species	rate_e_mean	rate_e_lower	rate_e_upper
Neofelis nebulosa	0.00017722	0.00015274	0.00020424
Neofiber alleni	0.00002517	0.00001576	0.00003507
Neohylomys hainanensis	0.00035858	0.00032313	0.00039667
Neomicroxus bogotensis	0.00003215	0.00002130	0.00004366
Neomicroxus latebricola	0.00033699	0.00030170	0.00037353
Neomonachus schauinslandi	0.00036409	0.00032638	0.00040068
Neomys anomalus	0.00003714	0.00002591	0.00004948
Neomys fodiens	0.00003629	0.00002493	0.00004859
Neomys teres	0.00003408	0.00002291	0.00004561
Neonycteris pusilla	0.00019285	0.00016544	0.00022012
Neophascogale lorentzii	0.00002799	0.00001821	0.00003849
Neophoca cinerea	0.00033293	0.00029850	0.00036987
Neophocaena asiaeorientalis	0.00039909	0.00036031	0.00043944
Neophocaena phocaenoides	0.00020773	0.00018014	0.00023652
Neopteryx frosti	0.00031620	0.00028279	0.00035206
Neoromicia brunnea	0.00016407	0.00013894	0.00018856
Neoromicia capensis	0.00003294	0.00002197	0.00004410
Neoromicia flavescens	0.00020607	0.00017789	0.00023489
Neoromicia guineensis	0.00003393	0.00002317	0.00004517
Neoromicia helios	0.00020810	0.00017942	0.00023692
Neoromicia isabella	0.00018351	0.00015812	0.00021171
Neoromicia malagasyensis	0.00020482	0.00017701	0.00023331
Neoromicia matroka	0.00004215	0.00002954	0.00005541
Neoromicia melckorum	0.00018046	0.00015392	0.00020604
Neoromicia nana	0.00003235	0.00002193	0.00004347
Neoromicia rendalli	0.00003423	0.00002270	0.00004541
Neoromicia robertsi	0.00019864	0.00017017	0.00022549
Neoromicia roseveari	0.00034551	0.00030914	0.00038100
Neoromicia somalica	0.00004318	0.00003115	0.00005645
Neoromicia tenuipinnis	0.00003901	0.00002648	0.00005106
Neoromicia zuluensis	0.00003805	0.00002643	0.00005039
Neotamias alpinus	0.00004197	0.00002978	0.00005519
Neotamias amoenus	0.00003482	0.00002387	0.00004619
Neotamias bulleri	0.00019155	0.00016507	0.00021863
Neotamias canipes	0.00004696	0.00003388	0.00006078
Neotamias cinereicollis	0.00004605	0.00003266	0.00005978
Neotamias dorsalis	0.00003884	0.00002716	0.00005102
Neotamias durangae	0.00002894	0.00001920	0.00003995
Neotamias merriami	0.00003825	0.00002640	0.00005026
Neotamias minimus	0.00003418	0.00002292	0.00004602
Neotamias obscurus	0.00003176	0.00002189	0.00004377
Neotamias ochrogenys	0.00003413	0.00002334	0.00004603
Neotamias palmeri	0.00036950	0.00033120	0.00040726
Neotamias panamintinus	0.00003927	0.00002791	0.00005194
Neotamias quadrimaculatus	0.00003585	0.00002417	0.00004773
Neotamias quadrivittatus	0.00004198	0.00002983	0.00005437
Neotamias ruficaudus	0.00004109	0.00002897	0.00005351
Neotamias rufus	0.00002018	0.00001196	0.00002945
Neotamias senex	0.00004416	0.00003145	0.00005750
Neotamias siskiyou	0.00004400	0.00003136	0.00005677
Neotamias sonomae	0.00003294	0.00002197	0.00004429
Neotamias speciosus	0.00002805	0.00001783	0.00003899
Neotamias townsendii	0.00003614	0.00002463	0.00004751
Neotamias umbrinus	0.00003802	0.00002626	0.00005038
Neotetracus sinensis	0.00003815	0.00002612	0.00005046
Neotoma albigula	0.00003605	0.00002476	0.00004791
Neotoma angustapalata	0.00033586	0.00030114	0.00037280
Neotoma bryanti	0.00003222	0.00002172	0.00004301
Neotoma chrysomelas	0.00003602	0.00002501	0.00004840
Neotoma cinerea	0.00004395	0.00003149	0.00005737
Neotoma devia	0.00003705	0.00002572	0.00004929
Neotoma floridana	0.00003599	0.00002473	0.00004834
Neotoma fuscipes	0.00004203	0.00002959	0.00005458
Neotoma goldmani	0.00003912	0.00002734	0.00005177
Neotoma insularis	0.00018671	0.00016060	0.00021355
Neotoma lepida	0.00003691	0.00002500	0.00004842
Neotoma leucodon	0.00004212	0.00002975	0.00005508
Neotoma macrotis	0.00003484	0.00002355	0.00004667
Neotoma magister	0.00014086	0.00011885	0.00016521
Neotoma mexicana	0.00004107	0.00002920	0.00005374
Neotoma micropus	0.00003893	0.00002662	0.00005089
Neotoma nelsoni	0.00139503	0.00131928	0.00147115
Neotoma palatina	0.00024065	0.00021170	0.00027271
Neotoma phenax	0.00003418	0.00002309	0.00004545
Neotoma stephensi	0.00003505	0.00002429	0.00004685
Neotomodon alstoni	0.00004012	0.00002851	0.00005248
Neotomys ebriosus	0.00003313	0.00002168	0.00004418
Neotragus batesi	0.00003909	0.00002723	0.00005122
Neotragus pygmaeus	0.00004710	0.00003387	0.00006049
Neovison vison	0.00005112	0.00003739	0.00006484
Nephelomys albigularis	0.00002504	0.00001573	0.00003482
Nephelomys auriventer	0.00004124	0.00002901	0.00005379
Nephelomys caracolus	0.00004514	0.00003200	0.00005804
Nephelomys devius	0.00003682	0.00002533	0.00004865
Nephelomys keaysi	0.00003210	0.00002137	0.00004386
Nephelomys levipes	0.00004012	0.00002822	0.00005288
Nephelomys meridensis	0.00004186	0.00002937	0.00005444
Nesokia bunnii	0.00034905	0.00031315	0.00038723
Nesokia indica	0.00003620	0.00002532	0.00004853
Nesolagus netscheri	0.00020511	0.00017644	0.00023243
Nesolagus timminsi	0.00035456	0.00031801	0.00039165
Nesomys audeberti	0.00004311	0.00003115	0.00005639
Nesomys lambertoni	0.00035758	0.00032002	0.00039385
Nesomys rufus	0.00003103	0.00002090	0.00004220
Nesoromys ceramicus	0.00037657	0.00034005	0.00041645
Nesoryzomys fernandinae	0.00019153	0.00016547	0.00022005
Nesoryzomys narboroughi	0.00018157	0.00015529	0.00020764
Nesoryzomys swarthi	0.00016927	0.00014458	0.00019474
Nesotragus moschatus	0.00004120	0.00002904	0.00005419
Neurotrichus gibbsii	0.00002697	0.00001726	0.00003686
Neusticomys ferreirai	0.00021313	0.00018484	0.00024213
Neusticomys monticolus	0.00004109	0.00002898	0.00005401
Neusticomys mussoi	0.00020567	0.00017827	0.00023429
Neusticomys oyapocki	0.00020301	0.00017547	0.00023118
Neusticomys peruviensis	0.00003408	0.00002314	0.00004563
Neusticomys venezuelae	0.00021180	0.00018301	0.00024090
Nilgiritragus hylocrius	0.00032460	0.00029066	0.00036139
Nilopegamys plumbeus	0.00136447	0.00128975	0.00143740
Ningaui ridei	0.00004194	0.00002966	0.00005520
Ningaui timealeyi	0.00003514	0.00002420	0.00004657
Ningaui yvonneae	0.00003409	0.00002351	0.00004558
Niviventer andersoni	0.00004385	0.00003116	0.00005665
Niviventer brahma	0.00003693	0.00002567	0.00004900
Niviventer cameroni	0.00021634	0.00018750	0.00024503
Niviventer confucianus	0.00002892	0.00001869	0.00003976
Niviventer coninga	0.00003611	0.00002464	0.00004777
Niviventer cremoriventer	0.00003912	0.00002684	0.00005133
Niviventer culturatus	0.00003910	0.00002676	0.00005145
Niviventer eha	0.00004518	0.00003238	0.00005830
Niviventer excelsior	0.00003624	0.00002404	0.00004758
Niviventer fraternus	0.00003423	0.00002300	0.00004582
Niviventer fulvescens	0.00003792	0.00002623	0.00005018
Niviventer hinpoon	0.00037491	0.00033638	0.00041301
Niviventer langbianis	0.00003380	0.00002244	0.00004493
Niviventer lepturus	0.00004284	0.00003005	0.00005576
Niviventer niviventer	0.00003503	0.00002367	0.00004673
Niviventer rapit	0.00002806	0.00001837	0.00003897
Niviventer tenaster	0.00003724	0.00002594	0.00004994
Noctilio albiventris	0.00004015	0.00002851	0.00005315
Noctilio leporinus	0.00003491	0.00002399	0.00004664
Nomascus concolor	0.00138014	0.00130645	0.00145823
Nomascus gabriellae	0.00033316	0.00029716	0.00036956
Nomascus hainanus	0.00133216	0.00125969	0.00140735
Nomascus leucogenys	0.00128091	0.00121004	0.00135515
Nomascus nasutus	0.00134066	0.00126743	0.00141471
Nomascus siki	0.00036443	0.00032758	0.00040403
Notiomys edwardsii	0.00003811	0.00002631	0.00004998
Notiosorex cockrumi	0.00003917	0.00002673	0.00005133
Notiosorex crawfordi	0.00003193	0.00002124	0.00004253
Notiosorex evotis	0.00004010	0.00002749	0.00005254
Notiosorex villai	0.00020275	0.00017509	0.00023056
Notocitellus adocetus	0.00003589	0.00002506	0.00004767
Notocitellus annulatus	0.00004406	0.00003147	0.00005724
Notomys alexis	0.00004919	0.00003645	0.00006349
Notomys aquilo	0.00036891	0.00033182	0.00040789
Notomys cervinus	0.00012999	0.00010857	0.00015329
Notomys fuscus	0.00021184	0.00018412	0.00023983
Notomys mitchellii	0.00002699	0.00001733	0.00003692
Notopteris macdonaldi	0.00018047	0.00015436	0.00020758
Notopteris neocaledonica	0.00034581	0.00030920	0.00038281
Notoryctes caurinus	0.00002925	0.00001921	0.00003929
Notoryctes typhlops	0.00003412	0.00002296	0.00004626
Nyctalus aviator	0.00013367	0.00011253	0.00015770
Nyctalus azoreum	0.00018654	0.00015910	0.00021369
Nyctalus furvus	0.00020087	0.00017235	0.00022801
Nyctalus lasiopterus	0.00017015	0.00014444	0.00019522
Nyctalus leisleri	0.00002813	0.00001780	0.00003822
Nyctalus montanus	0.00003308	0.00002253	0.00004455
Nyctalus noctula	0.00003105	0.00002082	0.00004236
Nyctalus plancyi	0.00003213	0.00002083	0.00004287
Nyctereutes procyonoides	0.00004194	0.00002985	0.00005521
Nycteris arge	0.00002495	0.00001564	0.00003448
Nycteris aurita	0.00003713	0.00002559	0.00004938
Nycteris gambiensis	0.00002995	0.00001987	0.00004115
Nycteris grandis	0.00002803	0.00001778	0.00003813
Nycteris hispida	0.00004414	0.00003111	0.00005716
Nycteris intermedia	0.00002802	0.00001750	0.00003861
Nycteris javanica	0.00019369	0.00016704	0.00022140
Nycteris macrotis	0.00004028	0.00002804	0.00005224
Nycteris madagascariensis	0.00019072	0.00016491	0.00021876
Nycteris major	0.00018359	0.00015689	0.00021007
Nycteris nana	0.00002703	0.00001739	0.00003724
Nycteris parisii	0.00019799	0.00017110	0.00022637
Nycteris thebaica	0.00004722	0.00003394	0.00006096
Nycteris tragata	0.00015207	0.00012715	0.00017631
Nycteris vinsoni	0.00019384	0.00016756	0.00022228
Nycteris woodi	0.00003095	0.00002065	0.00004176
Nycticebus bengalensis	0.00019659	0.00017012	0.00022399
Nycticebus coucang	0.00019853	0.00017173	0.00022626
Nycticebus javanicus	0.00137207	0.00129859	0.00144683
Nycticebus menagensis	0.00019234	0.00016533	0.00021992
Nycticebus pygmaeus	0.00018531	0.00015931	0.00021201
Nycticeinops schlieffeni	0.00003620	0.00002501	0.00004779
Nycticeius aenobarbus	0.00020716	0.00017977	0.00023651
Nycticeius cubanus	0.00016647	0.00014005	0.00019070
Nycticeius humeralis	0.00003698	0.00002503	0.00004842
Nyctiellus lepidus	0.00003703	0.00002566	0.00004900
Nyctimene aello	0.00002906	0.00001935	0.00003991
Nyctimene albiventer	0.00003708	0.00002569	0.00004901
Nyctimene cephalotes	0.00003734	0.00002632	0.00004966
Nyctimene certans	0.00003620	0.00002461	0.00004795
Nyctimene cyclotis	0.00020113	0.00017432	0.00022925
Nyctimene draconilla	0.00020315	0.00017564	0.00023047
Nyctimene keasti	0.00020464	0.00017726	0.00023282
Nyctimene major	0.00003799	0.00002677	0.00005075
Nyctimene malaitensis	0.00003985	0.00002846	0.00005243
Nyctimene masalai	0.00021698	0.00018884	0.00024671
Nyctimene minutus	0.00019673	0.00016958	0.00022513
Nyctimene rabori	0.00033391	0.00029843	0.00036912
Nyctimene robinsoni	0.00003609	0.00002531	0.00004828
Nyctimene sanctacrucis	0.00018575	0.00016013	0.00021450
Nyctimene vizcaccia	0.00004515	0.00003260	0.00005866
Nyctinomops aurispinosus	0.00002492	0.00001591	0.00003510
Nyctinomops femorosaccus	0.00003282	0.00002198	0.00004445
Nyctinomops laticaudatus	0.00004100	0.00002828	0.00005323
Nyctinomops macrotis	0.00003685	0.00002490	0.00004857
Nyctomys sumichrasti	0.00003298	0.00002285	0.00004450
Nyctophilus arnhemensis	0.00003101	0.00002022	0.00004174
Nyctophilus bifax	0.00003795	0.00002603	0.00004943
Nyctophilus geoffroyi	0.00004214	0.00002989	0.00005492
Nyctophilus gouldi	0.00002629	0.00001682	0.00003627
Nyctophilus heran	0.00021514	0.00018587	0.00024367
Nyctophilus howensis	0.00134350	0.00126601	0.00141342
Nyctophilus microdon	0.00019584	0.00016701	0.00022263
Nyctophilus microtis	0.00003687	0.00002559	0.00004863
Nyctophilus nebulosus	0.00133076	0.00125587	0.00140536
Nyctophilus sherrini	0.00019085	0.00016437	0.00021949
Nyctophilus shirleyae	0.00021529	0.00018600	0.00024439
Nyctophilus walkeri	0.00004019	0.00002862	0.00005324
Ochotona alpina	0.00003495	0.00002398	0.00004675
Ochotona argentata	0.00033415	0.00029814	0.00037072
Ochotona cansus	0.00003388	0.00002310	0.00004549
Ochotona collaris	0.00003800	0.00002670	0.00005049
Ochotona coreana	0.00017335	0.00014821	0.00019977
Ochotona curzoniae	0.00003222	0.00002127	0.00004305
Ochotona dauurica	0.00003614	0.00002484	0.00004827
Ochotona erythrotis	0.00002586	0.00001628	0.00003571
Ochotona forresti	0.00003900	0.00002667	0.00005063
Ochotona gloveri	0.00003619	0.00002516	0.00004795
Ochotona hoffmanni	0.00034606	0.00031094	0.00038384
Ochotona hyperborea	0.00004209	0.00002998	0.00005543
Ochotona iliensis	0.00033779	0.00030221	0.00037454
Ochotona koslowi	0.00030600	0.00027239	0.00034202
Ochotona ladacensis	0.00004007	0.00002801	0.00005266
Ochotona macrotis	0.00004408	0.00003090	0.00005691
Ochotona mantchurica	0.00002999	0.00001976	0.00004085
Ochotona nubrica	0.00003991	0.00002779	0.00005218
Ochotona opaca	0.00002510	0.00001585	0.00003507
Ochotona pallasii	0.00003892	0.00002713	0.00005114
Ochotona princeps	0.00003207	0.00002120	0.00004297
Ochotona pusilla	0.00002891	0.00001890	0.00004001
Ochotona roylei	0.00003492	0.00002335	0.00004609
Ochotona rufescens	0.00003690	0.00002532	0.00004897
Ochotona rutila	0.00003100	0.00002043	0.00004157
Ochotona syrinx	0.00003919	0.00002749	0.00005174
Ochotona thibetana	0.00003686	0.00002498	0.00004854
Ochotona thomasi	0.00003533	0.00002413	0.00004743
Ochotona turuchanensis	0.00003689	0.00002515	0.00004841
Ochrotomys nuttalli	0.00002596	0.00001650	0.00003665
Octodon bridgesi	0.00021681	0.00018834	0.00024700
Octodon degus	0.00003516	0.00002385	0.00004701
Octodon lunatus	0.00015717	0.00013295	0.00018196
Octodon pacificus	0.00129617	0.00122520	0.00136946
Octodontomys gliroides	0.00002295	0.00001397	0.00003247
Octomys mimax	0.00003119	0.00002098	0.00004191
Odobenus rosmarus	0.00019532	0.00016826	0.00022372
Odocoileus hemionus	0.00003618	0.00002500	0.00004870
Odocoileus virginianus	0.00003083	0.00002039	0.00004184
Oecomys auyantepui	0.00003394	0.00002288	0.00004545
Oecomys bicolor	0.00003312	0.00002188	0.00004425
Oecomys catherinae	0.00004005	0.00002808	0.00005258
Oecomys cleberi	0.00018450	0.00015921	0.00021138
Oecomys concolor	0.00001806	0.00000997	0.00002605
Oecomys flavicans	0.00003202	0.00002159	0.00004333
Oecomys mamorae	0.00002574	0.00001658	0.00003630
Oecomys paricola	0.00020190	0.00017550	0.00023043
Oecomys phaeotis	0.00003617	0.00002450	0.00004784
Oecomys rex	0.00003292	0.00002211	0.00004424
Oecomys roberti	0.00004511	0.00003239	0.00005846
Oecomys rutilus	0.00003623	0.00002497	0.00004850
Oecomys speciosus	0.00003316	0.00002192	0.00004478
Oecomys superans	0.00004207	0.00003034	0.00005559
Oecomys trinitatis	0.00003098	0.00002028	0.00004170
Oenomys hypoxanthus	0.00003403	0.00002220	0.00004503
Oenomys ornatus	0.00019373	0.00016667	0.00022132
Okapia johnstoni	0.00036147	0.00032468	0.00039923
Olallamys albicauda	0.00019482	0.00016769	0.00022235
Olallamys edax	0.00020316	0.00017601	0.00023027
Oligoryzomys andinus	0.00003593	0.00002406	0.00004776
Oligoryzomys arenalis	0.00003617	0.00002515	0.00004827
Oligoryzomys brendae	0.00019893	0.00017254	0.00022800
Oligoryzomys chacoensis	0.00003806	0.00002653	0.00005034
Oligoryzomys delticola	0.00004410	0.00003147	0.00005718
Oligoryzomys destructor	0.00004007	0.00002850	0.00005256
Oligoryzomys eliurus	0.00003303	0.00002187	0.00004490
Oligoryzomys flavescens	0.00003708	0.00002582	0.00004952
Oligoryzomys fornesi	0.00003415	0.00002371	0.00004664
Oligoryzomys fulvescens	0.00003132	0.00002049	0.00004219
Oligoryzomys griseolus	0.00002600	0.00001637	0.00003618
Oligoryzomys longicaudatus	0.00003103	0.00002046	0.00004221
Oligoryzomys magellanicus	0.00003022	0.00002018	0.00004171
Oligoryzomys microtis	0.00004611	0.00003353	0.00005929
Oligoryzomys moojeni	0.00017347	0.00014805	0.00019939
Oligoryzomys nigripes	0.00004000	0.00002805	0.00005306
Oligoryzomys rupestris	0.00020393	0.00017537	0.00023161
Oligoryzomys stramineus	0.00002996	0.00001948	0.00004056
Oligoryzomys vegetus	0.00002705	0.00001702	0.00003775
Ommatophoca rossii	0.00003220	0.00002192	0.00004355
Ondatra zibethicus	0.00003018	0.00001942	0.00004099
Onychogalea fraenata	0.00018258	0.00015545	0.00020935
Onychogalea unguifera	0.00003314	0.00002166	0.00004404
Onychomys arenicola	0.00004108	0.00002908	0.00005417
Onychomys leucogaster	0.00004109	0.00002788	0.00005293
Onychomys torridus	0.00003802	0.00002681	0.00005085
Orcaella brevirostris	0.00133727	0.00126235	0.00141280
Orcaella heinsohni	0.00020081	0.00017332	0.00022852
Orcinus orca	0.00138416	0.00131017	0.00146402
Oreamnos americanus	0.00003108	0.00002034	0.00004183
Oreoryzomys balneator	0.00019985	0.00017242	0.00022707
Oreotragus oreotragus	0.00003583	0.00002467	0.00004800
Ornithorhynchus anatinus	0.00016114	0.00013823	0.00018752
Orthogeomys cavator	0.00003917	0.00002700	0.00005111
Orthogeomys cuniculus	0.00020521	0.00017712	0.00023251
Orthogeomys grandis	0.00003811	0.00002677	0.00005031
Orthogeomys heterodus	0.00003410	0.00002332	0.00004561
Orthogeomys hispidus	0.00002995	0.00001941	0.00004052
Orthogeomys underwoodi	0.00004824	0.00003449	0.00006165
Orycteropus afer	0.00003909	0.00002712	0.00005154
Oryctolagus cuniculus	0.00033679	0.00030277	0.00037502
Oryx beisa	0.00036999	0.00033418	0.00040860
Oryx gazella	0.00003733	0.00002532	0.00004930
Oryx leucoryx	0.00020796	0.00018073	0.00023707
Oryzomys couesi	0.00003803	0.00002645	0.00005033
Oryzomys dimidiatus	0.00020724	0.00017911	0.00023562
Oryzomys gorgasi	0.00036415	0.00032658	0.00040258
Oryzomys palustris	0.00003013	0.00001981	0.00004060
Oryzorictes hova	0.00003502	0.00002410	0.00004681
Oryzorictes tetradactylus	0.00022126	0.00019245	0.00025030
Osgoodomys banderanus	0.00003916	0.00002758	0.00005167
Otaria byronia	0.00004313	0.00003040	0.00005573
Otocolobus manul	0.00014810	0.00012467	0.00017377
Otocyon megalotis	0.00004127	0.00002888	0.00005377
Otolemur crassicaudatus	0.00004433	0.00003121	0.00005731
Otolemur garnettii	0.00004498	0.00003222	0.00005852
Otomops formosus	0.00019069	0.00016342	0.00021768
Otomops harrisoni	0.00019341	0.00016600	0.00022035
Otomops johnstonei	0.00020512	0.00017842	0.00023390
Otomops madagascariensis	0.00003510	0.00002416	0.00004707
Otomops martiensseni	0.00014400	0.00012028	0.00016768
Otomops papuensis	0.00018162	0.00015606	0.00020854
Otomops secundus	0.00018249	0.00015639	0.00020928
Otomops wroughtoni	0.00017801	0.00015204	0.00020411
Otomys anchietae	0.00003301	0.00002222	0.00004468
Otomys angoniensis	0.00002991	0.00001966	0.00004097
Otomys auratus	0.00016043	0.00013560	0.00018578
Otomys barbouri	0.00037238	0.00033485	0.00041047
Otomys burtoni	0.00034968	0.00031222	0.00038527
Otomys cuanzensis	0.00002427	0.00001521	0.00003436
Otomys dartmouthi	0.00020991	0.00018266	0.00023891
Otomys denti	0.00004109	0.00002828	0.00005355
Otomys irroratus	0.00004535	0.00003241	0.00005811
Otomys karoensis	0.00003335	0.00002229	0.00004460
Otomys lacustris	0.00021067	0.00018242	0.00023893
Otomys laminatus	0.00017683	0.00015132	0.00020319
Otomys occidentalis	0.00018555	0.00015905	0.00021328
Otomys sloggetti	0.00003610	0.00002493	0.00004821
Otomys tropicalis	0.00003280	0.00002187	0.00004424
Otomys typus	0.00003801	0.00002589	0.00005019
Otomys unisulcatus	0.00003816	0.00002590	0.00005048
Otonycteris hemprichii	0.00003202	0.00002085	0.00004304
Otonycteris leucophaea	0.00020843	0.00017917	0.00023586
Otonyctomys hatti	0.00003793	0.00002627	0.00005030
Otopteropus cartilagonodus	0.00004003	0.00002820	0.00005322
Otospermophilus beecheyi	0.00002397	0.00001480	0.00003345
Otospermophilus variegatus	0.00005029	0.00003665	0.00006414
Ototylomys phyllotis	0.00003711	0.00002609	0.00004983
Ourebia ourebi	0.00003794	0.00002628	0.00004986
Ovibos moschatus	0.00004796	0.00003499	0.00006213
