species	simulated_ext_prob_in_100_years
Sorex isodon	0.00340000
Sorex ixtlanensis	0.02360000
Sorex jacksoni	0.00280000
Sorex kozlovi	0.02410000
Sorex leucogaster	0.02080000
Sorex longirostris	0.00350000
Sorex lyelli	0.00390000
Sorex macrodon	0.02120000
Sorex maritimensis	0.00380000
Sorex mediopua	0.00250000
Sorex merriami	0.00310000
Sorex milleri	0.02170000
Sorex minutissimus	0.00480000
Sorex minutus	0.00360000
Sorex mirabilis	0.01880000
Sorex monticolus	0.00290000
Sorex nanus	0.00250000
Sorex neomexicanus	0.01960000
Sorex oreopolus	0.00380000
Sorex orizabae	0.00400000
Sorex ornatus	0.00280000
Sorex pacificus	0.00330000
Sorex palustris	0.00300000
Sorex planiceps	0.00360000
Sorex portenkoi	0.02010000
Sorex preblei	0.00310000
Sorex pribilofensis	0.03290000
Sorex raddei	0.00370000
Sorex roboratus	0.00440000
Sorex rohweri	0.00410000
Sorex samniticus	0.00390000
Sorex satunini	0.00290000
Sorex saussurei	0.00430000
Sorex sclateri	0.12550000
Sorex shinto	0.00370000
Sorex sinalis	0.01780000
Sorex sonomae	0.00400000
Sorex stizodon	0.12630000
Sorex tenellus	0.00290000
Sorex thibetanus	0.01840000
Sorex trowbridgii	0.00350000
Sorex tundrensis	0.00370000
Sorex ugyunak	0.00340000
Sorex unguiculatus	0.00410000
Sorex vagrans	0.00370000
Sorex ventralis	0.00440000
Sorex veraecrucis	0.00250000
Sorex veraepacis	0.00410000
Sorex volnuchini	0.00330000
Sorex yukonicus	0.00410000
Soricomys kalinga	0.00360000
Soricomys leonardocoi	0.02120000
Soricomys montanus	0.00320000
Soricomys musseri	0.00380000
Soriculus nigrescens	0.00390000
Sotalia fluviatilis	0.02070000
Sotalia guianensis	0.01540000
Sousa chinensis	0.01950000
Sousa plumbea	0.03600000
Sousa sahulensis	0.01880000
Sousa teuszii	0.13150000
Spalacopus cyanus	0.00320000
Spalax arenarius	0.03380000
Spalax giganteus	0.00360000
Spalax graecus	0.01450000
Spalax microphthalmus	0.00310000
Spalax uralensis	0.01560000
Spalax zemni	0.01970000
Speothos venaticus	0.01670000
Spermophilopsis leptodactylus	0.00380000
Spermophilus alashanicus	0.00470000
Spermophilus brevicauda	0.00360000
Spermophilus citellus	0.01580000
Spermophilus dauricus	0.00310000
Spermophilus erythrogenys	0.00310000
Spermophilus fulvus	0.00340000
Spermophilus major	0.00450000
Spermophilus musicus	0.01580000
Spermophilus pallidicauda	0.00310000
Spermophilus pygmaeus	0.00400000
Spermophilus ralli	0.00390000
Spermophilus relictus	0.00310000
Spermophilus suslicus	0.01660000
Spermophilus taurensis	0.00360000
Spermophilus xanthoprymnus	0.01330000
Sphaerias blanfordi	0.00360000
Sphaeronycteris toxophyllum	0.00440000
Spilocuscus kraemeri	0.01650000
Spilocuscus maculatus	0.00400000
Spilocuscus papuensis	0.02110000
Spilocuscus rufoniger	0.12480000
Spilocuscus wilsoni	0.11950000
Spilogale angustifrons	0.00400000
Spilogale gracilis	0.00370000
Spilogale putorius	0.01770000
Spilogale pygmaea	0.02130000
Srilankamys ohiensis	0.02130000
Steatomys bocagei	0.00270000
Steatomys caurinus	0.00480000
Steatomys cuppedius	0.00310000
Steatomys jacksoni	0.01980000
Steatomys krebsii	0.00300000
Steatomys opimus	0.00400000
Steatomys parvus	0.00330000
Steatomys pratensis	0.00400000
Stenella attenuata	0.00300000
Stenella clymene	0.00360000
Stenella coeruleoalba	0.00380000
Stenella frontalis	0.00310000
Stenella longirostris	0.00330000
Steno bredanensis	0.00310000
Stenocephalemys albipes	0.00460000
Stenocephalemys albocaudata	0.00270000
Stenocephalemys griseicauda	0.00350000
Stenocephalemys ruppi	0.02160000
Stenoderma rufum	0.01440000
Stochomys longicaudatus	0.00390000
Strigocuscus celebensis	0.01970000
Strigocuscus pelengensis	0.00380000
Sturnira aratathomasi	0.00240000
Sturnira bakeri	0.00440000
Sturnira bidens	0.00330000
Sturnira bogotensis	0.00350000
Sturnira burtonlimi	0.01630000
Sturnira erythromos	0.00290000
Sturnira hondurensis	0.00270000
Sturnira koopmanhilli	0.02050000
Sturnira lilium	0.00390000
Sturnira ludovici	0.00310000
Sturnira luisi	0.00370000
Sturnira magna	0.00360000
Sturnira mistratensis	0.01880000
Sturnira mordax	0.00330000
Sturnira nana	0.03460000
Sturnira oporaphilum	0.00310000
Sturnira parvidens	0.00210000
Sturnira perla	0.01910000
Sturnira sorianoi	0.02090000
Sturnira tildae	0.00400000
Styloctenium mindorensis	0.03320000
Styloctenium wallacei	0.01300000
Stylodipus andrewsi	0.00370000
Stylodipus sungorus	0.00360000
Stylodipus telum	0.00380000
Submyotodon latirostris	0.00370000
Suncus aequatorius	0.03460000
Suncus ater	0.02230000
Suncus dayi	0.03440000
Suncus etruscus	0.00290000
Suncus fellowesgordoni	0.03460000
Suncus hosei	0.01980000
Suncus hututsi	0.01910000
Suncus infinitesimus	0.00370000
Suncus lixus	0.00430000
Suncus malayanus	0.00290000
Suncus megalura	0.00330000
Suncus mertensi	0.03580000
Suncus montanus	0.01980000
Suncus murinus	0.00320000
Suncus remyi	0.00370000
Suncus stoliczkanus	0.00310000
Suncus varilla	0.00390000
Suncus zeylanicus	0.03600000
Sundamys infraluteus	0.00290000
Sundamys maxi	0.01800000
Sundamys muelleri	0.00320000
Sundasciurus brookei	0.00320000
Sundasciurus davensis	0.01780000
Sundasciurus fraterculus	0.01860000
Sundasciurus hippurus	0.01590000
Sundasciurus hoogstraali	0.00350000
Sundasciurus jentinki	0.00290000
Sundasciurus juvencus	0.00290000
Sundasciurus lowii	0.00320000
Sundasciurus mindanensis	0.00310000
Sundasciurus moellendorffi	0.01520000
Sundasciurus philippinensis	0.00340000
Sundasciurus rabori	0.02220000
Sundasciurus samarensis	0.00370000
Sundasciurus steerii	0.00350000
Sundasciurus tenuis	0.00410000
Surdisorex norae	0.00440000
Surdisorex polulus	0.02410000
Surdisorex schlitteri	0.02140000
Suricata suricatta	0.00330000
Sus ahoenobarbus	0.01360000
Sus barbatus	0.02100000
Sus cebifrons	0.12090000
Sus celebensis	0.01450000
Sus oliveri	0.02290000
Sus philippensis	0.01910000
Sus scrofa	0.00330000
Sus verrucosus	0.03660000
Syconycteris australis	0.00330000
Syconycteris carolinae	0.02200000
Syconycteris hobbit	0.00320000
Sylvicapra grimmia	0.00370000
Sylvilagus andinus	0.01860000
Sylvilagus aquaticus	0.00380000
Sylvilagus audubonii	0.00420000
Sylvilagus bachmani	0.00310000
Sylvilagus brasiliensis	0.03530000
Sylvilagus cognatus	0.03430000
Sylvilagus cunicularius	0.00350000
Sylvilagus dicei	0.01860000
Sylvilagus floridanus	0.00330000
Sylvilagus gabbi	0.00350000
Sylvilagus graysoni	0.03570000
Sylvilagus insonus	0.01660000
Sylvilagus mansuetus	0.12430000
Sylvilagus nuttallii	0.00380000
Sylvilagus obscurus	0.01460000
Sylvilagus palustris	0.00330000
Sylvilagus robustus	0.01700000
Sylvilagus transitionalis	0.01840000
Sylvilagus varynaensis	0.02120000
Sylvisorex akaibei	0.01900000
Sylvisorex camerunensis	0.01950000
Sylvisorex corbeti	0.01830000
Sylvisorex granti	0.00340000
Sylvisorex howelli	0.00340000
Sylvisorex isabellae	0.01860000
Sylvisorex johnstoni	0.00340000
Sylvisorex konganensis	0.02130000
Sylvisorex lunaris	0.01630000
Sylvisorex morio	0.03570000
Sylvisorex ollula	0.00370000
Sylvisorex oriundus	0.02030000
Sylvisorex pluvialis	0.02140000
Sylvisorex silvanorum	0.01990000
Sylvisorex vulcanorum	0.00240000
Symphalangus syndactylus	0.03580000
Synaptomys borealis	0.00380000
Synaptomys cooperi	0.00350000
Syncerus caffer	0.01590000
Syntheosciurus brochus	0.01850000
Tachyglossus aculeatus	0.00280000
Tachyoryctes macrocephalus	0.03270000
Tachyoryctes splendens	0.00380000
Tadarida aegyptiaca	0.00390000
Tadarida brasiliensis	0.00290000
Tadarida fulminans	0.00420000
Tadarida insignis	0.02000000
Tadarida latouchei	0.01950000
Tadarida lobata	0.00320000
Tadarida teniotis	0.00260000
Tadarida ventralis	0.01770000
Taeromys arcuatus	0.00400000
Taeromys callitrichus	0.02140000
Taeromys celebensis	0.00350000
Taeromys hamatus	0.02290000
Taeromys microbullatus	0.01860000
Taeromys punicans	0.01920000
Taeromys taerae	0.02130000
Talpa altaica	0.00310000
Talpa caeca	0.00310000
Talpa caucasica	0.00240000
Talpa davidiana	0.02120000
Talpa europaea	0.00420000
Talpa levantis	0.00290000
Talpa occidentalis	0.00390000
Talpa romana	0.00340000
Talpa stankovici	0.00290000
Tamandua mexicana	0.00350000
Tamandua tetradactyla	0.00400000
Tamias striatus	0.00230000
Tamiasciurus douglasii	0.00300000
Tamiasciurus hudsonicus	0.00300000
Tamiasciurus mearnsi	0.03570000
Tamiops macclellandii	0.00390000
Tamiops maritimus	0.00390000
Tamiops rodolphii	0.00300000
Tamiops swinhoei	0.00320000
Tanyuromys aphrastus	0.01910000
Tapecomys primus	0.00410000
Taphozous achates	0.02000000
Taphozous australis	0.01430000
Taphozous georgianus	0.00420000
Taphozous hamiltoni	0.02050000
Taphozous hildegardeae	0.02120000
Taphozous hilli	0.00330000
Taphozous kapalgensis	0.00330000
Taphozous longimanus	0.00330000
Taphozous mauritianus	0.00420000
Taphozous melanopogon	0.00290000
Taphozous nudiventris	0.00320000
Taphozous perforatus	0.00400000
Taphozous theobaldi	0.00280000
Taphozous troughtoni	0.00350000
Tapirus bairdii	0.03250000
Tapirus indicus	0.03520000
Tapirus pinchaque	0.03610000
Tapirus terrestris	0.02110000
Tarsipes rostratus	0.00320000
Tarsius bancanus	0.01850000
Tarsius dentatus	0.01760000
Tarsius lariang	0.02220000
Tarsius pelengensis	0.03600000
Tarsius pumilus	0.01810000
Tarsius sangirensis	0.03600000
Tarsius syrichta	0.01520000
Tarsius tarsier	0.01810000
Tarsius tumpara	0.12650000
Tarsius wallacei	0.02160000
Tarsomys apoensis	0.00360000
Tarsomys echinatus	0.01840000
Tasmacetus shepherdi	0.01790000
Tateomys macrocercus	0.01870000
Tateomys rhinogradoides	0.02100000
Tatera indica	0.00260000
Taterillus arenarius	0.00370000
Taterillus congicus	0.00370000
Taterillus emini	0.00370000
Taterillus gracilis	0.00390000
Taterillus lacustris	0.00370000
Taterillus petteri	0.00450000
Taterillus pygargus	0.00360000
Taterillus tranieri	0.00330000
Taxidea taxus	0.00430000
Tayassu pecari	0.02160000
Tenrec ecaudatus	0.00400000
Tetracerus quadricornis	0.02110000
Thallomys loringi	0.00330000
Thallomys nigricauda	0.00350000
Thallomys paedulcus	0.00370000
Thallomys shortridgei	0.01790000
Thalpomys cerradensis	0.00470000
Thalpomys lasiotis	0.00310000
Thamnomys kempi	0.02030000
Thamnomys schoutedeni	0.01900000
Thamnomys venustus	0.00290000
Thaptomys nigrita	0.00330000
Theropithecus gelada	0.00420000
Thomasomys andersoni	0.01980000
Thomasomys apeco	0.02030000
Thomasomys aureus	0.00350000
Thomasomys auricularis	0.01940000
Thomasomys australis	0.01890000
Thomasomys baeops	0.00290000
Thomasomys bombycinus	0.01870000
Thomasomys caudivarius	0.00360000
Thomasomys cinereiventer	0.00390000
Thomasomys cinereus	0.00340000
Thomasomys cinnameus	0.00290000
Thomasomys contradictus	0.01780000
Thomasomys daphne	0.00290000
Thomasomys dispar	0.01980000
Thomasomys eleusis	0.02110000
Thomasomys emeritus	0.02090000
Thomasomys erro	0.00380000
Thomasomys fumeus	0.01760000
Thomasomys gracilis	0.01430000
Thomasomys hudsoni	0.01880000
Thomasomys hylophilus	0.02190000
Thomasomys incanus	0.00340000
Thomasomys ischyrus	0.00420000
Thomasomys kalinowskii	0.00310000
Thomasomys ladewi	0.00220000
Thomasomys laniger	0.00380000
Thomasomys macrotis	0.01920000
Thomasomys monochromos	0.02160000
Thomasomys nicefori	0.00410000
Thomasomys niveipes	0.00320000
Thomasomys notatus	0.00300000
Thomasomys onkiro	0.01990000
Thomasomys oreas	0.00320000
Thomasomys paramorum	0.00230000
Thomasomys popayanus	0.02200000
Thomasomys praetor	0.01460000
Thomasomys princeps	0.01740000
Thomasomys pyrrhonotus	0.01820000
Thomasomys rosalinda	0.03580000
Thomasomys silvestris	0.00340000
Thomasomys taczanowskii	0.00360000
Thomasomys ucucha	0.01960000
Thomasomys vestitus	0.00450000
Thomasomys vulcani	0.00420000
Thomomys bottae	0.00460000
Thomomys bulbivorus	0.00370000
Thomomys clusius	0.00360000
Thomomys idahoensis	0.00440000
Thomomys mazama	0.00350000
Thomomys monticola	0.00410000
Thomomys talpoides	0.00330000
Thomomys townsendii	0.00390000
Thomomys umbrinus	0.00310000
Thoopterus nigrescens	0.00340000
Thrichomys apereoides	0.00350000
Thrichomys inermis	0.00320000
Thrichomys laurentius	0.02140000
Thrichomys pachyurus	0.00280000
Thryonomys gregorianus	0.00280000
Thryonomys swinderianus	0.00400000
Thylamys cinderella	0.00300000
Thylamys citellus	0.00220000
Thylamys elegans	0.00420000
Thylamys fenestrae	0.01440000
Thylamys karimii	0.02090000
Thylamys macrurus	0.01490000
Thylamys pallidior	0.00320000
Thylamys pulchellus	0.00280000
Thylamys pusillus	0.00350000
Thylamys tatei	0.02050000
Thylamys velutinus	0.01520000
Thylamys venustus	0.01930000
Thylogale billardierii	0.00370000
Thylogale browni	0.02030000
Thylogale brunii	0.01760000
Thylogale calabyi	0.03550000
Thylogale lanatus	0.03410000
Thylogale stigmatica	0.00310000
Thylogale thetis	0.00330000
Thyroptera devivoi	0.01880000
Thyroptera discifera	0.00460000
Thyroptera lavali	0.01810000
Thyroptera tricolor	0.00420000
Thyroptera wynneae	0.02110000
Tlacuatzin canescens	0.00290000
Tokudaia muenninki	0.12360000
Tokudaia osimensis	0.03380000
Tokudaia tokunoshimensis	0.03460000
Tolypeutes matacus	0.01370000
Tolypeutes tricinctus	0.01820000
Tomopeas ravus	0.03450000
Tonatia bidens	0.01840000
Tonatia saurophila	0.00380000
Tonkinomys daovantieni	0.02180000
Toromys grandis	0.00260000
Toromys rhipidurus	0.02010000
Trachops cirrhosus	0.00290000
Trachypithecus auratus	0.01820000
Trachypithecus barbei	0.02060000
Trachypithecus cristatus	0.01580000
Trachypithecus delacouri	0.11860000
Trachypithecus francoisi	0.03530000
Trachypithecus geei	0.03440000
Trachypithecus germaini	0.03880000
Trachypithecus hatinhensis	0.03470000
Trachypithecus johnii	0.02260000
Trachypithecus laotum	0.02190000
Trachypithecus obscurus	0.01610000
Trachypithecus phayrei	0.03750000
Trachypithecus pileatus	0.02040000
Trachypithecus poliocephalus	0.12480000
Trachypithecus shortridgei	0.03410000
Trachypithecus vetulus	0.03310000
Tragelaphus angasii	0.00410000
Tragelaphus buxtoni	0.03140000
Tragelaphus derbianus	0.01980000
Tragelaphus eurycerus	0.01520000
Tragelaphus imberbis	0.01550000
Tragelaphus oryx	0.00420000
Tragelaphus scriptus	0.00340000
Tragelaphus spekii	0.00300000
Tragelaphus strepsiceros	0.00320000
Tragulus javanicus	0.02150000
Tragulus kanchil	0.00230000
Tragulus napu	0.00250000
Tragulus nigricans	0.03340000
Tragulus versicolor	0.02110000
Tragulus williamsoni	0.01930000
Transandinomys bolivaris	0.00340000
Transandinomys talamancae	0.00340000
Tremarctos ornatus	0.02260000
Triaenops afer	0.00250000
Triaenops parvus	0.01960000
Triaenops persicus	0.00430000
Triaenops rufus	0.00330000
Trichechus inunguis	0.02010000
Trichechus manatus	0.01980000
Trichechus senegalensis	0.01890000
Trichosurus caninus	0.00420000
Trichosurus cunninghami	0.00320000
Trichosurus vulpecula	0.00380000
Trichys fasciculata	0.00270000
Trinomys albispinus	0.00270000
Trinomys dimidiatus	0.00260000
Trinomys eliasi	0.01670000
Trinomys gratiosus	0.00210000
Trinomys iheringi	0.00220000
Trinomys mirapitanga	0.01970000
Trinomys moojeni	0.03500000
Trinomys paratus	0.01950000
Trinomys setosus	0.00280000
Trinomys yonenagae	0.03610000
Trinycteris nicefori	0.00390000
Trogopterus xanthipes	0.01430000
Tryphomys adustus	0.01910000
Tscherskia triton	0.00370000
Tupaia belangeri	0.00390000
Tupaia chrysogaster	0.01740000
Tupaia discolor	0.01710000
Tupaia dorsalis	0.01800000
Tupaia everetti	0.00360000
Tupaia ferruginea	0.02080000
Tupaia glis	0.00300000
Tupaia gracilis	0.00380000
Tupaia hypochrysa	0.01930000
Tupaia javanica	0.00350000
Tupaia longipes	0.00270000
Tupaia minor	0.00330000
Tupaia montana	0.00280000
Tupaia nicobarica	0.03620000
Tupaia palawanensis	0.00270000
Tupaia picta	0.00390000
Tupaia salatana	0.00400000
Tupaia splendidula	0.00230000
Tupaia tana	0.00430000
Tursiops aduncus	0.01520000
Tursiops truncatus	0.00370000
Tylomys bullaris	0.12140000
Tylomys fulviventer	0.01990000
Tylomys mirae	0.00410000
Tylomys nudicaudus	0.00300000
Tylomys panamensis	0.02100000
Tylomys tumbalensis	0.13140000
Tylomys watsoni	0.00300000
Tylonycteris pachypus	0.00340000
Tylonycteris robustula	0.00280000
Tympanoctomys aureus	0.13190000
Tympanoctomys barrerae	0.01300000
Tympanoctomys kirchnerorum	0.02120000
Tympanoctomys loschalchalerosorum	0.12230000
Typhlomys cinereus	0.00410000
Uranomys ruddi	0.00300000
Urocitellus armatus	0.00440000
Urocitellus beldingi	0.00430000
Urocitellus brunneus	0.03370000
Urocitellus canus	0.00360000
Urocitellus columbianus	0.00280000
Urocitellus elegans	0.00470000
Urocitellus endemicus	0.02180000
Urocitellus mollis	0.00330000
Urocitellus parryii	0.00330000
Urocitellus richardsonii	0.00340000
Urocitellus townsendii	0.02200000
Urocitellus undulatus	0.00310000
Urocitellus washingtoni	0.01610000
Urocyon cinereoargenteus	0.00370000
Urocyon littoralis	0.01600000
Uroderma bilobatum	0.00310000
Uroderma magnirostrum	0.00360000
Uromys anak	0.00400000
Uromys boeadii	0.12630000
Uromys caudimaculatus	0.00290000
Uromys emmae	0.12480000
Uromys hadrourus	0.01460000
Uromys imperator	0.12790000
Uromys neobritannicus	0.01530000
Uromys porculus	0.12730000
Uromys rex	0.03620000
Uromys siebersi	0.02280000
Uromys vika	0.12430000
Uropsilus andersoni	0.02130000
Uropsilus gracilis	0.00340000
Uropsilus investigator	0.01860000
Uropsilus soricipes	0.00360000
Urotrichus talpoides	0.00280000
Ursus americanus	0.00240000
Ursus arctos	0.00480000
Ursus maritimus	0.01950000
Ursus thibetanus	0.02160000
Vampyressa melissa	0.01990000
Vampyressa pusilla	0.02110000
Vampyressa thyone	0.00280000
Vampyriscus bidens	0.00400000
Vampyriscus brocki	0.00400000
Vampyriscus nymphaea	0.00340000
Vampyrodes caraccioli	0.00390000
Vampyrodes major	0.00320000
Vampyrum spectrum	0.01470000
Vandeleuria nilagirica	0.03470000
Vandeleuria nolthenii	0.03550000
Vandeleuria oleracea	0.00310000
Varecia rubra	0.12650000
Varecia variegata	0.12830000
Vernaya fulva	0.00250000
Vespadelus baverstocki	0.00500000
Vespadelus caurinus	0.00320000
Vespadelus darlingtoni	0.00320000
Vespadelus douglasorum	0.00340000
Vespadelus finlaysoni	0.00230000
Vespadelus pumilus	0.00320000
Vespadelus regulus	0.00280000
Vespadelus troughtoni	0.00340000
Vespadelus vulturnus	0.00390000
Vespertilio murinus	0.00310000
Vespertilio sinensis	0.00350000
Vicugna vicugna	0.00330000
Viverra civettina	0.12810000
Viverra megaspila	0.02960000
Viverra tangalunga	0.00290000
Viverra zibetha	0.00340000
Viverricula indica	0.00380000
Voalavo antsahabensis	0.03520000
Voalavo gymnocaudus	0.00360000
Volemys millicens	0.01450000
Volemys musseri	0.02000000
Vombatus ursinus	0.00310000
Vormela peregusna	0.02020000
Vulpes bengalensis	0.00360000
Vulpes cana	0.00280000
Vulpes chama	0.00280000
Vulpes corsac	0.00320000
Vulpes ferrilata	0.00280000
Vulpes lagopus	0.00370000
Vulpes macrotis	0.00420000
Vulpes pallida	0.00380000
Vulpes rueppellii	0.00400000
Vulpes velox	0.00370000
Vulpes vulpes	0.00310000
Vulpes zerda	0.00220000
Waiomys mamasae	0.02110000
Wallabia bicolor	0.00400000
Wiedomys cerradensis	0.01950000
Wiedomys pyrrhorhinos	0.00360000
Wilfredomys oenax	0.03480000
Wyulda squamicaudata	0.01500000
Xenomys nelsoni	0.03530000
Xenuromys barbatus	0.00450000
Xeromys myoides	0.01950000
Xeronycteris vieirai	0.02220000
Xerospermophilus mohavensis	0.01270000
Xerospermophilus perotensis	0.03450000
Xerospermophilus spilosoma	0.00280000
Xerospermophilus tereticaudus	0.00330000
Xerus erythropus	0.00360000
Xerus inauris	0.00370000
Xerus princeps	0.00260000
Xerus rutilus	0.00320000
Zaedyus pichiy	0.01240000
Zaglossus attenboroughi	0.13200000
Zaglossus bartoni	0.01960000
Zaglossus bruijnii	0.13190000
Zalophus californianus	0.00380000
Zalophus wollebaeki	0.03110000
Zapus hudsonius	0.00360000
Zapus princeps	0.00230000
Zapus trinotatus	0.00410000
Zelotomys hildegardeae	0.00380000
Zelotomys woosnami	0.00380000
Zenkerella insignis	0.00300000
Ziphius cavirostris	0.02120000
Zygodontomys brevicauda	0.00290000
Zygodontomys brunneus	0.00300000
Zygogeomys trichopus	0.03490000
Zyzomys argurus	0.00400000
Zyzomys maini	0.01720000
Zyzomys palatalis	0.12580000
Zyzomys pedunculatus	0.12710000
Zyzomys woodwardi	0.00410000
