species	cr_extinction_risk_yearly_0	cr_extinction_risk_yearly_1	cr_extinction_risk_yearly_2	cr_extinction_risk_yearly_3	cr_extinction_risk_yearly_4	cr_extinction_risk_yearly_5	cr_extinction_risk_yearly_6	cr_extinction_risk_yearly_7	cr_extinction_risk_yearly_8	cr_extinction_risk_yearly_9	cr_extinction_risk_yearly_10	cr_extinction_risk_yearly_11	cr_extinction_risk_yearly_12	cr_extinction_risk_yearly_13	cr_extinction_risk_yearly_14	cr_extinction_risk_yearly_15	cr_extinction_risk_yearly_16	cr_extinction_risk_yearly_17	cr_extinction_risk_yearly_18	cr_extinction_risk_yearly_19	cr_extinction_risk_yearly_20	cr_extinction_risk_yearly_21	cr_extinction_risk_yearly_22	cr_extinction_risk_yearly_23	cr_extinction_risk_yearly_24	cr_extinction_risk_yearly_25	cr_extinction_risk_yearly_26	cr_extinction_risk_yearly_27	cr_extinction_risk_yearly_28	cr_extinction_risk_yearly_29	cr_extinction_risk_yearly_30	cr_extinction_risk_yearly_31	cr_extinction_risk_yearly_32	cr_extinction_risk_yearly_33	cr_extinction_risk_yearly_34	cr_extinction_risk_yearly_35	cr_extinction_risk_yearly_36	cr_extinction_risk_yearly_37	cr_extinction_risk_yearly_38	cr_extinction_risk_yearly_39	cr_extinction_risk_yearly_40	cr_extinction_risk_yearly_41	cr_extinction_risk_yearly_42	cr_extinction_risk_yearly_43	cr_extinction_risk_yearly_44	cr_extinction_risk_yearly_45	cr_extinction_risk_yearly_46	cr_extinction_risk_yearly_47	cr_extinction_risk_yearly_48	cr_extinction_risk_yearly_49	cr_extinction_risk_yearly_50	cr_extinction_risk_yearly_51	cr_extinction_risk_yearly_52	cr_extinction_risk_yearly_53	cr_extinction_risk_yearly_54	cr_extinction_risk_yearly_55	cr_extinction_risk_yearly_56	cr_extinction_risk_yearly_57	cr_extinction_risk_yearly_58	cr_extinction_risk_yearly_59	cr_extinction_risk_yearly_60	cr_extinction_risk_yearly_61	cr_extinction_risk_yearly_62	cr_extinction_risk_yearly_63	cr_extinction_risk_yearly_64	cr_extinction_risk_yearly_65	cr_extinction_risk_yearly_66	cr_extinction_risk_yearly_67	cr_extinction_risk_yearly_68	cr_extinction_risk_yearly_69	cr_extinction_risk_yearly_70	cr_extinction_risk_yearly_71	cr_extinction_risk_yearly_72	cr_extinction_risk_yearly_73	cr_extinction_risk_yearly_74	cr_extinction_risk_yearly_75	cr_extinction_risk_yearly_76	cr_extinction_risk_yearly_77	cr_extinction_risk_yearly_78	cr_extinction_risk_yearly_79	cr_extinction_risk_yearly_80	cr_extinction_risk_yearly_81	cr_extinction_risk_yearly_82	cr_extinction_risk_yearly_83	cr_extinction_risk_yearly_84	cr_extinction_risk_yearly_85	cr_extinction_risk_yearly_86	cr_extinction_risk_yearly_87	cr_extinction_risk_yearly_88	cr_extinction_risk_yearly_89	cr_extinction_risk_yearly_90	cr_extinction_risk_yearly_91	cr_extinction_risk_yearly_92	cr_extinction_risk_yearly_93	cr_extinction_risk_yearly_94	cr_extinction_risk_yearly_95	cr_extinction_risk_yearly_96	cr_extinction_risk_yearly_97	cr_extinction_risk_yearly_98	cr_extinction_risk_yearly_99
Eira barbara	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198	0.030922802198
Enhydra lutris	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496	0.020663382496
Erignathus barbatus	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636	0.017129706636
Eumetopias jubatus	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753	0.016598251753
Eupleres goudotii	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473	0.028734488473
Eupleres major	0.032872838638	0.019145746067	0.057992201030	0.034453708105	0.035473046659	0.048735579966	0.050051312841	0.040933503483	0.030497081739	0.021897975423	0.048436971278	0.031781784788	0.031023044227	0.027735531117	0.046952798009	0.043043195524	0.019347266644	0.029041479841	0.022795931761	0.036255244181	0.032115731657	0.021005822612	0.027599961942	0.039405371208	0.043429158743	0.030087647884	0.022620276394	0.040450287280	0.022255963679	0.029826662131	0.031292166140	0.039578783068	0.029629894001	0.046527719599	0.019163164946	0.031895445385	0.022998020540	0.030336557849	0.033661859400	0.034926869318	0.041258467230	0.017097064651	0.033791866950	0.033967751322	0.018851762522	0.027880251724	0.030767244116	0.039085036302	0.020091488631	0.054011056804	0.036552120558	0.018253547369	0.038647069260	0.029574939624	0.045933950594	0.034717890911	0.023511165114	0.031879607340	0.028135380470	0.041896330926	0.025221009222	0.039648862340	0.032091230551	0.039112938286	0.035173051261	0.023697266424	0.024114575685	0.026040952295	0.015173388395	0.024559140427	0.028222384052	0.021803901739	0.030481535681	0.024791430125	0.036727543791	0.025949180399	0.040268715061	0.046998197243	0.030410243314	0.024317792380	0.026168367351	0.052294065739	0.036227412350	0.039617348245	0.049645004010	0.038322899170	0.039114699240	0.035694673822	0.021366857491	0.027825084712	0.060193968068	0.018325324644	0.035382243890	0.049219348421	0.025262074137	0.021288365546	0.028347338698	0.017733643207	0.039420699839	0.030303067676
Felis bieti	0.039043481974	0.029146581961	0.045577883689	0.026453791686	0.037244468815	0.039833507986	0.036998727316	0.029072666961	0.034377690614	0.034589834576	0.040072817480	0.035775019879	0.029237411936	0.034691193270	0.028418043684	0.039324456238	0.039214704492	0.045888967227	0.039262840298	0.039553795537	0.038126689944	0.029063846111	0.027531396959	0.031985106502	0.017600751865	0.037087518592	0.047641214121	0.035298674421	0.033553215084	0.032780460462	0.030781478791	0.057874000827	0.037138472311	0.027188008208	0.034562405465	0.031387033196	0.028037392757	0.030899431032	0.027984626247	0.035089840605	0.051680973542	0.032734583826	0.035781365435	0.039391815473	0.037785833282	0.024420999102	0.032255579670	0.038337187512	0.029370595981	0.046808119970	0.036451111487	0.035684240834	0.050116574897	0.031092981683	0.024193051600	0.034664129175	0.025149253676	0.038418966525	0.052809037674	0.035659612801	0.033445264976	0.039605726954	0.029250122907	0.022778664291	0.039659897769	0.039096762024	0.039494564162	0.025806410255	0.038006073533	0.045028329656	0.041513302724	0.045842940678	0.044647551321	0.042368417908	0.034583795336	0.030068423174	0.047082739670	0.041705598799	0.028571950396	0.034338826996	0.029429944509	0.039205026679	0.030495478724	0.023129122839	0.040685721481	0.040585420555	0.037707294641	0.034458174189	0.028981846188	0.037041865305	0.026336502946	0.039673788340	0.033792289846	0.037968927284	0.033465207623	0.044536335243	0.045608016848	0.025538162352	0.030386066165	0.029386806436
Felis chaus	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802	0.043358874802
Felis margarita	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198	0.047596590198
Felis nigripes	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905	0.048838245905
Felis silvestris	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832	0.028627757832
Fossa fossana	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260	0.029836612260
Galictis cuja	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780	0.064682502780
