species	simulated_ext_prob_in_100_years
Sorex hosonoi	0.02120000
Sorex hoyi	0.02170000
Sorex isodon	0.02210000
Sorex ixtlanensis	0.18090000
Sorex jacksoni	0.02320000
Sorex kozlovi	0.18530000
Sorex leucogaster	0.17730000
Sorex longirostris	0.01820000
Sorex lyelli	0.01700000
Sorex macrodon	0.20830000
Sorex maritimensis	0.02030000
Sorex mediopua	0.02220000
Sorex merriami	0.02200000
Sorex milleri	0.21240000
Sorex minutissimus	0.02080000
Sorex minutus	0.02020000
Sorex mirabilis	0.18360000
Sorex monticolus	0.02340000
Sorex nanus	0.02030000
Sorex neomexicanus	0.18590000
Sorex oreopolus	0.01970000
Sorex orizabae	0.01990000
Sorex ornatus	0.02050000
Sorex pacificus	0.01960000
Sorex palustris	0.01890000
Sorex planiceps	0.01920000
Sorex portenkoi	0.18130000
Sorex preblei	0.01990000
Sorex pribilofensis	0.46250000
Sorex raddei	0.01740000
Sorex roboratus	0.02320000
Sorex rohweri	0.02110000
Sorex samniticus	0.02330000
Sorex satunini	0.02120000
Sorex saussurei	0.01990000
Sorex sclateri	0.84160000
Sorex shinto	0.02210000
Sorex sinalis	0.18060000
Sorex sonomae	0.02110000
Sorex stizodon	0.83970000
Sorex tenellus	0.02340000
Sorex thibetanus	0.17740000
Sorex trowbridgii	0.02170000
Sorex tundrensis	0.01690000
Sorex ugyunak	0.01870000
Sorex unguiculatus	0.02070000
Sorex vagrans	0.02120000
Sorex ventralis	0.02230000
Sorex veraecrucis	0.01990000
Sorex veraepacis	0.02050000
Sorex volnuchini	0.02300000
Sorex yukonicus	0.02000000
Soricomys kalinga	0.01970000
Soricomys leonardocoi	0.16290000
Soricomys montanus	0.01890000
Soricomys musseri	0.02070000
Soriculus nigrescens	0.01870000
Sotalia fluviatilis	0.08790000
Sotalia guianensis	0.04630000
Sousa chinensis	0.09300000
Sousa plumbea	0.41840000
Sousa sahulensis	0.18600000
Sousa teuszii	0.41940000
Spalacopus cyanus	0.01910000
Spalax arenarius	0.43850000
Spalax giganteus	0.01710000
Spalax graecus	0.09560000
Spalax microphthalmus	0.02010000
Spalax uralensis	0.09460000
Spalax zemni	0.21000000
Speothos venaticus	0.09470000
Spermophilopsis leptodactylus	0.01930000
Spermophilus alashanicus	0.02000000
Spermophilus brevicauda	0.02080000
Spermophilus citellus	0.20640000
Spermophilus dauricus	0.01880000
Spermophilus erythrogenys	0.02030000
Spermophilus fulvus	0.01810000
Spermophilus major	0.01990000
Spermophilus musicus	0.10420000
Spermophilus pallidicauda	0.01970000
Spermophilus pygmaeus	0.01930000
Spermophilus ralli	0.02000000
Spermophilus relictus	0.01860000
Spermophilus suslicus	0.10040000
Spermophilus taurensis	0.01940000
Spermophilus xanthoprymnus	0.09920000
Sphaerias blanfordi	0.01710000
Sphaeronycteris toxophyllum	0.01650000
Spilocuscus kraemeri	0.09480000
Spilocuscus maculatus	0.01850000
Spilocuscus papuensis	0.18490000
Spilocuscus rufoniger	0.73770000
Spilocuscus wilsoni	0.76170000
Spilogale angustifrons	0.01420000
Spilogale gracilis	0.01980000
Spilogale putorius	0.21000000
Spilogale pygmaea	0.18490000
Srilankamys ohiensis	0.20530000
Steatomys bocagei	0.01920000
Steatomys caurinus	0.02270000
Steatomys cuppedius	0.02060000
Steatomys jacksoni	0.19120000
Steatomys krebsii	0.01790000
Steatomys opimus	0.01920000
Steatomys parvus	0.01990000
Steatomys pratensis	0.02240000
Stenella attenuata	0.00670000
Stenella clymene	0.00800000
Stenella coeruleoalba	0.00700000
Stenella frontalis	0.00970000
Stenella longirostris	0.01030000
Steno bredanensis	0.00760000
Stenocephalemys albipes	0.02060000
Stenocephalemys albocaudata	0.01860000
Stenocephalemys griseicauda	0.01960000
Stenocephalemys ruppi	0.18430000
Stenoderma rufum	0.08100000
Stochomys longicaudatus	0.02100000
Strigocuscus celebensis	0.19630000
Strigocuscus pelengensis	0.01990000
Sturnira aratathomasi	0.01590000
Sturnira bakeri	0.01820000
Sturnira bidens	0.01880000
Sturnira bogotensis	0.01520000
Sturnira burtonlimi	0.16900000
Sturnira erythromos	0.01560000
Sturnira hondurensis	0.02130000
Sturnira koopmanhilli	0.15330000
Sturnira lilium	0.01660000
Sturnira ludovici	0.01580000
Sturnira luisi	0.01600000
Sturnira magna	0.01660000
Sturnira mistratensis	0.15720000
Sturnira mordax	0.01630000
Sturnira nana	0.39190000
Sturnira oporaphilum	0.01700000
Sturnira parvidens	0.01930000
Sturnira perla	0.15760000
Sturnira sorianoi	0.16120000
Sturnira tildae	0.01610000
Styloctenium mindorensis	0.34420000
Styloctenium wallacei	0.08150000
Stylodipus andrewsi	0.02070000
Stylodipus sungorus	0.02060000
Stylodipus telum	0.02130000
Submyotodon latirostris	0.02000000
Suncus aequatorius	0.45550000
Suncus ater	0.18350000
Suncus dayi	0.45900000
Suncus etruscus	0.01830000
Suncus fellowesgordoni	0.46390000
Suncus hosei	0.18500000
Suncus hututsi	0.18550000
Suncus infinitesimus	0.01910000
Suncus lixus	0.01890000
Suncus malayanus	0.02110000
Suncus megalura	0.02020000
Suncus mertensi	0.45930000
Suncus montanus	0.20790000
Suncus murinus	0.01890000
Suncus remyi	0.01990000
Suncus stoliczkanus	0.01950000
Suncus varilla	0.02230000
Suncus zeylanicus	0.44610000
Sundamys infraluteus	0.02070000
Sundamys maxi	0.21390000
Sundamys muelleri	0.01650000
Sundasciurus brookei	0.01950000
Sundasciurus davensis	0.16180000
Sundasciurus fraterculus	0.19230000
Sundasciurus hippurus	0.09390000
Sundasciurus hoogstraali	0.01730000
Sundasciurus jentinki	0.01970000
Sundasciurus juvencus	0.01980000
Sundasciurus lowii	0.01770000
Sundasciurus mindanensis	0.01710000
Sundasciurus moellendorffi	0.08690000
Sundasciurus philippinensis	0.01900000
Sundasciurus rabori	0.16190000
Sundasciurus samarensis	0.01640000
Sundasciurus steerii	0.01890000
Sundasciurus tenuis	0.01720000
Surdisorex norae	0.01980000
Surdisorex polulus	0.17880000
Surdisorex schlitteri	0.18660000
Suricata suricatta	0.01780000
Sus ahoenobarbus	0.07420000
Sus barbatus	0.17560000
Sus cebifrons	0.73950000
Sus celebensis	0.07430000
Sus oliveri	0.15800000
Sus philippensis	0.17930000
Sus scrofa	0.01270000
Sus verrucosus	0.39230000
Syconycteris australis	0.01870000
Syconycteris carolinae	0.19170000
Syconycteris hobbit	0.01910000
Sylvicapra grimmia	0.01670000
Sylvilagus andinus	0.16410000
Sylvilagus aquaticus	0.01900000
Sylvilagus audubonii	0.02140000
Sylvilagus bachmani	0.02030000
Sylvilagus brasiliensis	0.44920000
Sylvilagus cognatus	0.45260000
Sylvilagus cunicularius	0.02040000
Sylvilagus dicei	0.20440000
Sylvilagus floridanus	0.02040000
Sylvilagus gabbi	0.01710000
Sylvilagus graysoni	0.44880000
Sylvilagus insonus	0.17410000
Sylvilagus mansuetus	0.84050000
Sylvilagus nuttallii	0.02080000
Sylvilagus obscurus	0.09520000
Sylvilagus palustris	0.02070000
Sylvilagus robustus	0.20770000
Sylvilagus transitionalis	0.21050000
Sylvilagus varynaensis	0.17400000
Sylvisorex akaibei	0.17800000
Sylvisorex camerunensis	0.20350000
Sylvisorex corbeti	0.16680000
Sylvisorex granti	0.02290000
Sylvisorex howelli	0.02100000
Sylvisorex isabellae	0.21030000
Sylvisorex johnstoni	0.01980000
Sylvisorex konganensis	0.18810000
Sylvisorex lunaris	0.10310000
Sylvisorex morio	0.45920000
Sylvisorex ollula	0.01800000
Sylvisorex oriundus	0.18100000
Sylvisorex pluvialis	0.18070000
Sylvisorex silvanorum	0.18750000
Sylvisorex vulcanorum	0.02260000
Symphalangus syndactylus	0.15850000
Synaptomys borealis	0.02060000
Synaptomys cooperi	0.01910000
Syncerus caffer	0.05450000
Syntheosciurus brochus	0.15780000
Tachyglossus aculeatus	0.00840000
Tachyoryctes macrocephalus	0.42710000
Tachyoryctes splendens	0.01910000
Tadarida aegyptiaca	0.01730000
Tadarida brasiliensis	0.01710000
Tadarida fulminans	0.01510000
Tadarida insignis	0.15470000
Tadarida latouchei	0.15440000
Tadarida lobata	0.01660000
Tadarida teniotis	0.01590000
Tadarida ventralis	0.14550000
Taeromys arcuatus	0.02180000
Taeromys callitrichus	0.17760000
Taeromys celebensis	0.02090000
Taeromys hamatus	0.18000000
Taeromys microbullatus	0.18010000
Taeromys punicans	0.18050000
Taeromys taerae	0.20520000
Talpa altaica	0.02070000
Talpa caeca	0.02110000
Talpa caucasica	0.01990000
Talpa davidiana	0.17840000
Talpa europaea	0.01870000
Talpa levantis	0.02140000
Talpa occidentalis	0.02000000
Talpa romana	0.01960000
Talpa stankovici	0.01930000
Tamandua mexicana	0.01480000
Tamandua tetradactyla	0.01660000
Tamias striatus	0.02130000
Tamiasciurus douglasii	0.01910000
Tamiasciurus hudsonicus	0.01940000
Tamiasciurus mearnsi	0.41620000
Tamiops macclellandii	0.02000000
Tamiops maritimus	0.01870000
Tamiops rodolphii	0.01690000
Tamiops swinhoei	0.01990000
Tanyuromys aphrastus	0.16080000
Tapecomys primus	0.02150000
Taphozous achates	0.17450000
Taphozous australis	0.10590000
Taphozous georgianus	0.02190000
Taphozous hamiltoni	0.17360000
Taphozous hildegardeae	0.20450000
Taphozous hilli	0.01980000
Taphozous kapalgensis	0.02280000
Taphozous longimanus	0.01900000
Taphozous mauritianus	0.02060000
Taphozous melanopogon	0.02170000
Taphozous nudiventris	0.02020000
Taphozous perforatus	0.02050000
Taphozous theobaldi	0.01910000
Taphozous troughtoni	0.02170000
Tapirus bairdii	0.24200000
Tapirus indicus	0.22340000
Tapirus pinchaque	0.24130000
Tapirus terrestris	0.11170000
Tarsipes rostratus	0.01770000
Tarsius bancanus	0.16500000
Tarsius dentatus	0.18120000
Tarsius lariang	0.14810000
Tarsius pelengensis	0.35920000
Tarsius pumilus	0.16400000
Tarsius sangirensis	0.36550000
Tarsius syrichta	0.06910000
Tarsius tarsier	0.19350000
Tarsius tumpara	0.74010000
Tarsius wallacei	0.14310000
Tarsomys apoensis	0.02030000
Tarsomys echinatus	0.21340000
Tasmacetus shepherdi	0.06960000
Tateomys macrocercus	0.18280000
Tateomys rhinogradoides	0.18070000
Tatera indica	0.01900000
Taterillus arenarius	0.02010000
Taterillus congicus	0.01810000
Taterillus emini	0.02040000
Taterillus gracilis	0.02230000
Taterillus lacustris	0.01860000
Taterillus petteri	0.01750000
Taterillus pygargus	0.02010000
Taterillus tranieri	0.01920000
Taxidea taxus	0.01310000
Tayassu pecari	0.14070000
Tenrec ecaudatus	0.02120000
Tetracerus quadricornis	0.18980000
Thallomys loringi	0.01960000
Thallomys nigricauda	0.02260000
Thallomys paedulcus	0.02030000
Thallomys shortridgei	0.17910000
Thalpomys cerradensis	0.02190000
Thalpomys lasiotis	0.01860000
Thamnomys kempi	0.21140000
Thamnomys schoutedeni	0.18200000
Thamnomys venustus	0.02080000
Thaptomys nigrita	0.01980000
Theropithecus gelada	0.00830000
Thomasomys andersoni	0.16240000
Thomasomys apeco	0.20670000
Thomasomys aureus	0.02210000
Thomasomys auricularis	0.16940000
Thomasomys australis	0.16680000
Thomasomys baeops	0.02150000
Thomasomys bombycinus	0.20730000
Thomasomys caudivarius	0.02010000
Thomasomys cinereiventer	0.02030000
Thomasomys cinereus	0.02170000
Thomasomys cinnameus	0.02230000
Thomasomys contradictus	0.16630000
Thomasomys daphne	0.02060000
Thomasomys dispar	0.16660000
Thomasomys eleusis	0.20930000
Thomasomys emeritus	0.16620000
Thomasomys erro	0.01840000
Thomasomys fumeus	0.16850000
Thomasomys gracilis	0.09980000
Thomasomys hudsoni	0.21560000
Thomasomys hylophilus	0.21250000
Thomasomys incanus	0.02410000
Thomasomys ischyrus	0.01820000
Thomasomys kalinowskii	0.02090000
Thomasomys ladewi	0.02500000
Thomasomys laniger	0.02230000
Thomasomys macrotis	0.20820000
Thomasomys monochromos	0.21030000
Thomasomys nicefori	0.01720000
Thomasomys niveipes	0.02130000
Thomasomys notatus	0.01930000
Thomasomys onkiro	0.21770000
Thomasomys oreas	0.02020000
Thomasomys paramorum	0.02170000
Thomasomys popayanus	0.17490000
Thomasomys praetor	0.10160000
Thomasomys princeps	0.16490000
Thomasomys pyrrhonotus	0.21200000
Thomasomys rosalinda	0.45690000
Thomasomys silvestris	0.02180000
Thomasomys taczanowskii	0.02130000
Thomasomys ucucha	0.21360000
Thomasomys vestitus	0.02160000
Thomasomys vulcani	0.02300000
Thomomys bottae	0.02270000
Thomomys bulbivorus	0.01800000
Thomomys clusius	0.01990000
Thomomys idahoensis	0.02090000
Thomomys mazama	0.01910000
Thomomys monticola	0.02000000
Thomomys talpoides	0.01710000
Thomomys townsendii	0.02180000
Thomomys umbrinus	0.02180000
Thoopterus nigrescens	0.01710000
Thrichomys apereoides	0.02250000
Thrichomys inermis	0.02190000
Thrichomys laurentius	0.16970000
Thrichomys pachyurus	0.01860000
Thryonomys gregorianus	0.01840000
Thryonomys swinderianus	0.02080000
Thylamys cinderella	0.02100000
Thylamys citellus	0.02110000
Thylamys elegans	0.02230000
Thylamys fenestrae	0.09920000
Thylamys karimii	0.21290000
Thylamys macrurus	0.10210000
Thylamys pallidior	0.01740000
Thylamys pulchellus	0.02160000
Thylamys pusillus	0.02350000
Thylamys tatei	0.18150000
Thylamys velutinus	0.09930000
Thylamys venustus	0.18790000
Thylogale billardierii	0.01930000
Thylogale browni	0.19890000
Thylogale brunii	0.19690000
Thylogale calabyi	0.43580000
Thylogale lanatus	0.42580000
Thylogale stigmatica	0.01760000
Thylogale thetis	0.01490000
Thyroptera devivoi	0.16030000
Thyroptera discifera	0.01830000
Thyroptera lavali	0.16750000
Thyroptera tricolor	0.01750000
Thyroptera wynneae	0.16120000
Tlacuatzin canescens	0.01990000
Tokudaia muenninki	0.84160000
Tokudaia osimensis	0.45690000
Tokudaia tokunoshimensis	0.46380000
Tolypeutes matacus	0.04770000
Tolypeutes tricinctus	0.14860000
Tomopeas ravus	0.39800000
Tonatia bidens	0.14550000
Tonatia saurophila	0.01640000
Tonkinomys daovantieni	0.18460000
Toromys grandis	0.02030000
Toromys rhipidurus	0.17710000
Trachops cirrhosus	0.01570000
Trachypithecus auratus	0.11880000
Trachypithecus barbei	0.10300000
Trachypithecus cristatus	0.05340000
Trachypithecus delacouri	0.51960000
Trachypithecus francoisi	0.24350000
Trachypithecus geei	0.23980000
Trachypithecus germaini	0.25030000
Trachypithecus hatinhensis	0.24230000
Trachypithecus johnii	0.11940000
Trachypithecus laotum	0.12510000
Trachypithecus obscurus	0.04810000
Trachypithecus phayrei	0.23880000
Trachypithecus pileatus	0.11470000
Trachypithecus poliocephalus	0.52600000
Trachypithecus shortridgei	0.20260000
Trachypithecus vetulus	0.25140000
Tragelaphus angasii	0.01530000
Tragelaphus buxtoni	0.39380000
Tragelaphus derbianus	0.13610000
Tragelaphus eurycerus	0.06620000
Tragelaphus imberbis	0.06320000
Tragelaphus oryx	0.01240000
Tragelaphus scriptus	0.01710000
Tragelaphus spekii	0.01440000
Tragelaphus strepsiceros	0.01180000
Tragulus javanicus	0.16940000
Tragulus kanchil	0.01760000
Tragulus napu	0.01440000
Tragulus nigricans	0.31150000
Tragulus versicolor	0.13630000
Tragulus williamsoni	0.14620000
Transandinomys bolivaris	0.02260000
Transandinomys talamancae	0.01960000
Tremarctos ornatus	0.10260000
Triaenops afer	0.01720000
Triaenops parvus	0.16860000
Triaenops persicus	0.01640000
Triaenops rufus	0.01670000
Trichechus inunguis	0.10830000
Trichechus manatus	0.11760000
Trichechus senegalensis	0.10560000
Trichosurus caninus	0.01220000
Trichosurus cunninghami	0.01610000
Trichosurus vulpecula	0.01710000
Trichys fasciculata	0.01680000
Trinomys albispinus	0.02080000
Trinomys dimidiatus	0.01900000
Trinomys eliasi	0.10210000
Trinomys gratiosus	0.01820000
Trinomys iheringi	0.02240000
Trinomys mirapitanga	0.16920000
Trinomys moojeni	0.45770000
Trinomys paratus	0.18040000
Trinomys setosus	0.01970000
Trinomys yonenagae	0.45600000
Trinycteris nicefori	0.01850000
Trogopterus xanthipes	0.08770000
Tryphomys adustus	0.18800000
Tscherskia triton	0.01930000
Tupaia belangeri	0.01730000
Tupaia chrysogaster	0.19480000
Tupaia discolor	0.16580000
Tupaia dorsalis	0.16220000
Tupaia everetti	0.01800000
Tupaia ferruginea	0.16210000
Tupaia glis	0.01830000
Tupaia gracilis	0.01710000
Tupaia hypochrysa	0.16600000
Tupaia javanica	0.01870000
Tupaia longipes	0.02020000
Tupaia minor	0.02080000
Tupaia montana	0.01740000
Tupaia nicobarica	0.41990000
Tupaia palawanensis	0.01990000
Tupaia picta	0.01650000
Tupaia salatana	0.01780000
Tupaia splendidula	0.01890000
Tupaia tana	0.02000000
Tursiops aduncus	0.03950000
Tursiops truncatus	0.00950000
Tylomys bullaris	0.84120000
Tylomys fulviventer	0.18340000
Tylomys mirae	0.02090000
Tylomys nudicaudus	0.02140000
Tylomys panamensis	0.18980000
Tylomys tumbalensis	0.83580000
Tylomys watsoni	0.02170000
Tylonycteris pachypus	0.01810000
Tylonycteris robustula	0.01770000
Tympanoctomys aureus	0.82630000
Tympanoctomys barrerae	0.10150000
Tympanoctomys kirchnerorum	0.17870000
Tympanoctomys loschalchalerosorum	0.83420000
Typhlomys cinereus	0.01870000
Uranomys ruddi	0.02080000
Urocitellus armatus	0.01980000
Urocitellus beldingi	0.02000000
Urocitellus brunneus	0.44890000
Urocitellus canus	0.02040000
Urocitellus columbianus	0.01900000
Urocitellus elegans	0.01800000
Urocitellus endemicus	0.19170000
Urocitellus mollis	0.01990000
Urocitellus parryii	0.01660000
Urocitellus richardsonii	0.01890000
Urocitellus townsendii	0.20110000
Urocitellus undulatus	0.02030000
Urocitellus washingtoni	0.09750000
Urocyon cinereoargenteus	0.01510000
Urocyon littoralis	0.10160000
Uroderma bilobatum	0.01620000
Uroderma magnirostrum	0.01750000
Uromys anak	0.02200000
Uromys boeadii	0.83720000
Uromys caudimaculatus	0.01750000
Uromys emmae	0.83690000
Uromys hadrourus	0.09970000
Uromys imperator	0.83290000
Uromys neobritannicus	0.10080000
Uromys porculus	0.83560000
Uromys rex	0.46220000
Uromys siebersi	0.18330000
Uromys vika	0.76940000
Uropsilus andersoni	0.18390000
Uropsilus gracilis	0.01930000
Uropsilus investigator	0.18660000
Uropsilus soricipes	0.02210000
Urotrichus talpoides	0.01660000
Ursus americanus	0.00880000
Ursus arctos	0.00960000
Ursus maritimus	0.09830000
Ursus thibetanus	0.10360000
Vampyressa melissa	0.18220000
Vampyressa pusilla	0.16100000
Vampyressa thyone	0.01800000
Vampyriscus bidens	0.01860000
Vampyriscus brocki	0.01600000
Vampyriscus nymphaea	0.01850000
Vampyrodes caraccioli	0.01770000
Vampyrodes major	0.01780000
Vampyrum spectrum	0.07540000
Vandeleuria nilagirica	0.45800000
Vandeleuria nolthenii	0.45790000
Vandeleuria oleracea	0.01990000
Varecia rubra	0.51240000
Varecia variegata	0.51190000
Vernaya fulva	0.01870000
Vespadelus baverstocki	0.01710000
Vespadelus caurinus	0.01690000
Vespadelus darlingtoni	0.01720000
Vespadelus douglasorum	0.02150000
Vespadelus finlaysoni	0.01650000
Vespadelus pumilus	0.01960000
Vespadelus regulus	0.01880000
Vespadelus troughtoni	0.01610000
Vespadelus vulturnus	0.01770000
Vespertilio murinus	0.02090000
Vespertilio sinensis	0.01670000
Vicugna vicugna	0.01220000
Viverra civettina	0.69820000
Viverra megaspila	0.33830000
Viverra tangalunga	0.01610000
Viverra zibetha	0.01190000
Viverricula indica	0.01950000
Voalavo antsahabensis	0.46060000
Voalavo gymnocaudus	0.01830000
Volemys millicens	0.10450000
Volemys musseri	0.17510000
Vombatus ursinus	0.01010000
Vormela peregusna	0.20890000
Vulpes bengalensis	0.01970000
Vulpes cana	0.01890000
Vulpes chama	0.01920000
Vulpes corsac	0.01620000
Vulpes ferrilata	0.01910000
Vulpes lagopus	0.01650000
Vulpes macrotis	0.01440000
Vulpes pallida	0.02220000
Vulpes rueppellii	0.01540000
Vulpes velox	0.01520000
Vulpes vulpes	0.01720000
Vulpes zerda	0.01920000
Waiomys mamasae	0.16100000
Wallabia bicolor	0.01540000
Wiedomys cerradensis	0.17950000
Wiedomys pyrrhorhinos	0.02190000
Wilfredomys oenax	0.46880000
Wyulda squamicaudata	0.09150000
Xenomys nelsoni	0.46000000
Xenuromys barbatus	0.01990000
Xeromys myoides	0.20470000
Xeronycteris vieirai	0.15120000
Xerospermophilus mohavensis	0.10400000
Xerospermophilus perotensis	0.44710000
Xerospermophilus spilosoma	0.01930000
Xerospermophilus tereticaudus	0.02050000
Xerus erythropus	0.01910000
Xerus inauris	0.01890000
Xerus princeps	0.01850000
Xerus rutilus	0.01860000
Zaedyus pichiy	0.09690000
Zaglossus attenboroughi	0.48180000
Zaglossus bartoni	0.10820000
Zaglossus bruijnii	0.42650000
Zalophus californianus	0.00950000
Zalophus wollebaeki	0.20640000
Zapus hudsonius	0.02040000
Zapus princeps	0.01960000
Zapus trinotatus	0.02090000
Zelotomys hildegardeae	0.02060000
Zelotomys woosnami	0.02040000
Zenkerella insignis	0.01650000
Ziphius cavirostris	0.09240000
Zygodontomys brevicauda	0.02110000
Zygodontomys brunneus	0.02260000
Zygogeomys trichopus	0.44900000
Zyzomys argurus	0.02350000
Zyzomys maini	0.21150000
Zyzomys palatalis	0.83190000
Zyzomys pedunculatus	0.84230000
Zyzomys woodwardi	0.02040000
