species	2004	2002	1996	1994	2013	2017	2010	2016	2019	2009	1990	1988	2015	2008	1986	2006	2018	2000	2012	2020	2011	2014
Engystomops montubio	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Physalaemus moreirae	DD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Physalaemus nanus	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Physalaemus nattereri	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Physalaemus obtectus	DD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Physalaemus olfersii	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Engystomops petersi	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	LC	NA	NA	NA	NA	NA
Engystomops pustulatus	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA
Engystomops pustulosus	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Engystomops randi	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Physalaemus riograndensis	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Physalaemus rupestris	DD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Physalaemus santafecinus	LC	NA	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Physalaemus signifer	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Physalaemus soaresi	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Physalaemus spiniger	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Phyzelaphryne miriamae	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pleurodema bibroni	NT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pleurodema borellii	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pleurodema brachyops	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pleurodema bufoninum	LC	NA	NA	NA	NA	NA	LC	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pleurodema cinereum	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pleurodema diplolister	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pleurodema guayapae	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	LC	NA	NA
Pleurodema kriegi	NT	NA	NA	NA	NA	NA	NA	NA	NT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pleurodema marmoratum	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	LC	NA	NA	NA	NA	NA	NA	NA	LC
Pleurodema nebulosum	LC	NA	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pleurodema thaul	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pleurodema tucumanum	LC	NA	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Proceratophrys appendiculata	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Proceratophrys avelinoi	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Proceratophrys bigibbosa	NT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Proceratophrys boiei	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Proceratophrys brauni	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Proceratophrys concavitympanum	DD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Proceratophrys cristiceps	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Proceratophrys cururu	DD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Proceratophrys fryi	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Proceratophrys goyana	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Proceratophrys laticeps	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Proceratophrys melanopogon	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Proceratophrys moehringi	DD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Proceratophrys palustris	DD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Proceratophrys phyllostomus	DD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Proceratophrys schirchi	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Proceratophrys subguttata	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pseudopaludicola boliviana	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pseudopaludicola canga	DD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pseudopaludicola ceratophyes	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pseudopaludicola falcipes	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pseudopaludicola llanera	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pseudopaludicola mineira	DD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pseudopaludicola mirandae	DD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pseudopaludicola mystacalis	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pseudopaludicola pusilla	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pseudopaludicola riopiedadensis	DD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pseudopaludicola saltica	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pseudopaludicola ternetzi	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rupirana cardosoi	NT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scythrophrys sawayae	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius arequipensis	VU	NA	NA	NA	NA	NA	NA	NA	NT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius atahualpai	DD	NA	NA	NA	NA	VU	DD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NT
Telmatobius bolivianus	NT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius brevipes	EN	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius brevirostris	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA
Telmatobius carrillae	VU	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius ceiorum	EN	NA	NA	NA	NA	NA	NA	NA	CR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius cirrhacelis	CR	NA	NA	NA	NA	NA	CR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius colanensis	EN	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius contrerasi	DD	NA	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius culeus	CR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius dankoi	DD	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	CR	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius degener	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA
Telmatobius edaphonastes	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius fronteriensis	DD	NA	NA	NA	NA	NA	DD	NA	CR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius gigas	CR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius hauthali	VU	NA	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius hockingi	VU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA
Telmatobius huayra	VU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius hypselocephalus	EN	NA	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius ignavus	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA
Telmatobius intermedius	DD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA
Telmatobius jelskii	NT	NA	NA	NA	NA	NT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius laticeps	EN	NA	NA	NA	NA	NA	NA	NA	CR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius latirostris	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA
Telmatobius marmoratus	VU	NA	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius mayoloi	EN	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius necopinus	EN	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius niger	CR	NA	NA	NA	NA	NA	CR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius oxycephalus	VU	NA	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius philippii	DD	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	CR	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius pinguiculus	DD	NA	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius pisanoi	EN	NA	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius platycephalus	EN	NA	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius rimac	LC	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius schreiteri	EN	NA	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius scrocchii	EN	NA	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius sibiricus	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius simonsi	NT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius stephani	EN	NA	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius thompsoni	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA
Telmatobius truebae	EN	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius vellardi	CR	NA	NA	NA	NA	NA	CR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius verrucosus	VU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius vilamensis	DD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CR	NA	NA	NA	NA	NA	NA	NA	NA	NA
Telmatobius yuracare	VU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Thoropa megatympanum	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Thoropa miliaris	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Thoropa saxatilis	NT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Leptodactylus discodactylus	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Zachaenus carvalhoi	DD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Zachaenus parvulus	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lechriodus aganoposis	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lechriodus melanopyga	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lechriodus platyceps	LC	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mixophyes hihihorlo	DD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Philoria pughi	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Philoria richmondensis	EN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Aglyptodactylus laticeps	EN	NA	NA	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	NA
Aglyptodactylus securifer	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis albilabris	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis albipunctatus	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis andohahela	DD	NA	NA	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	NA	NA	NA
Boophis andreonei	VU	NA	NA	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	NA	NA	NA
Boophis anjanaharibeensis	DD	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	NA	NA	NA
Boophis ankaratra	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis blommersae	VU	NA	NA	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	NA	NA	NA
Boophis bottae	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis burgeri	DD	NA	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	NA	NA	NA
Boophis doulioti	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis englaenderi	DD	NA	NA	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	NA	NA	NA
Boophis erythrodactylus	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis feonnyala	DD	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	NA	NA	NA
Boophis guibei	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis haematopus	VU	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	NA	NA	NA
Boophis jaegeri	VU	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	NA	NA	NA
Boophis laurenti	DD	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	NA	NA	NA
Boophis liami	DD	NA	NA	NA	NA	NA	NA	CR	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	NA	NA	NA
Boophis luteus	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis majori	NT	NA	NA	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	NT	NA	NA	NA	NA	NA	NA	NA	NA
Boophis mandraka	DD	NA	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	NA	NA	NA
Boophis marojezensis	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis microtympanum	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis miniatus	LC	NA	NA	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis opisthodon	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis pauliani	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis periegetes	DD	NA	NA	NA	NA	NA	NA	NT	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	NA	NA	NA
Boophis picturatus	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis pyrrhus	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis rappiodes	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis reticulatus	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis rufioculis	NT	NA	NA	NA	NA	NA	NA	NT	NA	NA	NA	NA	NA	NT	NA	NA	NA	NA	NA	NA	NA	NA
Boophis schuboeae	DD	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	NA	NA	NA
Boophis septentrionalis	DD	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	NA	NA	NA
Boophis sibilans	DD	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	NA	NA	NA
Boophis solomaso	DD	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	NA	NA	NA
Boophis tasymena	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis tephraeomystax	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis viridis	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis vittatus	LC	NA	NA	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Boophis williamsi	CR	NA	NA	NA	NA	NA	NA	CR	NA	NA	NA	NA	NA	CR	NA	NA	NA	NA	NA	NA	NA	NA
Boophis xerophilus	DD	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	NA	NA	NA
Laliostoma labrosum	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Mantella baroni	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Mantella bernhardi	EN	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	NA
Mantella betsileo	LC	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Mantella cowanii	CR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CR	NA	NA	NA	NA	NA	NA	NA	EN
Mantella crocea	EN	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	NA
Mantella expectata	EN	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	NA
Mantella haraldmeieri	VU	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	NA	NA	NA
Mantella laevigata	NT	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NT	NA	NA	NA	NA	NA	NA	NA	NA
Mantella madagascariensis	VU	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	NA	NA	NA
Mantella manery	DD	NA	NA	NA	NA	VU	NA	NA	NA	VU	NA	NA	NA	DD	NA	NA	NA	NA	NA	NA	NA	NA
Mantella milotympanum	CR	NA	NA	NA	NA	CR	NA	NA	NA	NA	NA	NA	NA	CR	NA	NA	NA	NA	NA	NA	NA	NA
Mantella nigricans	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Mantella pulchra	VU	NA	NA	NA	NA	NT	NA	NA	NA	NA	NA	NA	NA	VU	NA	NA	NA	NA	NA	NA	NA	NA
Mantella viridis	EN	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	NA
Mantidactylus aerumnalis	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Spinomantis aglavei	LC	NA	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	LC	NA	NA	NA	NA	NA	NA	NA	NA
Mantidactylus albofrenatus	DD	NA	NA	NA	NA	EN	NA	NA	NA	NA	NA	NA	NA	DD	NA	NA	NA	NA	NA	NA	NA	NA
