species	rate_e_mean	rate_e_lower	rate_e_upper	simulated_p_e_in_100_years
Amazilia sapphirina	0.00017420	0.00014813	0.00020019	0.01720000
Amazilia saucerottei	0.00017789	0.00015326	0.00020422	0.01760000
Amazilia tobaci	0.00015687	0.00013329	0.00018204	0.01550000
Amazilia tzacatl	0.00014965	0.00012712	0.00017484	0.01480000
Amazilia versicolor	0.00016593	0.00014189	0.00019231	0.01640000
Amazilia violiceps	0.00016698	0.00014148	0.00019193	0.01650000
Amazilia viridicauda	0.00015366	0.00013003	0.00017852	0.01530000
Amazilia viridifrons	0.00015554	0.00013102	0.00018013	0.01540000
Amazilia viridigaster	0.00017084	0.00014662	0.00019719	0.01690000
Amazilia wagneri	0.00013727	0.00011512	0.00016083	0.01360000
Amazilia yucatanensis	0.00015280	0.00012829	0.00017633	0.01510000
Amazona aestiva	0.00037471	0.00033752	0.00041474	0.03690000
Amazona agilis	0.00144258	0.00136479	0.00152041	0.13550000
Amazona albifrons	0.00010733	0.00008770	0.00012815	0.01060000
Amazona amazonica	0.00010240	0.00008319	0.00012252	0.01010000
Amazona arausiaca	0.00131245	0.00123997	0.00138456	0.12410000
Amazona auropalliata	0.00223224	0.00214073	0.00233163	0.20120000
Amazona autumnalis	0.00009230	0.00007321	0.00011089	0.00910000
Amazona barbadensis	0.00149579	0.00141526	0.00156999	0.14060000
Amazona bodini	0.00033601	0.00029985	0.00037064	0.03310000
Amazona brasiliensis	0.00040173	0.00036362	0.00044260	0.03950000
Amazona collaria	0.00146452	0.00138644	0.00153871	0.13770000
Amazona diadema	0.00288149	0.00277007	0.00299417	0.25200000
Amazona dufresniana	0.00035830	0.00032165	0.00039666	0.03530000
Amazona farinosa	0.00039150	0.00035413	0.00043124	0.03850000
Amazona festiva	0.00034030	0.00030610	0.00037833	0.03350000
Amazona finschi	0.00309696	0.00297946	0.00321187	0.26720000
Amazona guatemalae	0.00031745	0.00028146	0.00035064	0.03130000
Amazona guildingii	0.00117598	0.00110985	0.00124728	0.11180000
Amazona imperialis	0.00801284	0.00780081	0.00823087	0.53690000
Amazona kawalli	0.00033789	0.00030244	0.00037571	0.03330000
Amazona leucocephala	0.00046828	0.00042672	0.00051338	0.04600000
Amazona lilacina	0.00236277	0.00226172	0.00246136	0.21160000
Amazona mercenarius	0.00008028	0.00006262	0.00009721	0.00790000
Amazona ochrocephala	0.00005408	0.00004022	0.00006839	0.00530000
Amazona oratrix	0.00212046	0.00202400	0.00221286	0.19210000
Amazona pretrei	0.00136434	0.00129435	0.00144357	0.12880000
Amazona rhodocorytha	0.00122020	0.00115034	0.00129027	0.11580000
Amazona tucumana	0.00146149	0.00138557	0.00153963	0.13760000
Amazona ventralis	0.00142590	0.00134891	0.00150118	0.13410000
Amazona versicolor	0.00112998	0.00106108	0.00119607	0.10750000
Amazona vinacea	0.00325154	0.00313401	0.00337720	0.27940000
Amazona viridigenalis	0.00323332	0.00311132	0.00334923	0.27790000
Amazona vittata	0.00668710	0.00649510	0.00687135	0.47660000
Amazona xantholora	0.00008935	0.00007096	0.00010782	0.00880000
Amazonetta brasiliensis	0.00014365	0.00012076	0.00016716	0.01420000
Amblycercus holosericeus	0.00016088	0.00013571	0.00018512	0.01590000
Amblyornis flavifrons	0.00015698	0.00013242	0.00018175	0.01550000
Amblyornis inornata	0.00014670	0.00012409	0.00017226	0.01450000
Amblyornis macgregoriae	0.00012345	0.00010166	0.00014508	0.01220000
Amblyornis subalaris	0.00014693	0.00012282	0.00017016	0.01450000
Amblyospiza albifrons	0.00014976	0.00012778	0.00017473	0.01480000
Amblyramphus holosericeus	0.00016379	0.00013874	0.00018924	0.01620000
Ammodramus aurifrons	0.00015473	0.00012997	0.00017931	0.01530000
Ammodramus humeralis	0.00016994	0.00014471	0.00019550	0.01680000
Ammodramus savannarum	0.00016396	0.00014077	0.00019027	0.01620000
Ammomanes cinctura	0.00015371	0.00013028	0.00017933	0.01520000
Ammomanes deserti	0.00017002	0.00014530	0.00019645	0.01680000
Ammomanes phoenicura	0.00014655	0.00012327	0.00017084	0.01450000
Ammomanopsis grayi	0.00015972	0.00013570	0.00018480	0.01580000
Ammonastes pelzelni	0.00015176	0.00012796	0.00017602	0.01500000
Ammoperdix griseogularis	0.00016932	0.00014319	0.00019439	0.01680000
Ammoperdix heyi	0.00014885	0.00012517	0.00017258	0.01470000
Ammospiza caudacuta	0.00701374	0.00681659	0.00720224	0.50050000
Ammospiza leconteii	0.00017071	0.00014505	0.00019625	0.01690000
Ammospiza maritima	0.00016002	0.00013589	0.00018509	0.01580000
Ammospiza nelsoni	0.00014775	0.00012416	0.00017161	0.01460000
Ampeliceps coronatus	0.00016081	0.00013691	0.00018641	0.01590000
Ampelioides tschudii	0.00017609	0.00015026	0.00020269	0.01740000
Ampelion rubrocristatus	0.00013757	0.00011486	0.00016087	0.01370000
Ampelion rufaxilla	0.00015437	0.00012977	0.00017807	0.01530000
Ampelornis griseiceps	0.00247613	0.00237644	0.00258017	0.22300000
Amphilais seebohmi	0.00016273	0.00013804	0.00018732	0.01610000
Amphispiza bilineata	0.00016259	0.00013893	0.00018841	0.01610000
Amphispiza quinquestriata	0.00014248	0.00011892	0.00016525	0.01410000
Amytornis ballarae	0.00015766	0.00013306	0.00018243	0.01560000
Amytornis barbatus	0.00014580	0.00012288	0.00016985	0.01440000
Amytornis dorotheae	0.00242530	0.00232200	0.00252548	0.21910000
Amytornis goyderi	0.00015354	0.00012888	0.00017721	0.01520000
Amytornis housei	0.00076297	0.00070579	0.00081643	0.07400000
Amytornis merrotsyi	0.00079991	0.00074371	0.00085449	0.07760000
Amytornis modestus	0.00015970	0.00013536	0.00018549	0.01580000
Amytornis purnelli	0.00018098	0.00015581	0.00020798	0.01790000
Amytornis striatus	0.00017605	0.00015008	0.00020234	0.01740000
Amytornis textilis	0.00013670	0.00011250	0.00015910	0.01350000
Amytornis woodwardi	0.00246530	0.00236595	0.00257190	0.22250000
Anabacerthia amaurotis	0.00079927	0.00074370	0.00085698	0.07750000
Anabacerthia lichtensteini	0.00015092	0.00012808	0.00017567	0.01490000
Anabacerthia ruficaudata	0.00013890	0.00011631	0.00016243	0.01370000
Anabacerthia striaticollis	0.00017301	0.00014629	0.00019857	0.01710000
Anabacerthia variegaticeps	0.00016901	0.00014452	0.00019585	0.01670000
Anabathmis hartlaubii	0.00015278	0.00012950	0.00017752	0.01510000
Anabathmis newtonii	0.00015879	0.00013301	0.00018239	0.01570000
Anabathmis reichenbachii	0.00016463	0.00013912	0.00019055	0.01630000
Anabazenops dorsalis	0.00016315	0.00013846	0.00018859	0.01610000
Anabazenops fuscus	0.00015685	0.00013256	0.00018184	0.01550000
Anairetes alpinus	0.00719211	0.00699073	0.00738665	0.51010000
Anairetes fernandezianus	0.00074577	0.00069196	0.00079999	0.07240000
Anairetes flavirostris	0.00018439	0.00015662	0.00021087	0.01820000
Anairetes nigrocristatus	0.00016207	0.00013760	0.00018763	0.01600000
Anairetes parulus	0.00017833	0.00015233	0.00020524	0.01760000
Anairetes reguloides	0.00015996	0.00013574	0.00018550	0.01580000
Anaplectes jubaensis	0.00017308	0.00014766	0.00019953	0.01710000
Anaplectes leuconotos	0.00016716	0.00014271	0.00019433	0.01650000
Anaplectes rubriceps	0.00016035	0.00013680	0.00018676	0.01590000
Anarhynchus frontalis	0.00181889	0.00173205	0.00190476	0.16870000
Anas acuta	0.00013655	0.00011421	0.00015980	0.01350000
Anas albogularis	0.00232511	0.00223156	0.00242351	0.21090000
Anas andium	0.00014750	0.00012376	0.00017193	0.01460000
Anas aucklandica	0.00233758	0.00223798	0.00243519	0.21210000
Anas bahamensis	0.00016770	0.00014236	0.00019259	0.01660000
Anas bernieri	0.00693104	0.00674431	0.00712021	0.49710000
Anas capensis	0.00016602	0.00014209	0.00019181	0.01640000
Anas castanea	0.00016787	0.00014274	0.00019236	0.01660000
Anas chlorotis	0.00061439	0.00056634	0.00066463	0.06010000
Anas crecca	0.00015256	0.00012850	0.00017599	0.01510000
Anas eatoni	0.00239074	0.00229650	0.00249578	0.21650000
Anas erythrorhyncha	0.00015459	0.00013162	0.00017983	0.01530000
Anas flavirostris	0.00015660	0.00013154	0.00017971	0.01550000
Anas fulvigula	0.00014660	0.00012419	0.00017141	0.01450000
Anas georgica	0.00015475	0.00012949	0.00017749	0.01530000
Anas gibberifrons	0.00085739	0.00079981	0.00091545	0.08300000
Anas gracilis	0.00012059	0.00009931	0.00014246	0.01190000
Anas laysanensis	0.01964223	0.01921113	0.02006605	0.81340000
Anas luzonica	0.00244684	0.00234817	0.00255351	0.22040000
Anas melleri	0.00694917	0.00676624	0.00714186	0.49800000
Anas nesiotis	0.00689608	0.00670669	0.00709124	0.49450000
Anas platyrhynchos	0.00014364	0.00012050	0.00016749	0.01420000
Anas poecilorhyncha	0.00017612	0.00015095	0.00020301	0.01740000
Anas rubripes	0.00013256	0.00010966	0.00015547	0.01310000
Anas sparsa	0.00015054	0.00012691	0.00017473	0.01490000
Anas superciliosa	0.00013147	0.00011095	0.00015502	0.01300000
Anas undulata	0.00013444	0.00011102	0.00015660	0.01330000
Anas wyvilliana	0.00601053	0.00582909	0.00618298	0.45110000
Anas zonorhyncha	0.00015166	0.00012787	0.00017567	0.01500000
Anastomus lamelligerus	0.00011434	0.00009392	0.00013607	0.01130000
Anastomus oscitans	0.00008518	0.00006803	0.00010430	0.00840000
Ancistrops strigilatus	0.00018281	0.00015542	0.00020869	0.01810000
Andigena cucullata	0.00013051	0.00010838	0.00015301	0.01290000
Andigena hypoglauca	0.00059805	0.00055135	0.00064747	0.05840000
Andigena laminirostris	0.00066990	0.00061856	0.00071822	0.06530000
Andigena nigrirostris	0.00012123	0.00009948	0.00014220	0.01200000
Androdon aequatorialis	0.00015162	0.00012814	0.00017606	0.01500000
Andropadus importunus	0.00016668	0.00014296	0.00019364	0.01660000
Androphobus viridis	0.00157753	0.00149756	0.00165782	0.14600000
Anhima cornuta	0.00009136	0.00007334	0.00011105	0.00900000
Anhinga anhinga	0.00010021	0.00008106	0.00011988	0.00990000
Anhinga melanogaster	0.00056873	0.00052185	0.00061684	0.05570000
Anhinga novaehollandiae	0.00010531	0.00008593	0.00012603	0.01040000
Anhinga rufa	0.00010134	0.00008156	0.00012058	0.01000000
Anisognathus flavinucha	0.00017117	0.00014595	0.00019744	0.01690000
Anisognathus igniventris	0.00014861	0.00012398	0.00017126	0.01470000
Anisognathus lacrymosus	0.00016484	0.00014032	0.00019050	0.01630000
Anisognathus lunulatus	0.00014779	0.00012499	0.00017233	0.01460000
Anisognathus melanogenys	0.00017771	0.00015271	0.00020617	0.01760000
Anisognathus notabilis	0.00014647	0.00012294	0.00017055	0.01450000
Anisognathus somptuosus	0.00014278	0.00011955	0.00016623	0.01410000
Anodorhynchus glaucus	0.00947755	0.00923358	0.00971862	0.59090000
Anodorhynchus hyacinthinus	0.00132904	0.00125502	0.00140168	0.12550000
Anodorhynchus leari	0.00293063	0.00281876	0.00304270	0.25520000
Anomalospiza imberbis	0.00019709	0.00016904	0.00022331	0.01950000
Anopetia gounellei	0.00015367	0.00013025	0.00017869	0.01520000
Anorrhinus austeni	0.00058995	0.00054510	0.00063966	0.05760000
Anorrhinus galeritus	0.00058608	0.00053946	0.00063494	0.05730000
Anorrhinus tickelli	0.00058056	0.00053508	0.00062818	0.05670000
Anous albivittus	0.00014543	0.00012181	0.00016899	0.01440000
Anous ceruleus	0.00014769	0.00012430	0.00017162	0.01460000
Anous minutus	0.00009843	0.00008009	0.00011834	0.00970000
Anous stolidus	0.00008136	0.00006356	0.00009896	0.00800000
Anous tenuirostris	0.00011549	0.00009444	0.00013621	0.01140000
Anser albifrons	0.00008420	0.00006646	0.00010190	0.00830000
Anser anser	0.00010302	0.00008360	0.00012295	0.01020000
Anser brachyrhynchus	0.00007712	0.00006032	0.00009414	0.00760000
Anser caerulescens	0.00007181	0.00005486	0.00008858	0.00710000
Anser canagicus	0.00049928	0.00045526	0.00054382	0.04890000
Anser cygnoid	0.00143530	0.00135650	0.00151075	0.13490000
Anser erythropus	0.00170799	0.00162537	0.00179327	0.15890000
Anser fabalis	0.00008416	0.00006597	0.00010198	0.00830000
Anser indicus	0.00011245	0.00009180	0.00013397	0.01110000
Anser rossii	0.00011440	0.00009315	0.00013598	0.01130000
Anseranas semipalmata	0.00011931	0.00009795	0.00014010	0.01180000
Anthipes monileger	0.00014475	0.00012187	0.00016834	0.01430000
Anthipes solitaris	0.00017096	0.00014501	0.00019629	0.01690000
Anthobaphes violacea	0.00016477	0.00014020	0.00019041	0.01630000
Anthocephala floriceps	0.00248647	0.00238844	0.00259139	0.22380000
Anthochaera carunculata	0.00012137	0.00009830	0.00014161	0.01200000
Anthochaera chrysoptera	0.00016391	0.00013875	0.00018865	0.01620000
Anthochaera lunulata	0.00016174	0.00013760	0.00018761	0.01600000
Anthochaera paradoxa	0.00015805	0.00013389	0.00018397	0.01560000
Anthochaera phrygia	0.02400704	0.02351725	0.02453519	0.85750000
Anthornis melanura	0.00015180	0.00012831	0.00017601	0.01500000
Anthoscopus caroli	0.00015375	0.00013038	0.00017861	0.01520000
Anthoscopus flavifrons	0.00016097	0.00013732	0.00018653	0.01590000
Anthoscopus minutus	0.00017493	0.00014864	0.00019993	0.01730000
Anthoscopus musculus	0.00015277	0.00012795	0.00017679	0.01510000
Anthoscopus parvulus	0.00016200	0.00013718	0.00018656	0.01600000
Anthoscopus punctifrons	0.00016614	0.00014094	0.00019179	0.01640000
Anthoscopus sylviella	0.00016195	0.00013720	0.00018712	0.01600000
Anthracoceros albirostris	0.00012651	0.00010557	0.00014897	0.01250000
Anthracoceros coronatus	0.00065358	0.00060122	0.00070190	0.06370000
Anthracoceros malayanus	0.00188843	0.00180064	0.00197738	0.17460000
Anthracoceros marchei	0.00204282	0.00195362	0.00213560	0.18750000
Anthracoceros montani	0.01452476	0.01419747	0.01485486	0.73360000
Anthracothorax aurulentus	0.00017600	0.00014965	0.00020114	0.01740000
Anthracothorax dominicus	0.00017185	0.00014566	0.00019768	0.01700000
Anthracothorax mango	0.00016810	0.00014354	0.00019434	0.01660000
Anthracothorax nigricollis	0.00016495	0.00014007	0.00019158	0.01630000
Anthracothorax prevostii	0.00016085	0.00013648	0.00018644	0.01590000
Anthracothorax veraguensis	0.00015888	0.00013571	0.00018455	0.01570000
Anthracothorax viridigula	0.00014153	0.00011871	0.00016524	0.01400000
Anthracothorax viridis	0.00017308	0.00014821	0.00019899	0.01710000
Anthreptes anchietae	0.00018728	0.00016151	0.00021548	0.01850000
Anthreptes aurantius	0.00016180	0.00013735	0.00018675	0.01600000
Anthreptes gabonicus	0.00015064	0.00012707	0.00017522	0.01490000
Anthreptes griseigularis	0.00016599	0.00014156	0.00019178	0.01640000
Anthreptes longuemarei	0.00016456	0.00013924	0.00019041	0.01630000
Anthreptes malacensis	0.00014207	0.00011942	0.00016519	0.01400000
Anthreptes neglectus	0.00015275	0.00012982	0.00017744	0.01510000
Anthreptes orientalis	0.00017322	0.00014845	0.00020105	0.01710000
Anthreptes rectirostris	0.00015707	0.00013417	0.00018263	0.01550000
Anthreptes reichenowi	0.00081803	0.00076279	0.00087537	0.07940000
Anthreptes rhodolaemus	0.00083085	0.00077379	0.00088887	0.08040000
Anthreptes rubritorques	0.00246383	0.00236484	0.00256862	0.22170000
Anthreptes seimundi	0.00016092	0.00013613	0.00018612	0.01590000
Anthreptes simplex	0.00015378	0.00012923	0.00017836	0.01520000
Anthreptes tephrolaemus	0.00018609	0.00015951	0.00021366	0.01840000
Anthropoides paradiseus	0.00126168	0.00119032	0.00133245	0.11940000
Anthropoides virgo	0.00011434	0.00009406	0.00013602	0.01130000
Anthus antarcticus	0.00074523	0.00069183	0.00080181	0.07240000
Anthus berthelotii	0.00014578	0.00012253	0.00017023	0.01440000
Anthus bogotensis	0.00015761	0.00013284	0.00018113	0.01560000
Anthus brachyurus	0.00013336	0.00011151	0.00015636	0.01320000
Anthus caffer	0.00015200	0.00012690	0.00017515	0.01500000
Anthus campestris	0.00014256	0.00011912	0.00016556	0.01410000
Anthus cervinus	0.00015583	0.00013164	0.00017950	0.01540000
Anthus chacoensis	0.00016392	0.00013951	0.00018942	0.01620000
Anthus cinnamomeus	0.00016093	0.00013694	0.00018662	0.01590000
Anthus correndera	0.00014731	0.00012456	0.00017154	0.01460000
Anthus crenatus	0.00079989	0.00074337	0.00085625	0.07760000
Anthus furcatus	0.00014280	0.00011962	0.00016598	0.01410000
Anthus godlewskii	0.00017275	0.00014752	0.00019883	0.01710000
Anthus gustavi	0.00014575	0.00012165	0.00016853	0.01440000
Anthus gutturalis	0.00016215	0.00013646	0.00018603	0.01600000
Anthus hellmayri	0.00016808	0.00014315	0.00019371	0.01660000
Anthus hodgsoni	0.00016680	0.00014087	0.00019136	0.01650000
Anthus hoeschi	0.00076586	0.00070957	0.00081817	0.07450000
Anthus leucophrys	0.00015660	0.00013300	0.00018122	0.01550000
Anthus lineiventris	0.00017173	0.00014810	0.00019968	0.01700000
Anthus lutescens	0.00017115	0.00014625	0.00019698	0.01690000
Anthus melindae	0.00018489	0.00015847	0.00021117	0.01830000
Anthus nattereri	0.00245915	0.00235749	0.00255977	0.22190000
Anthus nilghiriensis	0.00246606	0.00236708	0.00257010	0.22220000
Anthus novaeseelandiae	0.00017416	0.00014776	0.00020050	0.01720000
Anthus nyassae	0.00015799	0.00013434	0.00018392	0.01560000
Anthus pallidiventris	0.00013856	0.00011568	0.00016175	0.01370000
Anthus peruvianus	0.00015578	0.00013157	0.00018027	0.01540000
Anthus petrosus	0.00013577	0.00011282	0.00015869	0.01340000
Anthus pratensis	0.00074751	0.00069451	0.00080271	0.07260000
Anthus richardi	0.00013545	0.00011340	0.00015874	0.01340000
Anthus roseatus	0.00016906	0.00014351	0.00019457	0.01670000
Anthus rubescens	0.00017488	0.00014925	0.00020178	0.01730000
Anthus rufulus	0.00017614	0.00015074	0.00020281	0.01740000
Anthus similis	0.00016376	0.00013926	0.00018909	0.01620000
Anthus sokokensis	0.00722855	0.00702381	0.00742027	0.51080000
Anthus spinoletta	0.00017007	0.00014553	0.00019595	0.01680000
Anthus spragueii	0.00244318	0.00234320	0.00254416	0.22000000
Anthus sylvanus	0.00016370	0.00013917	0.00018907	0.01620000
Anthus trivialis	0.00017604	0.00015128	0.00020326	0.01740000
Anthus vaalensis	0.00016186	0.00013606	0.00018606	0.01600000
Antigone antigone	0.00100760	0.00094540	0.00107144	0.09640000
Antigone canadensis	0.00008040	0.00006359	0.00009810	0.00790000
Antigone rubicunda	0.00006415	0.00004872	0.00007907	0.00630000
Antigone vipio	0.00127041	0.00119826	0.00134236	0.12020000
Antilophia bokermanni	0.02354207	0.02306130	0.02404975	0.85230000
Antilophia galeata	0.00015796	0.00013366	0.00018200	0.01560000
Antrostomus arizonae	0.00016296	0.00013871	0.00018858	0.01610000
Antrostomus badius	0.00015567	0.00013194	0.00018053	0.01540000
Antrostomus carolinensis	0.00074971	0.00069525	0.00080412	0.07280000
Antrostomus cubanensis	0.00016501	0.00014023	0.00019041	0.01630000
Antrostomus ekmani	0.00015296	0.00012988	0.00017828	0.01510000
Antrostomus noctitherus	0.00711469	0.00692151	0.00731066	0.50660000
Antrostomus ridgwayi	0.00015891	0.00013436	0.00018461	0.01570000
Antrostomus rufus	0.00014080	0.00011766	0.00016389	0.01390000
Antrostomus salvini	0.00014556	0.00012052	0.00016836	0.01440000
Antrostomus saturatus	0.00016169	0.00013785	0.00018756	0.01600000
Antrostomus sericocaudatus	0.00015482	0.00013222	0.00018058	0.01530000
Antrostomus vociferus	0.00077401	0.00071770	0.00082648	0.07500000
Anumara forbesi	0.00693900	0.00674036	0.00712367	0.49740000
Anumbius annumbi	0.00015583	0.00013180	0.00018087	0.01540000
Anurophasis monorthonyx	0.00067811	0.00062474	0.00072792	0.06610000
Apalharpactes mackloti	0.00015814	0.00013450	0.00018379	0.01560000
Apalharpactes reinwardtii	0.00231664	0.00221701	0.00241685	0.21020000
Apalis alticola	0.00015280	0.00012856	0.00017669	0.01510000
Apalis argentea	0.00015678	0.00013225	0.00018170	0.01550000
Apalis bamendae	0.00014972	0.00012621	0.00017360	0.01480000
Apalis binotata	0.00015674	0.00013228	0.00018170	0.01550000
Apalis chapini	0.00014768	0.00012518	0.00017236	0.01460000
Apalis chariessa	0.00081928	0.00076297	0.00087576	0.07950000
Apalis chirindensis	0.00014278	0.00011928	0.00016601	0.01410000
Apalis cinerea	0.00017201	0.00014568	0.00019739	0.01700000
Apalis flavida	0.00015083	0.00012676	0.00017493	0.01490000
Apalis flavigularis	0.00706964	0.00687215	0.00726188	0.50470000
Apalis flavocincta	0.00016001	0.00013459	0.00018346	0.01580000
Apalis fuscigularis	0.02313066	0.02266318	0.02365782	0.84640000
