species	rate_e_mean	rate_e_lower	rate_e_upper
Amytornis textilis	0.00002783	0.00001773	0.00003829
Amytornis woodwardi	0.00024706	0.00021667	0.00027741
Anabacerthia amaurotis	0.00010751	0.00008795	0.00012883
Anabacerthia lichtensteini	0.00000992	0.00000418	0.00001610
Anabacerthia ruficaudata	0.00002187	0.00001295	0.00003119
Anabacerthia striaticollis	0.00001503	0.00000810	0.00002269
Anabacerthia variegaticeps	0.00001796	0.00001005	0.00002641
Anabathmis hartlaubii	0.00002406	0.00001479	0.00003378
Anabathmis newtonii	0.00002085	0.00001230	0.00002977
Anabathmis reichenbachii	0.00001525	0.00000770	0.00002268
Anabazenops dorsalis	0.00001907	0.00001112	0.00002778
Anabazenops fuscus	0.00001901	0.00001080	0.00002786
Anairetes alpinus	0.00057052	0.00052460	0.00061964
Anairetes fernandezianus	0.00008940	0.00007159	0.00010822
Anairetes flavirostris	0.00002289	0.00001406	0.00003225
Anairetes nigrocristatus	0.00001597	0.00000811	0.00002368
Anairetes parulus	0.00001581	0.00000812	0.00002343
Anairetes reguloides	0.00002300	0.00001405	0.00003271
Anaplectes jubaensis	0.00001409	0.00000699	0.00002142
Anaplectes leuconotos	0.00002618	0.00001669	0.00003675
Anaplectes rubriceps	0.00002089	0.00001267	0.00003036
Anarhynchus frontalis	0.00022650	0.00019656	0.00025589
Anas acuta	0.00001995	0.00001135	0.00002829
Anas albogularis	0.00020470	0.00017666	0.00023278
Anas andium	0.00001809	0.00001010	0.00002609
Anas aucklandica	0.00018820	0.00016212	0.00021561
Anas bahamensis	0.00003401	0.00002299	0.00004564
Anas bernieri	0.00054727	0.00050140	0.00059345
Anas capensis	0.00001763	0.00000970	0.00002567
Anas castanea	0.00002291	0.00001407	0.00003227
Anas chlorotis	0.00010949	0.00008992	0.00013074
Anas crecca	0.00001806	0.00001057	0.00002634
Anas eatoni	0.00024140	0.00021162	0.00027158
Anas erythrorhyncha	0.00002388	0.00001474	0.00003387
Anas flavirostris	0.00002014	0.00001184	0.00002907
Anas fulvigula	0.00001310	0.00000630	0.00002007
Anas georgica	0.00002187	0.00001309	0.00003156
Anas gibberifrons	0.00010056	0.00008118	0.00011958
Anas gracilis	0.00002403	0.00001455	0.00003366
Anas laysanensis	0.00235947	0.00225556	0.00245650
Anas luzonica	0.00025024	0.00021954	0.00028220
Anas melleri	0.00058292	0.00053559	0.00063054
Anas nesiotis	0.00055104	0.00050692	0.00059990
Anas platyrhynchos	0.00002819	0.00001799	0.00003834
Anas poecilorhyncha	0.00001895	0.00001103	0.00002772
Anas rubripes	0.00002492	0.00001558	0.00003452
Anas sparsa	0.00002303	0.00001421	0.00003241
Anas superciliosa	0.00002009	0.00001193	0.00002937
Anas undulata	0.00001799	0.00001017	0.00002635
Anas wyvilliana	0.00059015	0.00054326	0.00063653
Anas zonorhyncha	0.00001501	0.00000800	0.00002240
Anastomus lamelligerus	0.00001204	0.00000580	0.00001881
Anastomus oscitans	0.00001892	0.00001071	0.00002768
Ancistrops strigilatus	0.00001882	0.00001070	0.00002727
Andigena cucullata	0.00002114	0.00001254	0.00003029
Andigena hypoglauca	0.00008858	0.00007039	0.00010626
Andigena laminirostris	0.00009341	0.00007502	0.00011265
Andigena nigrirostris	0.00002012	0.00001153	0.00002921
Androdon aequatorialis	0.00002093	0.00001235	0.00003010
Andropadus importunus	0.00002010	0.00001166	0.00002885
Androphobus viridis	0.00022733	0.00019787	0.00025739
Anhima cornuta	0.00002380	0.00001474	0.00003358
Anhinga anhinga	0.00002513	0.00001608	0.00003519
Anhinga melanogaster	0.00010030	0.00008136	0.00012100
Anhinga novaehollandiae	0.00002387	0.00001460	0.00003375
Anhinga rufa	0.00001902	0.00001075	0.00002743
Anisognathus flavinucha	0.00002293	0.00001411	0.00003269
Anisognathus igniventris	0.00002086	0.00001260	0.00003006
Anisognathus lacrymosus	0.00001509	0.00000800	0.00002256
Anisognathus lunulatus	0.00001506	0.00000819	0.00002287
Anisognathus melanogenys	0.00002508	0.00001604	0.00003531
Anisognathus notabilis	0.00002879	0.00001907	0.00003968
Anisognathus somptuosus	0.00001889	0.00001053	0.00002719
Anodorhynchus glaucus	0.00222992	0.00213564	0.00233292
Anodorhynchus hyacinthinus	0.00022485	0.00019530	0.00025444
Anodorhynchus leari	0.00059687	0.00055003	0.00064572
Anomalospiza imberbis	0.00002091	0.00001240	0.00002992
Anopetia gounellei	0.00002112	0.00001274	0.00003063
Anorrhinus austeni	0.00010123	0.00008163	0.00012079
Anorrhinus galeritus	0.00011480	0.00009388	0.00013606
Anorrhinus tickelli	0.00009540	0.00007606	0.00011388
Anous albivittus	0.00001686	0.00000922	0.00002473
Anous ceruleus	0.00001907	0.00001071	0.00002769
Anous minutus	0.00001509	0.00000807	0.00002295
Anous stolidus	0.00002495	0.00001538	0.00003493
Anous tenuirostris	0.00001602	0.00000825	0.00002370
Anser albifrons	0.00002025	0.00001185	0.00002899
Anser anser	0.00002414	0.00001488	0.00003363
Anser brachyrhynchus	0.00002092	0.00001226	0.00002944
Anser caerulescens	0.00002598	0.00001662	0.00003597
Anser canagicus	0.00009357	0.00007378	0.00011151
Anser cygnoid	0.00020729	0.00017897	0.00023592
Anser erythropus	0.00023288	0.00020428	0.00026285
Anser fabalis	0.00002693	0.00001748	0.00003727
Anser indicus	0.00002271	0.00001347	0.00003187
Anser rossii	0.00002398	0.00001484	0.00003346
Anseranas semipalmata	0.00002111	0.00001234	0.00003009
Anthipes monileger	0.00001497	0.00000804	0.00002283
Anthipes solitaris	0.00001911	0.00001086	0.00002738
Anthobaphes violacea	0.00001805	0.00000995	0.00002643
Anthocephala floriceps	0.00022867	0.00019907	0.00025755
Anthochaera carunculata	0.00002204	0.00001352	0.00003168
Anthochaera chrysoptera	0.00001907	0.00001130	0.00002744
Anthochaera lunulata	0.00001789	0.00001028	0.00002624
Anthochaera paradoxa	0.00001595	0.00000876	0.00002355
Anthochaera phrygia	0.00229923	0.00220103	0.00240083
Anthornis melanura	0.00001601	0.00000853	0.00002405
Anthoscopus caroli	0.00002024	0.00001184	0.00002879
Anthoscopus flavifrons	0.00001611	0.00000883	0.00002392
Anthoscopus minutus	0.00001801	0.00000980	0.00002573
Anthoscopus musculus	0.00001911	0.00001096	0.00002786
Anthoscopus parvulus	0.00002308	0.00001393	0.00003277
Anthoscopus punctifrons	0.00001789	0.00000988	0.00002634
Anthoscopus sylviella	0.00001893	0.00001091	0.00002780
Anthracoceros albirostris	0.00002578	0.00001638	0.00003627
Anthracoceros coronatus	0.00009206	0.00007331	0.00011139
Anthracoceros malayanus	0.00022677	0.00019747	0.00025578
Anthracoceros marchei	0.00023113	0.00020170	0.00026004
Anthracoceros montani	0.00229390	0.00218939	0.00239017
Anthracothorax aurulentus	0.00002023	0.00001210	0.00002915
Anthracothorax dominicus	0.00001696	0.00000903	0.00002497
Anthracothorax mango	0.00001698	0.00000967	0.00002527
Anthracothorax nigricollis	0.00001397	0.00000691	0.00002144
Anthracothorax prevostii	0.00002977	0.00001979	0.00004086
Anthracothorax veraguensis	0.00002681	0.00001714	0.00003708
Anthracothorax viridigula	0.00002508	0.00001566	0.00003497
Anthracothorax viridis	0.00002311	0.00001430	0.00003262
Anthreptes anchietae	0.00002004	0.00001151	0.00002901
Anthreptes aurantius	0.00002402	0.00001465	0.00003334
Anthreptes gabonicus	0.00001705	0.00000932	0.00002512
Anthreptes griseigularis	0.00001497	0.00000761	0.00002255
Anthreptes longuemarei	0.00001788	0.00001004	0.00002668
Anthreptes malacensis	0.00002197	0.00001311	0.00003080
Anthreptes neglectus	0.00002206	0.00001344	0.00003170
Anthreptes orientalis	0.00001700	0.00000925	0.00002494
Anthreptes rectirostris	0.00001712	0.00000977	0.00002579
Anthreptes reichenowi	0.00012669	0.00010502	0.00014853
Anthreptes rhodolaemus	0.00010039	0.00008098	0.00011990
Anthreptes rubritorques	0.00023189	0.00020210	0.00026204
Anthreptes seimundi	0.00001901	0.00001121	0.00002754
Anthreptes simplex	0.00001689	0.00000963	0.00002505
Anthreptes tephrolaemus	0.00002090	0.00001206	0.00002992
Anthropoides paradiseus	0.00023838	0.00020947	0.00026944
Anthropoides virgo	0.00002109	0.00001286	0.00003045
Anthus antarcticus	0.00008317	0.00006561	0.00010116
Anthus berthelotii	0.00002213	0.00001319	0.00003148
Anthus bogotensis	0.00001791	0.00001026	0.00002609
Anthus brachyurus	0.00001615	0.00000888	0.00002385
Anthus caffer	0.00001787	0.00000995	0.00002626
Anthus campestris	0.00002506	0.00001545	0.00003489
Anthus cervinus	0.00001799	0.00001011	0.00002626
Anthus chacoensis	0.00001977	0.00001109	0.00002840
Anthus cinnamomeus	0.00002593	0.00001646	0.00003558
Anthus correndera	0.00001304	0.00000664	0.00002074
Anthus crenatus	0.00009579	0.00007741	0.00011537
Anthus furcatus	0.00002503	0.00001593	0.00003543
Anthus godlewskii	0.00002098	0.00001265	0.00003011
Anthus gustavi	0.00001607	0.00000879	0.00002439
Anthus gutturalis	0.00002008	0.00001187	0.00002936
Anthus hellmayri	0.00002807	0.00001789	0.00003849
Anthus hodgsoni	0.00002406	0.00001458	0.00003354
Anthus hoeschi	0.00010344	0.00008398	0.00012278
Anthus leucophrys	0.00001293	0.00000614	0.00001994
Anthus lineiventris	0.00002608	0.00001609	0.00003612
Anthus lutescens	0.00002483	0.00001509	0.00003506
Anthus melindae	0.00000692	0.00000215	0.00001199
Anthus nattereri	0.00025829	0.00022555	0.00028877
Anthus nilghiriensis	0.00024487	0.00021497	0.00027651
Anthus novaeseelandiae	0.00002482	0.00001507	0.00003482
Anthus nyassae	0.00001881	0.00001081	0.00002748
Anthus pallidiventris	0.00001205	0.00000560	0.00001900
Anthus peruvianus	0.00002096	0.00001227	0.00002995
Anthus petrosus	0.00002314	0.00001490	0.00003309
Anthus pratensis	0.00011355	0.00009325	0.00013450
Anthus richardi	0.00001997	0.00001161	0.00002868
Anthus roseatus	0.00002377	0.00001428	0.00003336
Anthus rubescens	0.00002589	0.00001651	0.00003600
Anthus rufulus	0.00002723	0.00001805	0.00003789
Anthus similis	0.00001806	0.00000966	0.00002603
Anthus sokokensis	0.00054919	0.00050394	0.00059647
Anthus spinoletta	0.00001681	0.00000939	0.00002503
Anthus spragueii	0.00024136	0.00021250	0.00027316
Anthus sylvanus	0.00002306	0.00001411	0.00003304
Anthus trivialis	0.00002397	0.00001467	0.00003319
Anthus vaalensis	0.00001604	0.00000851	0.00002401
Antigone antigone	0.00022615	0.00019664	0.00025512
Antigone canadensis	0.00002399	0.00001499	0.00003356
Antigone rubicunda	0.00002811	0.00001848	0.00003856
Antigone vipio	0.00023583	0.00020500	0.00026586
Antilophia bokermanni	0.00237110	0.00227415	0.00247488
Antilophia galeata	0.00002706	0.00001766	0.00003723
Antrostomus arizonae	0.00001408	0.00000700	0.00002141
Antrostomus badius	0.00001616	0.00000886	0.00002442
Antrostomus carolinensis	0.00008825	0.00006955	0.00010617
Antrostomus cubanensis	0.00001699	0.00000935	0.00002479
Antrostomus ekmani	0.00002096	0.00001245	0.00002988
Antrostomus noctitherus	0.00055863	0.00051011	0.00060413
Antrostomus ridgwayi	0.00002402	0.00001462	0.00003377
Antrostomus rufus	0.00001806	0.00000983	0.00002650
Antrostomus salvini	0.00002306	0.00001422	0.00003276
Antrostomus saturatus	0.00002391	0.00001488	0.00003371
Antrostomus sericocaudatus	0.00001786	0.00001061	0.00002650
Antrostomus vociferus	0.00009623	0.00007695	0.00011524
Anumara forbesi	0.00055142	0.00050513	0.00059809
Anumbius annumbi	0.00003099	0.00002075	0.00004209
Anurophasis monorthonyx	0.00010030	0.00008072	0.00011999
Apalharpactes mackloti	0.00003119	0.00002065	0.00004250
Apalharpactes reinwardtii	0.00022778	0.00019787	0.00025636
Apalis alticola	0.00002009	0.00001204	0.00002883
Apalis argentea	0.00002578	0.00001589	0.00003609
Apalis bamendae	0.00001800	0.00001039	0.00002627
Apalis binotata	0.00002005	0.00001137	0.00002902
Apalis chapini	0.00002123	0.00001278	0.00003086
Apalis chariessa	0.00010120	0.00008194	0.00012054
Apalis chirindensis	0.00002328	0.00001457	0.00003306
Apalis cinerea	0.00001797	0.00001040	0.00002655
Apalis flavida	0.00002067	0.00001240	0.00002976
Apalis flavigularis	0.00053745	0.00049129	0.00058227
Apalis flavocincta	0.00001602	0.00000892	0.00002393
Apalis fuscigularis	0.00235327	0.00225225	0.00245533
Apalis goslingi	0.00001378	0.00000684	0.00002095
Apalis jacksoni	0.00002608	0.00001688	0.00003620
Apalis kaboboensis	0.00009311	0.00007498	0.00011254
Apalis karamojae	0.00022818	0.00019899	0.00025786
Apalis lynesi	0.00009336	0.00007441	0.00011180
Apalis melanocephala	0.00001712	0.00000930	0.00002564
Apalis nigriceps	0.00001804	0.00001027	0.00002679
Apalis personata	0.00001605	0.00000896	0.00002396
Apalis porphyrolaema	0.00002812	0.00001818	0.00003870
Apalis ruddi	0.00001608	0.00000882	0.00002422
Apalis rufogularis	0.00001787	0.00001030	0.00002642
Apalis sharpii	0.00002698	0.00001683	0.00003720
Apalis thoracica	0.00002605	0.00001664	0.00003594
Apaloderma aequatoriale	0.00002407	0.00001445	0.00003374
Apaloderma narina	0.00001809	0.00001016	0.00002628
Apaloderma vittatum	0.00001905	0.00001120	0.00002806
Apalopteron familiare	0.00010208	0.00008292	0.00012279
Aphanotriccus audax	0.00009650	0.00007806	0.00011593
Aphanotriccus capitalis	0.00024094	0.00021075	0.00027121
Aphantochroa cirrochloris	0.00002202	0.00001338	0.00003143
Aphelocephala leucopsis	0.00002033	0.00001226	0.00002973
Aphelocephala nigricincta	0.00002002	0.00001185	0.00002925
Aphelocephala pectoralis	0.00009911	0.00008025	0.00011881
Aphelocoma californica	0.00001382	0.00000726	0.00002152
Aphelocoma coerulescens	0.00022356	0.00019409	0.00025167
Aphelocoma ultramarina	0.00002485	0.00001564	0.00003452
Aphelocoma unicolor	0.00002283	0.00001360	0.00003184
Aphelocoma wollweberi	0.00002711	0.00001726	0.00003760
Aphrastura masafucrae	0.00229624	0.00219712	0.00239802
Aphrastura spinicauda	0.00001706	0.00000921	0.00002560
Aphrodroma brevirostris	0.00002018	0.00001209	0.00002877
Aplonis atrifusca	0.00001806	0.00001043	0.00002663
Aplonis brunneicapillus	0.00059585	0.00055041	0.00064728
Aplonis cantoroides	0.00001898	0.00001147	0.00002772
Aplonis cinerascens	0.00021990	0.00019073	0.00024850
Aplonis crassa	0.00011635	0.00009545	0.00013770
Aplonis dichroa	0.00001301	0.00000636	0.00002026
Aplonis feadensis	0.00010551	0.00008488	0.00012507
Aplonis grandis	0.00001592	0.00000881	0.00002380
Aplonis insularis	0.00002805	0.00001803	0.00003849
Aplonis magna	0.00002115	0.00001272	0.00003031
Aplonis metallica	0.00002203	0.00001324	0.00003140
Aplonis minor	0.00001102	0.00000513	0.00001743
Aplonis mysolensis	0.00002126	0.00001252	0.00003012
Aplonis mystacea	0.00011151	0.00009168	0.00013253
Aplonis opaca	0.00002326	0.00001399	0.00003248
Aplonis panayensis	0.00001609	0.00000853	0.00002396
Aplonis pelzelni	0.00226683	0.00216706	0.00236388
Aplonis santovestris	0.00057048	0.00052420	0.00061911
Aplonis striata	0.00002398	0.00001486	0.00003344
Aplonis tabuensis	0.00002203	0.00001303	0.00003145
Aplonis zelandica	0.00009047	0.00007133	0.00010870
Aplopelia larvata	0.00002491	0.00001553	0.00003464
Aprositornis disjuncta	0.00001283	0.00000640	0.00002025
Aprosmictus erythropterus	0.00002121	0.00001268	0.00003006
Aprosmictus jonquillaceus	0.00008241	0.00006533	0.00010079
Aptenodytes forsteri	0.00008836	0.00007069	0.00010707
Aptenodytes patagonicus	0.00002314	0.00001444	0.00003299
Apteryx australis	0.00023528	0.00020664	0.00026653
Apteryx haastii	0.00022091	0.00019120	0.00025033
Apteryx mantelli	0.00023986	0.00020872	0.00027016
Apteryx owenii	0.00010848	0.00008740	0.00012866
Apteryx rowi	0.00022055	0.00019167	0.00024976
Apus acuticauda	0.00022589	0.00019592	0.00025543
Apus affinis	0.00002101	0.00001271	0.00002992
Apus alexandri	0.00001310	0.00000638	0.00002047
Apus apus	0.00002388	0.00001485	0.00003379
Apus balstoni	0.00001694	0.00000894	0.00002476
Apus barbatus	0.00002728	0.00001749	0.00003737
Apus batesi	0.00003082	0.00002058	0.00004236
Apus berliozi	0.00002608	0.00001664	0.00003639
Apus bradfieldi	0.00002602	0.00001663	0.00003642
Apus caffer	0.00002598	0.00001693	0.00003650
Apus horus	0.00002510	0.00001590	0.00003507
Apus niansae	0.00002101	0.00001224	0.00003000
Apus nipalensis	0.00001701	0.00000954	0.00002510
Apus pacificus	0.00002306	0.00001380	0.00003273
Apus pallidus	0.00002205	0.00001324	0.00003110
Apus sladeniae	0.00021287	0.00018508	0.00024163
Apus unicolor	0.00001991	0.00001131	0.00002886
Aquila adalberti	0.00022164	0.00019379	0.00025197
Aquila africana	0.00002099	0.00001212	0.00003026
Aquila audax	0.00002002	0.00001148	0.00002843
Aquila chrysaetos	0.00002873	0.00001790	0.00003896
Aquila fasciata	0.00002295	0.00001401	0.00003261
Aquila gurneyi	0.00008551	0.00006828	0.00010428
Aquila heliaca	0.00022581	0.00019622	0.00025511
Aquila nipalensis	0.00054127	0.00049507	0.00058600
Aquila rapax	0.00023574	0.00020653	0.00026621
Aquila spilogaster	0.00001505	0.00000820	0.00002297
Aquila verreauxii	0.00002396	0.00001497	0.00003390
Ara ambiguus	0.00053490	0.00048818	0.00058004
Ara ararauna	0.00001509	0.00000833	0.00002264
Ara chloropterus	0.00002030	0.00001219	0.00002946
Ara glaucogularis	0.00237400	0.00227283	0.00247631
Ara macao	0.00002502	0.00001602	0.00003538
Ara militaris	0.00024652	0.00021452	0.00027669
Ara rubrogenys	0.00232755	0.00222642	0.00242838
Ara severus	0.00002204	0.00001309	0.00003109
Arachnothera affinis	0.00002096	0.00001295	0.00003018
Arachnothera chrysogenys	0.00001602	0.00000802	0.00002369
Arachnothera clarae	0.00001504	0.00000781	0.00002289
Arachnothera crassirostris	0.00001702	0.00000952	0.00002564
Arachnothera dilutior	0.00001905	0.00001133	0.00002752
Arachnothera flammifera	0.00001902	0.00001121	0.00002747
Arachnothera flavigaster	0.00002837	0.00001834	0.00003871
Arachnothera hypogrammica	0.00001813	0.00001049	0.00002672
Arachnothera juliae	0.00002175	0.00001323	0.00003129
Arachnothera longirostra	0.00003102	0.00002042	0.00004231
Arachnothera magna	0.00001723	0.00000928	0.00002512
Arachnothera modesta	0.00001587	0.00000890	0.00002383
Arachnothera robusta	0.00002300	0.00001449	0.00003281
Aramides axillaris	0.00002080	0.00001198	0.00003003
Aramides cajaneus	0.00001407	0.00000712	0.00002154
Aramides calopterus	0.00001693	0.00000899	0.00002475
Aramides mangle	0.00001896	0.00001139	0.00002811
Aramides saracura	0.00001587	0.00000866	0.00002373
Aramides wolfi	0.00022702	0.00019872	0.00025719
Aramides ypecaha	0.00001899	0.00001098	0.00002775
Aramidopsis plateni	0.00024406	0.00021323	0.00027380
Aramus guarauna	0.00002395	0.00001517	0.00003382
Aratinga auricapillus	0.00009217	0.00007450	0.00011147
Aratinga jandaya	0.00001810	0.00000999	0.00002647
Aratinga maculata	0.00002819	0.00001839	0.00003895
Aratinga nenday	0.00001185	0.00000533	0.00001866
Aratinga solstitialis	0.00057342	0.00052532	0.00062000
Aratinga weddellii	0.00001996	0.00001222	0.00002893
Arborophila ardens	0.00024267	0.00021279	0.00027454
Arborophila atrogularis	0.00010431	0.00008517	0.00012540
Arborophila brunneopectus	0.00002291	0.00001384	0.00003272
Arborophila cambodiana	0.00001900	0.00001126	0.00002771
Arborophila campbelli	0.00001297	0.00000673	0.00002019
Arborophila charltonii	0.00023683	0.00020516	0.00026630
Arborophila chloropus	0.00002095	0.00001214	0.00002993
Arborophila crudigularis	0.00001903	0.00001129	0.00002792
Arborophila davidi	0.00010938	0.00008955	0.00013052
Arborophila gingica	0.00011956	0.00009801	0.00014009
Arborophila graydoni	0.00002227	0.00001347	0.00003145
Arborophila hyperythra	0.00001904	0.00001100	0.00002766
Arborophila javanica	0.00002817	0.00001795	0.00003858
Arborophila mandellii	0.00023194	0.00020147	0.00026109
Arborophila orientalis	0.00023602	0.00020682	0.00026695
Arborophila rolli	0.00001076	0.00000504	0.00001744
Arborophila rubrirostris	0.00001404	0.00000697	0.00002149
Arborophila rufipectus	0.00052479	0.00048177	0.00057222
Arborophila rufogularis	0.00001804	0.00000997	0.00002570
Arborophila sumatrana	0.00002515	0.00001634	0.00003552
Arborophila tonkinensis	0.00001794	0.00001003	0.00002642
