species	simulated_ext_prob_in_100_years
Oenanthe phillipsi	0.00140000
Oenanthe picata	0.00230000
Oenanthe pileata	0.00130000
Oenanthe pleschanka	0.00270000
Oenanthe scotocerca	0.00160000
Oenanthe seebohmi	0.00180000
Oenanthe xanthoprymna	0.00230000
Ognorhynchus icterotis	0.05630000
Oncostoma cinereigulare	0.00170000
Oncostoma olivaceum	0.00210000
Oneillornis lunulatus	0.00170000
Oneillornis salvini	0.00170000
Onychognathus albirostris	0.00150000
Onychognathus blythii	0.00150000
Onychognathus frater	0.00230000
Onychognathus fulgidus	0.00150000
Onychognathus morio	0.00220000
Onychognathus nabouroup	0.00120000
Onychognathus neumanni	0.00090000
Onychognathus salvadorii	0.00290000
Onychognathus tenuirostris	0.00180000
Onychognathus tristramii	0.00220000
Onychognathus walleri	0.00230000
Onychoprion aleuticus	0.02030000
Onychoprion anaethetus	0.00240000
Onychoprion fuscatus	0.00270000
Onychoprion lunatus	0.00240000
Onychorhynchus coronatus	0.00200000
Onychorhynchus mexicanus	0.00250000
Onychorhynchus occidentalis	0.02520000
Onychorhynchus swainsoni	0.02110000
Onychostruthus taczanowskii	0.00200000
Ophrysia superciliosa	0.19930000
Opisthocomus hoazin	0.00210000
Opisthoprora euryptera	0.00150000
Oporornis agilis	0.00270000
Orchesticus abeillei	0.01170000
Oreocharis arfaki	0.00350000
Oreocossypha isabellae	0.00230000
Oreoica gutturalis	0.00180000
Oreolais pulcher	0.00230000
Oreolais ruwenzorii	0.00150000
Oreomystis bairdi	0.20180000
Oreonympha albolimbata	0.00160000
Oreonympha nobilis	0.00210000
Oreophasis derbianus	0.05730000
Oreophilais robertsi	0.00220000
Oreopholus ruficollis	0.00260000
Oreopsar bolivianus	0.00180000
Oreopsittacus arfaki	0.00190000
Oreornis chrysogenys	0.00120000
Oreortyx pictus	0.00170000
Oreoscoptes montanus	0.00230000
Oreoscopus gutturalis	0.00180000
Oreostruthus fuliginosus	0.00180000
Oreothlypis gutturalis	0.00150000
Oreothlypis superciliosa	0.00230000
Oreothraupis arremonops	0.00280000
Oreotrochilus adela	0.01010000
Oreotrochilus chimborazo	0.00180000
Oreotrochilus estella	0.00200000
Oreotrochilus leucopleurus	0.00130000
Oreotrochilus melanogaster	0.00200000
Oreotrochilus stolzmanni	0.00140000
Origma solitaria	0.00220000
Oriolia bernieri	0.05130000
Oriolus albiloris	0.00250000
Oriolus auratus	0.00220000
Oriolus bouroensis	0.00170000
Oriolus brachyrynchus	0.00230000
Oriolus chinensis	0.00190000
Oriolus chlorocephalus	0.00210000
Oriolus consanguineus	0.00310000
Oriolus crassirostris	0.02200000
Oriolus cruentus	0.00150000
Oriolus decipiens	0.00170000
Oriolus finschi	0.00170000
Oriolus flavocinctus	0.00130000
Oriolus forsteni	0.00230000
Oriolus hosii	0.01010000
Oriolus isabellae	0.20980000
Oriolus kundoo	0.00200000
Oriolus larvatus	0.00300000
Oriolus melanotis	0.00210000
Oriolus mellianus	0.05180000
Oriolus monacha	0.00210000
Oriolus nigripennis	0.00190000
Oriolus oriolus	0.00130000
Oriolus percivali	0.00170000
Oriolus phaeochromus	0.00200000
Oriolus sagittatus	0.00210000
Oriolus steerii	0.00200000
Oriolus szalayi	0.00150000
Oriolus tenuirostris	0.00220000
Oriolus traillii	0.00210000
Oriolus xanthonotus	0.00840000
Oriolus xanthornus	0.00200000
Oriturus superciliosus	0.00200000
Ornithion brunneicapillus	0.00200000
Ornithion inerme	0.00220000
Ornithion semiflavum	0.00180000
Ornorectes cristatus	0.00130000
Orochelidon andecola	0.00140000
Orochelidon flavipes	0.00180000
Orochelidon murina	0.00180000
Ortalis araucuan	0.00190000
Ortalis canicollis	0.00240000
Ortalis cinereiceps	0.00110000
Ortalis columbiana	0.00190000
Ortalis erythroptera	0.02590000
Ortalis garrula	0.00170000
Ortalis guttata	0.00140000
Ortalis leucogastra	0.00180000
Ortalis motmot	0.00210000
Ortalis poliocephala	0.00200000
Ortalis ruficauda	0.00180000
Ortalis squamata	0.00230000
Ortalis superciliaris	0.00180000
Ortalis vetula	0.00210000
Ortalis wagleri	0.00160000
Orthogonys chloricterus	0.00180000
Orthonyx novaeguineae	0.00150000
Orthonyx spaldingii	0.00150000
Orthonyx temminckii	0.00150000
Orthopsittaca manilatus	0.00200000
Orthorhyncus cristatus	0.00180000
Orthotomus atrogularis	0.00160000
Orthotomus castaneiceps	0.00150000
Orthotomus chaktomuk	0.00860000
Orthotomus chloronotus	0.00120000
Orthotomus cinereiceps	0.00240000
Orthotomus derbianus	0.00220000
Orthotomus frontalis	0.00180000
Orthotomus nigriceps	0.00190000
Orthotomus ruficeps	0.00150000
Orthotomus samarensis	0.00810000
Orthotomus sepium	0.00180000
Orthotomus sericeus	0.00160000
Orthotomus sutorius	0.00140000
Ortygospiza atricollis	0.00230000
Ortyxelos meiffrenii	0.00190000
Otidiphaps aruensis	0.02190000
Otidiphaps cervicalis	0.00230000
Otidiphaps insularis	0.05750000
Otidiphaps nobilis	0.00230000
Otis tarda	0.02110000
Otocichla mupinensis	0.00150000
Otus alfredi	0.05080000
Otus alius	0.00940000
Otus angelinae	0.02170000
Otus bakkamoena	0.00150000
Otus balli	0.00210000
Otus beccarii	0.02260000
Otus brookii	0.00180000
Otus brucei	0.00130000
Otus capnodes	0.05190000
Otus collari	0.00170000
Otus elegans	0.00890000
Otus enganensis	0.01000000
Otus everetti	0.00170000
Otus feae	0.20530000
Otus fuliginosus	0.01100000
Otus gurneyi	0.02260000
Otus hartlaubi	0.02250000
Otus icterorhynchus	0.00220000
Otus insularis	0.05560000
Otus ireneae	0.06050000
Otus jolandae	0.00990000
Otus lempiji	0.00210000
Otus lettia	0.00190000
Otus longicornis	0.01190000
Otus magicus	0.00210000
Otus manadensis	0.00220000
Otus mantananensis	0.00950000
Otus mayottensis	0.00170000
Otus megalotis	0.00190000
Otus mendeni	0.02450000
Otus mentawi	0.01140000
Otus mindorensis	0.01010000
Otus mirus	0.00950000
Otus moheliensis	0.05370000
Otus nigrorum	0.02140000
Otus pamelae	0.00190000
Otus pauliani	0.20600000
Otus pembaensis	0.02170000
Otus rufescens	0.01030000
Otus rutilus	0.00240000
Otus sagittatus	0.02360000
Otus scops	0.00180000
Otus semitorques	0.00110000
Otus senegalensis	0.00160000
Otus siaoensis	0.20490000
Otus silvicola	0.00260000
Otus socotranus	0.00210000
Otus spilocephalus	0.00120000
Otus sulaensis	0.01010000
Otus sunia	0.00240000
Otus tempestatis	0.00250000
Otus thilohoffmanni	0.05950000
Otus umbra	0.00930000
Oxylabes madagascariensis	0.00210000
Oxypogon cyanolaemus	0.20000000
Oxypogon guerinii	0.00150000
Oxypogon lindenii	0.00220000
Oxypogon stuebelii	0.02220000
Oxyruncus cristatus	0.00250000
Oxyura australis	0.00950000
Oxyura ferruginea	0.00190000
Oxyura jamaicensis	0.00220000
Oxyura leucocephala	0.05310000
Oxyura maccoa	0.02440000
Oxyura vittata	0.00170000
Pachycare flavogriseum	0.00210000
Pachycephala albiventris	0.00130000
Pachycephala arctitorquis	0.00240000
Pachycephala aurea	0.00250000
Pachycephala caledonica	0.00310000
Pachycephala cinerea	0.00150000
Pachycephala feminina	0.00860000
Pachycephala flavifrons	0.00190000
Pachycephala fulvotincta	0.00190000
Pachycephala griseiceps	0.00160000
Pachycephala griseonota	0.00210000
Pachycephala homeyeri	0.00290000
Pachycephala hyperythra	0.00230000
Pachycephala hypoxantha	0.00200000
Pachycephala implicata	0.00160000
Pachycephala inornata	0.00210000
Pachycephala jacquinoti	0.01040000
Pachycephala lanioides	0.00160000
Pachycephala leucogastra	0.00140000
Pachycephala lorentzi	0.00220000
Pachycephala melanura	0.00230000
Pachycephala mentalis	0.00110000
Pachycephala meyeri	0.00260000
Pachycephala modesta	0.00190000
Pachycephala monacha	0.00200000
Pachycephala nudigula	0.00230000
Pachycephala olivacea	0.00210000
Pachycephala orioloides	0.00160000
Pachycephala orpheus	0.00180000
Pachycephala par	0.00180000
Pachycephala pectoralis	0.00240000
Pachycephala phaionota	0.00170000
Pachycephala philippinensis	0.00210000
Pachycephala richardsi	0.00220000
Pachycephala rufiventris	0.00170000
Pachycephala rufogularis	0.02440000
Pachycephala schlegelii	0.00220000
Pachycephala simplex	0.00250000
Pachycephala soror	0.00150000
Pachycephala sulfuriventer	0.00250000
Pachycephala tenebrosa	0.00170000
Pachycephala teysmanni	0.00230000
Pachycephala vitiensis	0.00160000
Pachycephalopsis hattamensis	0.00190000
Pachycephalopsis poliosoma	0.00230000
Pachycoccyx audeberti	0.00170000
Pachyptila belcheri	0.00210000
Pachyptila crassirostris	0.00190000
Pachyptila desolata	0.00230000
Pachyptila macgillivrayi	0.05760000
Pachyptila salvini	0.00100000
Pachyptila turtur	0.00210000
Pachyptila vittata	0.00220000
Pachyramphus aglaiae	0.00090000
Pachyramphus albogriseus	0.00270000
Pachyramphus castaneus	0.00160000
Pachyramphus cinnamomeus	0.00130000
Pachyramphus griseigularis	0.00210000
Pachyramphus homochrous	0.00160000
Pachyramphus major	0.00160000
Pachyramphus marginatus	0.00180000
Pachyramphus minor	0.00150000
Pachyramphus niger	0.00200000
Pachyramphus polychopterus	0.00200000
Pachyramphus rufus	0.00180000
Pachyramphus spodiurus	0.02280000
Pachyramphus surinamus	0.00190000
Pachyramphus uropygialis	0.00200000
Pachyramphus validus	0.00250000
Pachyramphus versicolor	0.00150000
Pachyramphus viridis	0.00190000
Pachyramphus xanthogenys	0.00270000
Pachysylvia aurantiifrons	0.00180000
Pachysylvia decurtata	0.00120000
Pachysylvia hypochrysea	0.00210000
Pachysylvia hypoxantha	0.00120000
Pachysylvia muscicapina	0.00160000
Pachysylvia semibrunnea	0.00150000
Pagodroma nivea	0.00160000
Pagophila eburnea	0.00930000
Palmeria dolei	0.20610000
Paludipasser locustella	0.00210000
Pandion haliaetus	0.00220000
Panterpe insignis	0.00200000
Panurus biarmicus	0.00220000
Panyptila cayennensis	0.00180000
Panyptila sanctihieronymi	0.00160000
Papasula abbotti	0.05010000
Parabuteo leucorrhous	0.00190000
Parabuteo unicinctus	0.00200000
Paradigalla brevicauda	0.00220000
Paradigalla carunculata	0.00920000
Paradisaea apoda	0.00190000
Paradisaea decora	0.02150000
Paradisaea guilielmi	0.01010000
Paradisaea minor	0.00150000
Paradisaea raggiana	0.00160000
Paradisaea rubra	0.00920000
Paradisornis rudolphi	0.02280000
Paradoxornis flavirostris	0.02340000
Paradoxornis guttaticollis	0.00150000
Paradoxornis heudei	0.00940000
Paramythia montium	0.00220000
Paramythia olivacea	0.00190000
Pardaliparus amabilis	0.00960000
Pardaliparus elegans	0.00140000
Pardaliparus venustulus	0.00120000
Pardalotus punctatus	0.00220000
Pardalotus quadragintus	0.05570000
Pardalotus rubricatus	0.00200000
Pardalotus striatus	0.00180000
Pardirallus maculatus	0.00150000
Pardirallus nigricans	0.00190000
Pardirallus sanguinolentus	0.00200000
Pareudiastes pacificus	0.19970000
Pareudiastes silvestris	0.20740000
Parkerthraustes humeralis	0.00210000
Parkesia motacilla	0.00140000
Parkesia noveboracensis	0.00190000
Parmoptila jamesoni	0.00170000
Parmoptila rubrifrons	0.01000000
Parmoptila woodhousei	0.00120000
Paroaria baeri	0.00130000
Paroaria capitata	0.00150000
Paroaria coronata	0.00170000
Paroaria dominicana	0.00200000
Paroaria gularis	0.00260000
Paroaria nigrogenis	0.00190000
Parophasma galinieri	0.00170000
Paroreomyza maculata	0.20270000
Paroreomyza montana	0.05600000
Parotia berlepschi	0.00200000
Parotia carolae	0.00170000
Parotia lawesii	0.00210000
Parotia sefilata	0.00170000
Parotia wahnesi	0.01010000
Parus major	0.00240000
Parus monticolus	0.00250000
Passer ammodendri	0.00150000
Passer castanopterus	0.00200000
Passer cinnamomeus	0.00220000
Passer cordofanicus	0.00310000
Passer diffusus	0.00200000
Passer domesticus	0.00250000
Passer eminibey	0.00250000
Passer euchlorus	0.00220000
Passer flaveolus	0.00220000
Passer gongonensis	0.00200000
Passer griseus	0.00110000
Passer hemileucus	0.02570000
Passer hispaniolensis	0.00160000
Passer iagoensis	0.00100000
Passer insularis	0.00140000
Passer italiae	0.02550000
Passer luteus	0.00170000
Passer melanurus	0.00180000
Passer moabiticus	0.00260000
Passer montanus	0.00190000
Passer motitensis	0.00160000
Passer pyrrhonotus	0.00210000
Passer rufocinctus	0.00270000
Passer shelleyi	0.00250000
Passer simplex	0.00180000
Passer suahelicus	0.00340000
Passer swainsonii	0.00180000
Passer zarudnyi	0.00210000
Passerculus bairdii	0.00110000
Passerculus guttatus	0.00210000
Passerculus henslowii	0.00140000
Passerculus rostratus	0.00190000
Passerculus sanctorum	0.01060000
Passerculus sandwichensis	0.00220000
Passerella arborea	0.00150000
Passerella iliaca	0.00240000
Passerella megarhyncha	0.00160000
Passerella schistacea	0.00240000
Passerella unalaschcensis	0.00140000
Passerina amoena	0.00270000
Passerina caerulea	0.00190000
Passerina ciris	0.00150000
Passerina cyanea	0.00180000
Passerina leclancherii	0.00210000
Passerina rositae	0.00980000
Passerina versicolor	0.00260000
Pastor roseus	0.00160000
Patagioenas albilinea	0.00210000
Patagioenas albipennis	0.00150000
Patagioenas araucana	0.00120000
Patagioenas caribaea	0.02260000
Patagioenas cayennensis	0.00210000
Patagioenas corensis	0.00200000
Patagioenas fasciata	0.00130000
Patagioenas flavirostris	0.00220000
Patagioenas goodsoni	0.00170000
Patagioenas inornata	0.01020000
Patagioenas leucocephala	0.01010000
Patagioenas maculosa	0.00170000
Patagioenas nigrirostris	0.00200000
Patagioenas oenops	0.02160000
Patagioenas picazuro	0.00190000
Patagioenas plumbea	0.00190000
Patagioenas speciosa	0.00200000
Patagioenas squamosa	0.00270000
Patagioenas subvinacea	0.02320000
Patagona gigas	0.00180000
Pauxi koepckeae	0.19170000
Pauxi pauxi	0.05590000
Pauxi unicornis	0.20890000
Pavo cristatus	0.00240000
Pavo muticus	0.05350000
Pedionomus torquatus	0.20990000
Pelagodroma marina	0.00210000
Pelargopsis amauroptera	0.00960000
Pelargopsis capensis	0.00180000
Pelargopsis melanorhyncha	0.00200000
Pelecanoides garnotii	0.05850000
Pelecanoides georgicus	0.00230000
Pelecanoides magellani	0.00190000
Pelecanoides urinatrix	0.00210000
Pelecanus conspicillatus	0.00190000
Pelecanus crispus	0.01230000
Pelecanus erythrorhynchos	0.00310000
Pelecanus occidentalis	0.00230000
Pelecanus onocrotalus	0.00260000
Pelecanus philippensis	0.01010000
Pelecanus rufescens	0.00230000
Pelecanus thagus	0.01030000
Peliperdix albogularis	0.00270000
Peliperdix coqui	0.00200000
Peliperdix lathami	0.00160000
Peliperdix schlegelii	0.00290000
Pellorneum albiventre	0.00210000
Pellorneum capistratum	0.00150000
Pellorneum fuscocapillus	0.00160000
Pellorneum nigrocapitatum	0.00140000
Pellorneum palustre	0.02340000
Pellorneum ruficeps	0.00150000
Peltohyas australis	0.00130000
Peltops blainvillii	0.00190000
Peltops montanus	0.00160000
Penelope albipennis	0.05330000
Penelope argyrotis	0.00170000
Penelope barbata	0.00920000
Penelope dabbenei	0.00210000
Penelope jacquacu	0.00200000
Penelope jacucaca	0.02310000
Penelope marail	0.00220000
Penelope montagnii	0.00210000
Penelope obscura	0.00110000
Penelope ochrogaster	0.02430000
Penelope ortoni	0.05470000
Penelope perspicax	0.05800000
Penelope pileata	0.02240000
Penelope purpurascens	0.00200000
Penelope superciliaris	0.00150000
Penelopides affinis	0.00140000
Penelopides manillae	0.00130000
Penelopides mindorensis	0.05610000
Penelopides panini	0.05500000
Penelopina nigra	0.02240000
Peneoenanthe pulverulenta	0.00200000
Peneothello bimaculata	0.00180000
Peneothello cryptoleuca	0.00220000
Peneothello cyanus	0.00230000
Peneothello sigillata	0.00210000
Percnostola arenarum	0.02080000
Percnostola rufifrons	0.00220000
Perdicula argoondah	0.00210000
Perdicula asiatica	0.00200000
Perdicula erythrorhyncha	0.00220000
Perdicula manipurensis	0.05350000
Perdix dauurica	0.00190000
Perdix hodgsoniae	0.00190000
Perdix perdix	0.00180000
Pericrocotus albifrons	0.01040000
Pericrocotus brevirostris	0.00170000
Pericrocotus cantonensis	0.00170000
Pericrocotus cinnamomeus	0.00200000
Pericrocotus divaricatus	0.00190000
Pericrocotus erythropygius	0.00240000
Pericrocotus ethologus	0.00210000
Pericrocotus flammeus	0.00150000
Pericrocotus igneus	0.01070000
Pericrocotus lansbergei	0.00200000
Pericrocotus miniatus	0.00200000
Pericrocotus montanus	0.00160000
Pericrocotus roseus	0.00190000
Pericrocotus solaris	0.00200000
Pericrocotus tegimae	0.00170000
Periparus ater	0.00150000
Periparus rubidiventris	0.00250000
Periparus rufonuchalis	0.00180000
Perisoreus canadensis	0.00190000
Perisoreus infaustus	0.00220000
Perisoreus internigrans	0.02380000
Perissocephalus tricolor	0.00240000
Pernis apivorus	0.00260000
Pernis celebensis	0.00280000
Pernis ptilorhynchus	0.00170000
Pernis steerei	0.00250000
Petrochelidon ariel	0.00130000
Petrochelidon fluvicola	0.00170000
Petrochelidon fuliginosa	0.01130000
Petrochelidon fulva	0.00100000
Petrochelidon nigricans	0.00160000
Petrochelidon perdita	0.02140000
Petrochelidon preussi	0.00190000
Petrochelidon pyrrhonota	0.00200000
Petrochelidon rufigula	0.00210000
Petrochelidon rufocollaris	0.00150000
Petrochelidon spilodera	0.00220000
Petroica archboldi	0.01890000
Petroica australis	0.00200000
Petroica bivittata	0.00160000
Petroica boodang	0.00260000
Petroica dannefaerdi	0.01990000
Petroica goodenovii	0.00130000
Petroica longipes	0.00210000
Petroica macrocephala	0.00250000
Petroica multicolor	0.05700000
Petroica phoenicea	0.00950000
Petroica pusilla	0.00120000
Petroica rodinogaster	0.00270000
Petroica rosea	0.00240000
Petroica traversi	0.05250000
Petronia petronia	0.00150000
Petrophassa albipennis	0.00190000
Petrophassa rufipennis	0.00190000
Peucaea aestivalis	0.00990000
Peucaea botterii	0.00210000
Peucaea carpalis	0.00130000
Peucaea cassinii	0.00200000
Peucaea humeralis	0.00190000
Peucaea mystacalis	0.00250000
Peucaea ruficauda	0.00330000
Peucaea sumichrasti	0.01070000
Peucedramus taeniatus	0.00190000
Pezopetes capitalis	0.00190000
Pezoporus occidentalis	0.05340000
Pezoporus wallicus	0.00150000
Phacellodomus dorsalis	0.02260000
Phacellodomus erythrophthalmus	0.00180000
Phacellodomus ferrugineigula	0.00160000
Phacellodomus inornatus	0.00190000
Phacellodomus maculipectus	0.00070000
Phacellodomus ruber	0.00220000
Phacellodomus rufifrons	0.00250000
Phacellodomus sibilatrix	0.00190000
Phacellodomus striaticeps	0.00130000
Phacellodomus striaticollis	0.00250000
Phaenicophaeus curvirostris	0.00190000
Phaenicophaeus diardi	0.00980000
Phaenicophaeus oeneicaudus	0.00160000
Phaenicophaeus pyrrhocephalus	0.02400000
Phaenicophaeus sumatranus	0.00840000
Phaenicophaeus tristis	0.00280000
Phaenicophaeus viridirostris	0.00260000
Phaenicophilus palmarum	0.00220000
Phaenicophilus poliocephalus	0.00910000
Phaenostictus mcleannani	0.00130000
Phaeomyias murina	0.00190000
Phaeomyias tumbezana	0.00150000
Phaethon aethereus	0.00290000
Phaethon lepturus	0.00200000
Phaethon rubricauda	0.00200000
Phaethornis aethopygus	0.02330000
Phaethornis anthophilus	0.00130000
Phaethornis atrimentalis	0.00240000
Phaethornis augusti	0.00200000
Phaethornis baroni	0.00260000
Phaethornis bourcieri	0.00150000
Phaethornis eurynome	0.00200000
Phaethornis griseogularis	0.00180000
Phaethornis guy	0.00220000
Phaethornis hispidus	0.00190000
Phaethornis idaliae	0.00200000
Phaethornis koepckeae	0.01040000
Phaethornis longirostris	0.00110000
Phaethornis longuemareus	0.00150000
Phaethornis malaris	0.00240000
Phaethornis mexicanus	0.00190000
Phaethornis nattereri	0.00190000
Phaethornis philippii	0.00310000
Phaethornis porcullae	0.00200000
Phaethornis pretrei	0.00160000
Phaethornis ruber	0.00180000
Phaethornis rupurumii	0.00230000
Phaethornis squalidus	0.00140000
Phaethornis striigularis	0.00170000
Phaethornis stuarti	0.00230000
Phaethornis subochraceus	0.00270000
Phaethornis superciliosus	0.00180000
Phaethornis syrmatophorus	0.00200000
Phaethornis yaruqui	0.00180000
Phaetusa simplex	0.00220000
Phainopepla nitens	0.00220000
Phainoptila melanoxantha	0.00230000
Phalacrocorax capensis	0.05600000
Phalacrocorax capillatus	0.00260000
Phalacrocorax carbo	0.00130000
