species	rate_e_mean	rate_e_lower	rate_e_upper	simulated_p_e_in_100_years
Pogonornis bidentatus	0.00010347	0.00008511	0.00012440	0.01020000
Pogonornis dubius	0.00014560	0.00012210	0.00016906	0.01440000
Pogonornis macclounii	0.00011542	0.00009497	0.00013671	0.01140000
Pogonornis melanopterus	0.00010943	0.00008985	0.00013141	0.01080000
Pogonornis minor	0.00016084	0.00013607	0.00018497	0.01590000
Pogonornis rolleti	0.00015167	0.00012896	0.00017702	0.01500000
Pogonotriccus chapmani	0.00010821	0.00008783	0.00012832	0.01070000
Pogonotriccus eximius	0.00067856	0.00062622	0.00073034	0.06610000
Pogonotriccus lanyoni	0.00521540	0.00505095	0.00537279	0.40660000
Pogonotriccus ophthalmicus	0.00014171	0.00011813	0.00016481	0.01400000
Pogonotriccus orbitalis	0.00013876	0.00011487	0.00016087	0.01370000
Pogonotriccus poecilotis	0.00013568	0.00011353	0.00015793	0.01340000
Pogonotriccus venezuelanus	0.00061984	0.00057337	0.00067002	0.06050000
Poicephalus crassus	0.00014482	0.00012225	0.00016922	0.01430000
Poicephalus cryptoxanthus	0.00009328	0.00007490	0.00011224	0.00920000
Poicephalus flavifrons	0.00012861	0.00010660	0.00015103	0.01270000
Poicephalus fuscicollis	0.00010848	0.00008833	0.00012853	0.01070000
Poicephalus gulielmi	0.00011985	0.00009997	0.00014192	0.01180000
Poicephalus meyeri	0.00014360	0.00012083	0.00016785	0.01420000
Poicephalus robustus	0.00217828	0.00208390	0.00227200	0.19870000
Poicephalus rueppellii	0.00012326	0.00010142	0.00014520	0.01220000
Poicephalus rufiventris	0.00015680	0.00013206	0.00018184	0.01550000
Poicephalus senegalus	0.00008211	0.00006482	0.00010036	0.00810000
Poikilocarbo gaimardi	0.00065089	0.00060082	0.00070121	0.06340000
Polemaetus bellicosus	0.00201839	0.00192680	0.00211031	0.18520000
Polihierax insignis	0.00071428	0.00066220	0.00076699	0.06950000
Polihierax semitorquatus	0.00014648	0.00012263	0.00017065	0.01450000
Poliocephalus poliocephalus	0.00013189	0.00011057	0.00015580	0.01300000
Poliocephalus rufopectus	0.00070587	0.00065271	0.00075800	0.06870000
Poliocrania exsul	0.00017379	0.00014896	0.00020035	0.01720000
Poliocrania maculifer	0.00015901	0.00013459	0.00018429	0.01570000
Poliolais lopezi	0.00056766	0.00051978	0.00061349	0.05550000
Poliolophus urostictus	0.00016377	0.00013817	0.00018897	0.01620000
Polioptila albiloris	0.00015157	0.00012939	0.00017618	0.01500000
Polioptila caerulea	0.00014863	0.00012521	0.00017313	0.01470000
Polioptila californica	0.00016086	0.00013630	0.00018550	0.01590000
Polioptila dumicola	0.00016283	0.00013833	0.00018843	0.01610000
Polioptila guianensis	0.00015169	0.00012845	0.00017581	0.01500000
Polioptila lactea	0.00074305	0.00068760	0.00079502	0.07210000
Polioptila lembeyei	0.00015142	0.00012783	0.00017567	0.01500000
Polioptila maior	0.00014568	0.00012255	0.00016891	0.01440000
Polioptila melanura	0.00015666	0.00013318	0.00018182	0.01550000
Polioptila nigriceps	0.00016985	0.00014501	0.00019554	0.01680000
Polioptila plumbea	0.00013667	0.00011351	0.00015923	0.01350000
Polioptila schistaceigula	0.00016108	0.00013666	0.00018551	0.01590000
Polioxolmis rufipennis	0.00014361	0.00011996	0.00016619	0.01420000
Polyboroides radiatus	0.00014578	0.00012272	0.00017040	0.01440000
Polyboroides typus	0.00013859	0.00011535	0.00016119	0.01370000
Polyonymus caroli	0.00013082	0.00010899	0.00015372	0.01290000
Polyplectron bicalcaratum	0.00013664	0.00011491	0.00016023	0.01350000
Polyplectron chalcurum	0.00013751	0.00011524	0.00016071	0.01360000
Polyplectron germaini	0.00068242	0.00063234	0.00073492	0.06640000
Polyplectron inopinatum	0.00217972	0.00208633	0.00227570	0.19900000
Polyplectron katsumatae	0.00691138	0.00672352	0.00711074	0.49760000
Polyplectron malacense	0.00219504	0.00209757	0.00228776	0.20030000
Polyplectron napoleonis	0.00233599	0.00223613	0.00243479	0.21180000
Polyplectron schleiermacheri	0.00682606	0.00663355	0.00701103	0.49480000
Polysticta stelleri	0.00201515	0.00192375	0.00210803	0.18520000
Polystictus pectoralis	0.00058728	0.00054097	0.00063705	0.05740000
Polystictus superciliaris	0.00011127	0.00009060	0.00013195	0.01100000
Polytelis alexandrae	0.00038747	0.00034709	0.00042540	0.03810000
Polytelis anthopeplus	0.00008225	0.00006488	0.00010003	0.00810000
Polytelis swainsonii	0.00008317	0.00006524	0.00010133	0.00820000
Polytmus guainumbi	0.00016869	0.00014500	0.00019443	0.01670000
Polytmus milleri	0.00014146	0.00011830	0.00016433	0.01400000
Polytmus theresiae	0.00014173	0.00012039	0.00016636	0.01400000
Pomarea dimidiata	0.00205063	0.00196188	0.00214503	0.18790000
Pomarea iphis	0.02023216	0.01979267	0.02066649	0.82000000
Pomarea mendozae	0.00670143	0.00651302	0.00688988	0.48570000
Pomarea mira	0.01767436	0.01728948	0.01807574	0.78340000
Pomarea nigra	0.01672233	0.01634656	0.01709477	0.76970000
Pomarea whitneyi	0.01641029	0.01603922	0.01676691	0.76430000
Pomatorhinus ferruginosus	0.00015705	0.00013239	0.00018113	0.01550000
Pomatorhinus horsfieldii	0.00014286	0.00011939	0.00016660	0.01410000
Pomatorhinus melanurus	0.00011882	0.00009773	0.00013980	0.01170000
Pomatorhinus montanus	0.00015086	0.00012709	0.00017531	0.01490000
Pomatorhinus musicus	0.00014174	0.00011928	0.00016579	0.01400000
Pomatorhinus ochraceiceps	0.00015692	0.00013279	0.00018214	0.01550000
Pomatorhinus phayrei	0.00016492	0.00014004	0.00019066	0.01630000
Pomatorhinus ruficollis	0.00010644	0.00008654	0.00012737	0.01050000
Pomatorhinus schisticeps	0.00013362	0.00011066	0.00015567	0.01320000
Pomatorhinus superciliaris	0.00014771	0.00012457	0.00017144	0.01460000
Pomatostomus halli	0.00011764	0.00009691	0.00013897	0.01160000
Pomatostomus ruficeps	0.00013567	0.00011335	0.00015880	0.01340000
Pomatostomus superciliosus	0.00012535	0.00010359	0.00014713	0.01240000
Pomatostomus temporalis	0.00013462	0.00011097	0.00015710	0.01330000
Poodytes albolimbatus	0.00168958	0.00160962	0.00177590	0.15750000
Poodytes carteri	0.00012136	0.00010063	0.00014363	0.01200000
Poodytes caudatus	0.00217987	0.00208517	0.00227498	0.19890000
Poodytes gramineus	0.00011070	0.00009087	0.00013180	0.01090000
Poodytes punctatus	0.00014770	0.00012431	0.00017198	0.01460000
Pooecetes gramineus	0.00015657	0.00013159	0.00018089	0.01550000
Poospiza baeri	0.00246383	0.00236477	0.00257027	0.22240000
Poospiza boliviana	0.00014344	0.00012001	0.00016643	0.01420000
Poospiza garleppi	0.00672299	0.00653650	0.00691862	0.48790000
Poospiza goeringi	0.00218707	0.00209314	0.00228467	0.19950000
Poospiza hispaniolensis	0.00015495	0.00013039	0.00017909	0.01530000
Poospiza nigrorufa	0.00014557	0.00012239	0.00016982	0.01440000
Poospiza ornata	0.00014732	0.00012370	0.00017110	0.01460000
Poospiza rubecula	0.00674927	0.00656397	0.00694141	0.48920000
Poospiza rufosuperciliaris	0.00013547	0.00011347	0.00015854	0.01340000
Poospiza whitii	0.00015242	0.00012868	0.00017740	0.01510000
Poospizopsis caesar	0.00015235	0.00012898	0.00017689	0.01510000
Poospizopsis hypocondria	0.00013255	0.00010980	0.00015537	0.01310000
Porphyrio alleni	0.00014300	0.00012021	0.00016677	0.01410000
Porphyrio flavirostris	0.00015086	0.00012691	0.00017511	0.01490000
Porphyrio hochstetteri	0.00627402	0.00609747	0.00645596	0.46370000
Porphyrio martinicus	0.00014280	0.00011899	0.00016589	0.01410000
Porphyrio porphyrio	0.00014069	0.00011713	0.00016380	0.01390000
Porphyrolaema porphyrolaema	0.00013469	0.00011270	0.00015800	0.01330000
Porphyrospiza caerulescens	0.00069287	0.00064030	0.00074294	0.06750000
Porzana albicollis	0.00014168	0.00011888	0.00016528	0.01400000
Porzana carolina	0.00014339	0.00012008	0.00016663	0.01420000
Porzana fasciata	0.00014854	0.00012453	0.00017214	0.01470000
Porzana fluminea	0.00011837	0.00009748	0.00014034	0.01170000
Porzana porzana	0.00013866	0.00011682	0.00016245	0.01370000
Porzana spiloptera	0.00200542	0.00191553	0.00209744	0.18450000
Premnoplex brunnescens	0.00012134	0.00009990	0.00014317	0.01200000
Premnoplex pariae	0.00454057	0.00439433	0.00469101	0.36540000
Premnoplex tatei	0.00453328	0.00438731	0.00467961	0.36400000
Premnornis guttuliger	0.00013629	0.00011441	0.00015986	0.01350000
Primolius auricollis	0.00010643	0.00008609	0.00012680	0.01050000
Primolius couloni	0.00174370	0.00166334	0.00183411	0.16200000
Primolius maracana	0.00057951	0.00053266	0.00062820	0.05680000
Prinia atrogularis	0.00014178	0.00011803	0.00016459	0.01400000
Prinia bairdii	0.00013089	0.00010871	0.00015434	0.01290000
Prinia buchanani	0.00014568	0.00012167	0.00016913	0.01440000
Prinia cinereocapilla	0.00222639	0.00213309	0.00232559	0.20240000
Prinia crinigera	0.00014151	0.00011855	0.00016566	0.01400000
Prinia erythroptera	0.00014663	0.00012242	0.00016998	0.01450000
Prinia familiaris	0.00064121	0.00059367	0.00069286	0.06260000
Prinia flavicans	0.00015997	0.00013543	0.00018481	0.01580000
Prinia flaviventris	0.00013572	0.00011219	0.00015800	0.01340000
Prinia fluviatilis	0.00015566	0.00013035	0.00017978	0.01540000
Prinia gracilis	0.00015275	0.00012849	0.00017640	0.01510000
Prinia hodgsonii	0.00015684	0.00013295	0.00018171	0.01550000
Prinia hypoxantha	0.00014574	0.00012207	0.00016942	0.01440000
Prinia inornata	0.00014261	0.00012033	0.00016687	0.01410000
Prinia khasiana	0.00013775	0.00011474	0.00016086	0.01360000
Prinia maculosa	0.00015181	0.00012807	0.00017651	0.01500000
Prinia molleri	0.00016684	0.00014162	0.00019240	0.01650000
Prinia polychroa	0.00015502	0.00013138	0.00018031	0.01530000
Prinia rufescens	0.00013956	0.00011598	0.00016220	0.01380000
Prinia rufifrons	0.00013342	0.00011185	0.00015610	0.01320000
Prinia socialis	0.00014675	0.00012377	0.00017118	0.01450000
Prinia somalica	0.00016787	0.00014298	0.00019424	0.01660000
Prinia sonitans	0.00015186	0.00012812	0.00017578	0.01500000
Prinia subflava	0.00014267	0.00011850	0.00016488	0.01410000
Prinia superciliaris	0.00013957	0.00011714	0.00016288	0.01380000
Prinia sylvatica	0.00013949	0.00011638	0.00016247	0.01380000
Prioniturus discurus	0.00015877	0.00013422	0.00018387	0.01570000
Prioniturus flavicans	0.00072455	0.00067198	0.00077636	0.07040000
Prioniturus luconensis	0.00663378	0.00645417	0.00682438	0.48200000
Prioniturus mada	0.00015474	0.00013049	0.00017792	0.01530000
Prioniturus mindorensis	0.00233932	0.00224164	0.00243933	0.21210000
Prioniturus montanus	0.00052148	0.00047566	0.00056483	0.05110000
Prioniturus platenae	0.00233816	0.00224063	0.00243861	0.21170000
Prioniturus platurus	0.00015287	0.00012834	0.00017750	0.01520000
Prioniturus verticalis	0.02110221	0.02063835	0.02154648	0.82890000
Prioniturus waterstradti	0.00049559	0.00045222	0.00054121	0.04860000
Prionochilus maculatus	0.00014576	0.00012257	0.00017032	0.01440000
Prionochilus olivaceus	0.00014229	0.00011967	0.00016610	0.01410000
Prionochilus percussus	0.00015346	0.00012988	0.00017804	0.01520000
Prionochilus plateni	0.00014200	0.00011875	0.00016483	0.01400000
Prionochilus thoracicus	0.00069242	0.00064032	0.00074525	0.06730000
Prionochilus xanthopygius	0.00015669	0.00013192	0.00018081	0.01550000
Prionodura newtoniana	0.00014281	0.00012034	0.00016804	0.01410000
Prionops alberti	0.00228854	0.00218898	0.00238298	0.20770000
Prionops caniceps	0.00017503	0.00014848	0.00020072	0.01730000
Prionops gabela	0.00677792	0.00657478	0.00696521	0.49000000
Prionops plumatus	0.00014955	0.00012475	0.00017291	0.01480000
Prionops poliolophus	0.00076982	0.00071754	0.00082779	0.07470000
Prionops retzii	0.00015588	0.00013202	0.00018087	0.01540000
Prionops rufiventris	0.00016621	0.00014152	0.00019151	0.01640000
Prionops scopifrons	0.00015166	0.00012791	0.00017628	0.01500000
Priotelus temnurus	0.00007224	0.00005571	0.00008873	0.00710000
Probosciger aterrimus	0.00012955	0.00010783	0.00015234	0.01280000
Procarduelis nipalensis	0.00017028	0.00014387	0.00019506	0.01680000
Procellaria aequinoctialis	0.00218976	0.00209223	0.00228351	0.20010000
Procellaria cinerea	0.00076494	0.00071037	0.00081954	0.07430000
Procellaria conspicillata	0.00207651	0.00198522	0.00217199	0.19060000
Procellaria parkinsoni	0.00222828	0.00213437	0.00232674	0.20290000
Procellaria westlandica	0.00646730	0.00627635	0.00665026	0.47340000
Procnias albus	0.00012242	0.00010170	0.00014494	0.01210000
Procnias averano	0.00007851	0.00006173	0.00009695	0.00770000
Procnias nudicollis	0.00131279	0.00124351	0.00139002	0.12410000
Procnias tricarunculatus	0.00233791	0.00223947	0.00243927	0.21150000
Prodotiscus insignis	0.00010135	0.00008255	0.00012136	0.01000000
Prodotiscus regulus	0.00012966	0.00010863	0.00015280	0.01280000
Prodotiscus zambesiae	0.00013166	0.00011006	0.00015438	0.01300000
Progne chalybea	0.00013158	0.00010992	0.00015419	0.01300000
Progne cryptoleuca	0.00014157	0.00011931	0.00016584	0.01400000
Progne dominicensis	0.00013058	0.00010842	0.00015211	0.01290000
Progne elegans	0.00013541	0.00011225	0.00015735	0.01340000
Progne modesta	0.00649379	0.00630672	0.00667545	0.47550000
Progne murphyi	0.00186521	0.00177835	0.00195203	0.17270000
Progne sinaloae	0.00204649	0.00195606	0.00214187	0.18790000
Progne subis	0.00012065	0.00009940	0.00014251	0.01190000
Progne tapera	0.00012657	0.00010566	0.00015016	0.01250000
Promerops cafer	0.00012776	0.00010681	0.00015029	0.01260000
Promerops gurneyi	0.00071617	0.00066410	0.00076888	0.06960000
Prosobonia parvirostris	0.00419804	0.00405940	0.00433571	0.34300000
Prosopeia personata	0.00068180	0.00062855	0.00073192	0.06650000
Prosopeia splendens	0.00230286	0.00220292	0.00240194	0.20910000
Prosopeia tabuensis	0.00015366	0.00013054	0.00017922	0.01520000
Prosthemadera novaeseelandiae	0.00010425	0.00008494	0.00012384	0.01030000
Protonotaria citrea	0.00016073	0.00013699	0.00018678	0.01590000
Prunella atrogularis	0.00013955	0.00011623	0.00016301	0.01380000
Prunella collaris	0.00013833	0.00011545	0.00016140	0.01370000
Prunella fulvescens	0.00014573	0.00012298	0.00016998	0.01440000
Prunella himalayana	0.00016176	0.00013591	0.00018526	0.01600000
Prunella immaculata	0.00013965	0.00011622	0.00016289	0.01380000
Prunella koslowi	0.00014852	0.00012613	0.00017268	0.01470000
Prunella modularis	0.00016377	0.00013828	0.00018885	0.01620000
Prunella montanella	0.00015300	0.00012865	0.00017767	0.01510000
Prunella ocularis	0.00014670	0.00012256	0.00016955	0.01450000
Prunella rubeculoides	0.00016566	0.00014108	0.00019136	0.01640000
Prunella rubida	0.00015675	0.00013150	0.00018092	0.01550000
Prunella strophiata	0.00014483	0.00012215	0.00017013	0.01430000
Psalidoprocne albiceps	0.00012962	0.00010787	0.00015205	0.01280000
Psalidoprocne fuliginosa	0.00016167	0.00013599	0.00018654	0.01600000
Psalidoprocne nitens	0.00015030	0.00012621	0.00017450	0.01490000
Psalidoprocne obscura	0.00020033	0.00017259	0.00022788	0.01980000
Psalidoprocne pristoptera	0.00015453	0.00013166	0.00018058	0.01530000
Psaltria exilis	0.00011149	0.00009121	0.00013247	0.01100000
Psaltriparus minimus	0.00011918	0.00009876	0.00014060	0.01180000
Psarisomus dalhousiae	0.00015054	0.00012642	0.00017378	0.01490000
Psarocolius angustifrons	0.00014687	0.00012388	0.00017085	0.01450000
Psarocolius atrovirens	0.00012134	0.00009958	0.00014289	0.01200000
Psarocolius bifasciatus	0.00012637	0.00010557	0.00014916	0.01270000
Psarocolius cassini	0.00212342	0.00203175	0.00221921	0.19410000
Psarocolius decumanus	0.00012863	0.00010718	0.00015135	0.01270000
Psarocolius guatimozinus	0.00017488	0.00015047	0.00020143	0.01730000
Psarocolius montezuma	0.00014355	0.00011940	0.00016652	0.01420000
Psarocolius oleagineus	0.00014567	0.00012266	0.00016939	0.01440000
Psarocolius viridis	0.00012139	0.00009966	0.00014287	0.01200000
Psarocolius wagleri	0.00013872	0.00011569	0.00016253	0.01370000
Psarocolius yuracares	0.00013665	0.00011404	0.00015940	0.01350000
Pselliophorus luteoviridis	0.00235513	0.00225781	0.00245636	0.21330000
Pselliophorus tibialis	0.00015178	0.00012870	0.00017632	0.01500000
Psephotellus chrysopterygius	0.00434442	0.00420552	0.00448802	0.35300000
Psephotellus dissimilis	0.00011440	0.00009424	0.00013585	0.01130000
Psephotellus varius	0.00012551	0.00010433	0.00014884	0.01240000
Psephotus haematonotus	0.00014877	0.00012464	0.00017190	0.01470000
Pseudasthenes cactorum	0.00010547	0.00008621	0.00012608	0.01040000
Pseudasthenes humicola	0.00011357	0.00009324	0.00013425	0.01120000
Pseudasthenes patagonica	0.00016173	0.00013772	0.00018703	0.01600000
Pseudasthenes steinbachi	0.00013070	0.00010800	0.00015265	0.01290000
Pseudastur albicollis	0.00016649	0.00014071	0.00019111	0.01650000
Pseudastur occidentalis	0.00686625	0.00667951	0.00706173	0.49400000
Pseudastur polionotus	0.00077212	0.00071914	0.00082952	0.07490000
Pseudelaenia leucospodia	0.00013455	0.00011118	0.00015620	0.01330000
Pseudeos fuscata	0.00015657	0.00013248	0.00018172	0.01550000
Pseudhirundo griseopyga	0.00017612	0.00014887	0.00020092	0.01740000
Pseudibis davisoni	0.01734442	0.01696387	0.01773532	0.77790000
Pseudibis papillosa	0.00013973	0.00011741	0.00016317	0.01380000
Pseudobias wardi	0.00014989	0.00012516	0.00017323	0.01480000
Pseudobulweria aterrima	0.01626617	0.01589724	0.01663747	0.75250000
Pseudobulweria becki	0.02020845	0.01977145	0.02064160	0.81900000
Pseudobulweria macgillivrayi	0.01946667	0.01903240	0.01988959	0.80700000
Pseudobulweria rostrata	0.00077044	0.00071528	0.00082544	0.07480000
Pseudocalyptomena graueri	0.00224706	0.00215240	0.00234787	0.20470000
Pseudochelidon eurystomina	0.00119393	0.00112390	0.00126522	0.11270000
Pseudocolaptes boissonneauii	0.00011949	0.00009894	0.00014087	0.01180000
Pseudocolaptes johnsoni	0.00013463	0.00011192	0.00015785	0.01330000
Pseudocolaptes lawrencii	0.00011245	0.00009157	0.00013271	0.01110000
Pseudocolopteryx acutipennis	0.00011121	0.00009151	0.00013256	0.01100000
Pseudocolopteryx citreola	0.00011060	0.00008969	0.00013098	0.01090000
Pseudocolopteryx dinelliana	0.00062010	0.00057154	0.00067164	0.06050000
Pseudocolopteryx flaviventris	0.00009649	0.00007755	0.00011559	0.00950000
Pseudocolopteryx sclateri	0.00014351	0.00012077	0.00016679	0.01420000
Pseudoleistes guirahuro	0.00013085	0.00010876	0.00015355	0.01290000
Pseudoleistes virescens	0.00014698	0.00012440	0.00017092	0.01450000
Pseudonestor xanthophrys	0.01956104	0.01913595	0.01999268	0.80890000
Pseudonigrita arnaudi	0.00014783	0.00012455	0.00017150	0.01460000
Pseudonigrita cabanisi	0.00013571	0.00011285	0.00015850	0.01340000
Pseudopipra pipra	0.00010832	0.00008852	0.00012962	0.01070000
Pseudopodoces humilis	0.00013153	0.00010995	0.00015397	0.01300000
Pseudorectes ferrugineus	0.00013463	0.00011203	0.00015706	0.01330000
Pseudorectes incertus	0.00074122	0.00069032	0.00079624	0.07200000
Pseudosaltator rufiventris	0.00038292	0.00034497	0.00042053	0.03770000
Pseudoscops grammicus	0.00009507	0.00007636	0.00011430	0.00940000
Pseudoseisura cristata	0.00017398	0.00014719	0.00019909	0.01720000
Pseudoseisura gutturalis	0.00013892	0.00011672	0.00016319	0.01370000
Pseudoseisura lophotes	0.00013057	0.00010812	0.00015268	0.01290000
Pseudoseisura unirufa	0.00013853	0.00011550	0.00016084	0.01370000
Pseudospingus verticalis	0.00012852	0.00010662	0.00015133	0.01270000
Pseudospingus xanthophthalmus	0.00014572	0.00012239	0.00016913	0.01440000
Pseudotriccus pelzelni	0.00012458	0.00010230	0.00014719	0.01230000
Pseudotriccus ruficeps	0.00013648	0.00011464	0.00016048	0.01350000
Pseudotriccus simplex	0.00016288	0.00013772	0.00018803	0.01610000
Psilopogon annamensis	0.00013249	0.00011003	0.00015478	0.01310000
Psilopogon armillaris	0.00017680	0.00015120	0.00020331	0.01750000
Psilopogon asiaticus	0.00015263	0.00012733	0.00017531	0.01510000
Psilopogon auricularis	0.00016388	0.00013925	0.00018922	0.01620000
Psilopogon australis	0.00014550	0.00012090	0.00016838	0.01440000
Psilopogon chersonesus	0.00013954	0.00011716	0.00016357	0.01380000
Psilopogon chrysopogon	0.00010661	0.00008692	0.00012703	0.01050000
Psilopogon corvinus	0.00011845	0.00009791	0.00013997	0.01170000
Psilopogon cyanotis	0.00014583	0.00012362	0.00017158	0.01440000
Psilopogon duvaucelii	0.00013772	0.00011521	0.00016092	0.01360000
Psilopogon eximius	0.00016502	0.00014016	0.00019028	0.01630000
Psilopogon faber	0.00009524	0.00007527	0.00011379	0.00940000
Psilopogon faiostrictus	0.00013190	0.00011031	0.00015536	0.01300000
Psilopogon flavifrons	0.00010649	0.00008683	0.00012751	0.01050000
Psilopogon franklinii	0.00014272	0.00011915	0.00016623	0.01410000
Psilopogon haemacephalus	0.00008628	0.00006921	0.00010476	0.00850000
Psilopogon henricii	0.00052307	0.00047942	0.00056917	0.05120000
Psilopogon incognitus	0.00012031	0.00009769	0.00014108	0.01190000
Psilopogon javensis	0.00053940	0.00049039	0.00058209	0.05280000
Psilopogon lagrandieri	0.00015066	0.00012693	0.00017528	0.01490000
Psilopogon lineatus	0.00011146	0.00009024	0.00013154	0.01100000
Psilopogon malabaricus	0.00006510	0.00004918	0.00008044	0.00640000
Psilopogon monticola	0.00010447	0.00008487	0.00012496	0.01030000
Psilopogon mystacophanos	0.00056518	0.00051678	0.00061030	0.05530000
Psilopogon nuchalis	0.00015277	0.00012794	0.00017615	0.01510000
Psilopogon oorti	0.00016178	0.00013692	0.00018580	0.01600000
Psilopogon pulcherrimus	0.00013778	0.00011610	0.00016096	0.01370000
Psilopogon pyrolophus	0.00008211	0.00006423	0.00009985	0.00810000
Psilopogon rafflesii	0.00055523	0.00051003	0.00060275	0.05430000
Psilopogon rubricapillus	0.00013935	0.00011719	0.00016346	0.01380000
Psilopogon virens	0.00009907	0.00007944	0.00011908	0.00980000
Psilopogon viridis	0.00009937	0.00008058	0.00011936	0.00980000
Psilopogon zeylanicus	0.00015474	0.00013039	0.00017910	0.01530000
Psilopsiagon aurifrons	0.00014339	0.00012078	0.00016818	0.01420000
Psilopsiagon aymara	0.00014468	0.00012066	0.00016809	0.01430000
Psilorhamphus guttatus	0.00050748	0.00046294	0.00055360	0.04970000
Psiloscops flammeolus	0.00010449	0.00008480	0.00012492	0.01030000
Psittacara acuticaudatus	0.00013509	0.00011334	0.00015849	0.01340000
Psittacara chloropterus	0.00183683	0.00175375	0.00192817	0.17010000
Psittacara erythrogenys	0.00054559	0.00050030	0.00059386	0.05340000
Psittacara euops	0.00187404	0.00178605	0.00196396	0.17320000
Psittacara finschi	0.00010158	0.00008319	0.00012152	0.01000000
Psittacara frontatus	0.00067513	0.00062310	0.00072531	0.06570000
Psittacara holochlorus	0.00011442	0.00009344	0.00013521	0.01130000
Psittacara leucophthalmus	0.00012436	0.00010277	0.00014628	0.01230000
Psittacara mitratus	0.00010627	0.00008569	0.00012619	0.01050000
Psittacara rubritorquis	0.00014336	0.00012130	0.00016801	0.01420000
Psittacara wagleri	0.00066306	0.00061086	0.00071209	0.06460000
Psittacella brehmii	0.00014461	0.00012193	0.00016910	0.01430000
Psittacella lorentzi	0.00011781	0.00009662	0.00013981	0.01160000
Psittacella madaraszi	0.00017299	0.00014800	0.00019902	0.01710000
Psittacella modesta	0.00014552	0.00012292	0.00016958	0.01440000
Psittacella picta	0.00012478	0.00010433	0.00014776	0.01230000
Psittacula alexandri	0.00058450	0.00053529	0.00062953	0.05710000
Psittacula calthrapae	0.00011644	0.00009620	0.00013786	0.01150000
Psittacula caniceps	0.00057436	0.00052678	0.00062008	0.05620000
Psittacula columboides	0.00008826	0.00006991	0.00010667	0.00870000
Psittacula cyanocephala	0.00010850	0.00008902	0.00013020	0.01070000
Psittacula derbiana	0.00054989	0.00050576	0.00059669	0.05380000
Psittacula eques	0.00190918	0.00181959	0.00199655	0.17620000
Psittacula eupatria	0.00060828	0.00056092	0.00065771	0.05930000
Psittacula finschii	0.00062354	0.00057561	0.00067403	0.06090000
Psittacula himalayana	0.00009732	0.00007897	0.00011779	0.00960000
Psittacula krameri	0.00013171	0.00010859	0.00015368	0.01300000
Psittacula longicauda	0.00173449	0.00164980	0.00181994	0.16140000
Psittacula roseata	0.00055735	0.00051182	0.00060618	0.05450000
Psittaculirostris cervicalis	0.00011841	0.00009747	0.00014020	0.01170000
Psittaculirostris desmarestii	0.00012686	0.00010499	0.00014892	0.01250000
Psittaculirostris edwardsii	0.00014652	0.00012451	0.00017135	0.01450000
Psittaculirostris godmani	0.00013548	0.00011225	0.00015829	0.01340000
Psittaculirostris salvadorii	0.00017191	0.00014669	0.00019856	0.01700000
Psittacus erithacus	0.00545213	0.00528866	0.00561901	0.42150000
Psittacus timneh	0.00353851	0.00341557	0.00367032	0.29980000
Psitteuteles goldiei	0.00011727	0.00009587	0.00013822	0.01160000
Psitteuteles iris	0.00071444	0.00066356	0.00076852	0.06950000
Psitteuteles versicolor	0.00015772	0.00013327	0.00018192	0.01560000
Psittinus abbotti	0.00055616	0.00051109	0.00060302	0.05450000
Psittinus cyanurus	0.00057527	0.00052592	0.00061989	0.05630000
Psittiparus bakeri	0.00015195	0.00012769	0.00017539	0.01500000
Psittiparus gularis	0.00016104	0.00013560	0.00018583	0.01590000
Psittiparus margaritae	0.00224365	0.00214317	0.00233880	0.20440000
Psittiparus ruficeps	0.00013961	0.00011735	0.00016404	0.01380000
Psittirostra psittacea	0.01898392	0.01857133	0.01940370	0.80340000
Psittrichas fulgidus	0.00214253	0.00204931	0.00223872	0.19560000
Psophia crepitans	0.00071249	0.00065996	0.00076516	0.06930000
Psophia dextralis	0.00680259	0.00661515	0.00699414	0.49150000
Psophia leucoptera	0.00047593	0.00043323	0.00051967	0.04670000
Psophia obscura	0.02106887	0.02060623	0.02151771	0.83150000
Psophia ochroptera	0.00014574	0.00012209	0.00016815	0.01440000
Psophia viridis	0.00230046	0.00220451	0.00240084	0.20840000
Psophocichla litsitsirupa	0.00015163	0.00012793	0.00017607	0.01500000
Psophocichla simensis	0.00012054	0.00009954	0.00014237	0.01190000
Psophodes cristatus	0.00015503	0.00013006	0.00017819	0.01530000
Psophodes nigrogularis	0.00014362	0.00011975	0.00016715	0.01420000
Psophodes occidentalis	0.00015100	0.00012710	0.00017500	0.01490000
Psophodes olivaceus	0.00016095	0.00013616	0.00018613	0.01590000
Pteridophora alberti	0.00014672	0.00012273	0.00017029	0.01450000
Pternistis adspersus	0.00013846	0.00011671	0.00016218	0.01370000
Pternistis afer	0.00014690	0.00012375	0.00017069	0.01450000
Pternistis ahantensis	0.00014682	0.00012456	0.00017118	0.01450000
Pternistis atrifrons	0.00625984	0.00607891	0.00644039	0.46380000
Pternistis bicalcaratus	0.00016625	0.00014047	0.00019189	0.01640000
Pternistis camerunensis	0.00442890	0.00428461	0.00456975	0.35890000
Pternistis capensis	0.00014964	0.00012600	0.00017322	0.01490000
Pternistis castaneicollis	0.00011519	0.00009459	0.00013652	0.01140000
Pternistis clappertoni	0.00014630	0.00012321	0.00017078	0.01450000
