species	CR_p_ext_0	CR_p_ext_1	CR_p_ext_2	CR_p_ext_3	CR_p_ext_4	CR_p_ext_5	CR_p_ext_6	CR_p_ext_7	CR_p_ext_8	CR_p_ext_9	CR_p_ext_10	CR_p_ext_11	CR_p_ext_12	CR_p_ext_13	CR_p_ext_14	CR_p_ext_15	CR_p_ext_16	CR_p_ext_17	CR_p_ext_18	CR_p_ext_19	CR_p_ext_20	CR_p_ext_21	CR_p_ext_22	CR_p_ext_23	CR_p_ext_24	CR_p_ext_25	CR_p_ext_26	CR_p_ext_27	CR_p_ext_28	CR_p_ext_29	CR_p_ext_30	CR_p_ext_31	CR_p_ext_32	CR_p_ext_33	CR_p_ext_34	CR_p_ext_35	CR_p_ext_36	CR_p_ext_37	CR_p_ext_38	CR_p_ext_39	CR_p_ext_40	CR_p_ext_41	CR_p_ext_42	CR_p_ext_43	CR_p_ext_44	CR_p_ext_45	CR_p_ext_46	CR_p_ext_47	CR_p_ext_48	CR_p_ext_49	CR_p_ext_50	CR_p_ext_51	CR_p_ext_52	CR_p_ext_53	CR_p_ext_54	CR_p_ext_55	CR_p_ext_56	CR_p_ext_57	CR_p_ext_58	CR_p_ext_59	CR_p_ext_60	CR_p_ext_61	CR_p_ext_62	CR_p_ext_63	CR_p_ext_64	CR_p_ext_65	CR_p_ext_66	CR_p_ext_67	CR_p_ext_68	CR_p_ext_69	CR_p_ext_70	CR_p_ext_71	CR_p_ext_72	CR_p_ext_73	CR_p_ext_74	CR_p_ext_75	CR_p_ext_76	CR_p_ext_77	CR_p_ext_78	CR_p_ext_79	CR_p_ext_80	CR_p_ext_81	CR_p_ext_82	CR_p_ext_83	CR_p_ext_84	CR_p_ext_85	CR_p_ext_86	CR_p_ext_87	CR_p_ext_88	CR_p_ext_89	CR_p_ext_90	CR_p_ext_91	CR_p_ext_92	CR_p_ext_93	CR_p_ext_94	CR_p_ext_95	CR_p_ext_96	CR_p_ext_97	CR_p_ext_98	CR_p_ext_99
Arctocephalus gazella	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058	0.024937808058
Arctocephalus philippii	0.016846632099	0.022620897814	0.025328720883	0.022388560525	0.026327262291	0.026390407595	0.028538379466	0.021485055891	0.025002571040	0.027070606607	0.017000333373	0.026978944556	0.022061498499	0.022032047792	0.016577099064	0.027773434760	0.021977561708	0.024881415030	0.020023466742	0.022019450116	0.032062751535	0.019483172529	0.027352605635	0.019914740211	0.020996952444	0.018799929140	0.019687362288	0.023736322927	0.027730104472	0.023242087060	0.030662940071	0.020371246115	0.023331268148	0.019588886187	0.021060107808	0.025760771992	0.017334493657	0.022497556049	0.027175672233	0.021721369143	0.022651944853	0.026169231133	0.028801614098	0.021682640584	0.021269480706	0.030769100463	0.024359417607	0.021304781585	0.017364456630	0.026184058644	0.018810642869	0.024854650749	0.019360732172	0.025983833043	0.025864581678	0.022338776424	0.023045050119	0.018503339807	0.024975545631	0.023716831887	0.027352605635	0.034623412646	0.028705008286	0.024611094367	0.019966367113	0.020272940671	0.022831004259	0.026252482166	0.025746419845	0.024721688366	0.022197139084	0.023414016215	0.021902562802	0.026411523392	0.028726420200	0.019443823466	0.024092721858	0.019398116632	0.024621584481	0.026216738384	0.026453856515	0.013001629958	0.021310676460	0.021385628211	0.021493050059	0.022914780111	0.015959916055	0.021575334569	0.019849728140	0.026065906875	0.021700968462	0.020428881951	0.029590934457	0.020592745216	0.025479544904	0.023817063240	0.025583928489	0.015922521548	0.025350952419	0.025726353683
Arctocephalus pusillus	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802	0.023246763802
Arctocephalus townsendi	0.027581153353	0.016960400670	0.017277460356	0.026897290897	0.022027846966	0.017891540029	0.020194976789	0.025945902758	0.017525138573	0.021883892984	0.031281450343	0.022548051145	0.015045374897	0.027016798293	0.022139712847	0.025490788535	0.022928423349	0.026953767603	0.021692818915	0.023595734372	0.019988821989	0.021401474755	0.015166851029	0.017308522823	0.021569292394	0.017484028413	0.022792717680	0.027884037569	0.016850317866	0.017899856374	0.037007814610	0.020170295695	0.017785495447	0.023729010034	0.018872099187	0.020883089646	0.019832690185	0.017309819516	0.023169837427	0.027561414011	0.026563338793	0.021585412386	0.019294446453	0.031537618987	0.023397419680	0.022160947147	0.023179134711	0.019289614095	0.017933199209	0.027317034892	0.021334288615	0.022019450116	0.018001661328	0.019417678936	0.028056712498	0.030859504279	0.020729459523	0.025078554264	0.026797470038	0.022126991788	0.018878266912	0.020670117702	0.023303031856	0.024569223140	0.023409271946	0.026713820656	0.026354287527	0.022587727429	0.024655739195	0.020140406775	0.023232739219	0.014335911819	0.025592429517	0.023383212794	0.021985926636	0.027525298498	0.018151566395	0.021509056253	0.024198696339	0.023354850714	0.019175950618	0.022812971036	0.018631656490	0.027726776972	0.019925044222	0.023511699258	0.024002622558	0.025013397586	0.017240074970	0.016489553352	0.024418626877	0.029636478293	0.025412290849	0.019885603300	0.026894160241	0.017825286423	0.020605600382	0.022716528445	0.016464877480	0.025149524788
Arctocephalus tropicalis	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615	0.021334288615
Arctogalidia trivirgata	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235	0.036309990235
Arctonyx albogularis	0.043864065785	0.043947484932	0.036458943367	0.045766549350	0.050518840709	0.022607617977	0.042697004291	0.041293148726	0.049661214519	0.045131937767	0.029361567344	0.033200641291	0.046215029322	0.043947484932	0.054497799772	0.047215929133	0.025018814376	0.048100411848	0.055082299663	0.066967008463	0.036390044215	0.032605666503	0.047801925926	0.026166267646	0.048688181404	0.030744536723	0.042863318402	0.055559002338	0.031037745272	0.021090865543	0.057068090810	0.041983345956	0.066967008463	0.066722149590	0.031507516680	0.034427388906	0.041478447113	0.029978687644	0.041808642918	0.030650737912	0.046224273496	0.038960838855	0.047644242857	0.051798350934	0.021719327350	0.038487135894	0.054938267448	0.038732274593	0.039192116338	0.029858597844	0.042927017418	0.054064336964	0.048090402286	0.039717543905	0.040334543595	0.029080725364	0.043839101748	0.057096287750	0.023878596756	0.030954587070	0.043394558014	0.042704894744	0.032134093340	0.030182312366	0.024112835855	0.023197751680	0.036848475904	0.056843513652	0.031855004929	0.044877763118	0.034550934236	0.030072325840	0.045008874344	0.038856018561	0.036122677823	0.036603324448	0.036819119169	0.041695487241	0.034208232165	0.043353852092	0.035096704414	0.036055042418	0.032786094187	0.029530426625	0.051751953264	0.050540937294	0.033753512706	0.040103545359	0.032022760791	0.054395184554	0.029644082565	0.042618259808	0.066967008463	0.040327504563	0.035853647215	0.030269296335	0.050157015969	0.030348808848	0.033392556959	0.032472784307
Arctonyx collaris	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363	0.045830084363
Arctonyx hoevenii	0.034706618312	0.053800036878	0.036424461213	0.038087486559	0.043191789099	0.022029947179	0.046681812152	0.043063008335	0.036638146206	0.042831539722	0.021499049589	0.038869090247	0.034826929440	0.030826568769	0.047100449292	0.066967008463	0.045424695272	0.042075076142	0.041036494662	0.038056123521	0.046484619955	0.066967008463	0.040956489494	0.060934918278	0.045820997136	0.050463683666	0.036327114998	0.044730090610	0.033630698626	0.041146097612	0.050651710733	0.040243227382	0.028726420200	0.038226100212	0.034381286865	0.024913608348	0.031593676132	0.022616469468	0.032767496945	0.048925258555	0.029747123469	0.050474705439	0.052504432925	0.041337469211	0.045114316100	0.040006343409	0.031426099313	0.044514681810	0.046890196523	0.047477840236	0.026312272205	0.024940499816	0.023724137275	0.046776302294	0.037421343301	0.056773695221	0.041582942331	0.041014644094	0.046428584890	0.041680446072	0.038144070475	0.040941976599	0.054820981825	0.037421343301	0.017478737921	0.058365142578	0.051879747311	0.030002042486	0.049575986822	0.031041914911	0.063513615043	0.046966434580	0.038506376091	0.036150934184	0.045131937767	0.028931437830	0.034458192342	0.030052769679	0.042744390786	0.039690256473	0.023070360625	0.061881162282	0.031033576752	0.037788518307	0.038087486559	0.040876795630	0.032842012775	0.039152273986	0.038423140518	0.064148203519	0.066967008463	0.046493972283	0.025002571040	0.032624080470	0.029187252587	0.045114316100	0.042298420826	0.049175116995	0.052744089749	0.033931948993
Atelocynus microtis	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025	0.056344619025
Atilax paludinosus	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571	0.037162559571
Bassaricyon alleni	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665	0.027816900665
Bassaricyon gabbii	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450	0.027191662450
Bassaricyon medius	0.032601066259	0.029812369351	0.047732811367	0.019351003389	0.048110425577	0.029220471617	0.019068338551	0.026110088629	0.023928052959	0.024819943139	0.027446828593	0.026496325552	0.030060589091	0.031443204828	0.039561151473	0.027900872459	0.036435948015	0.028902487077	0.038525635532	0.025572602565	0.018879809473	0.027463139575	0.031033576752	0.020735040291	0.026213764129	0.024297939367	0.032772144277	0.028819575460	0.023084189802	0.027433793750	0.030724096878	0.022930698802	0.028207414514	0.020177341278	0.031201195537	0.019931919489	0.027627321950	0.022299969117	0.025998451158	0.026387393809	0.031943077807	0.025105803168	0.039656199857	0.026794362573	0.047891082086	0.029485207882	0.029766283772	0.023977714439	0.034576784526	0.031083672998	0.026966350203	0.033986848061	0.031623943362	0.031516111474	0.032865368518	0.022464746127	0.029712697007	0.023253782445	0.017713231144	0.034690986804	0.025700600243	0.019468397981	0.033205412296	0.025524579044	0.023721701645	0.022107937584	0.030293106311	0.029556868328	0.018708595353	0.027965030846	0.025663491721	0.020871771247	0.030265331643	0.032725730184	0.033224510035	0.022388560525	0.022321512070	0.038493547156	0.055666058632	0.029466407581	0.022840031566	0.034592313273	0.027495819763	0.033257983986	0.020851052681	0.032031639000	0.029029576229	0.025367651698	0.022658608881	0.031710741565	0.034701406245	0.025686315042	0.024697906063	0.022806215919	0.032350036266	0.031811150348	0.020486844835	0.020385624565	0.024241856276	0.023975226470
Bassaricyon neblina	0.022792717680	0.034152616221	0.034685779430	0.025231914593	0.028513727769	0.036100104514	0.031784895505	0.027178868772	0.029220471617	0.029530426625	0.026590851096	0.028712142043	0.021503051137	0.019430742407	0.041036494662	0.021166215239	0.033339559343	0.031745594393	0.024962054823	0.042352687259	0.036349973154	0.024605852661	0.027375289832	0.024881415030	0.032930941659	0.028293764066	0.025706318773	0.037794698938	0.032134093340	0.027255811925	0.025373223014	0.036077559397	0.032174362786	0.019715920761	0.046785772348	0.020896309969	0.029908840758	0.015100438935	0.037987306297	0.044420557701	0.032716463135	0.025934254169	0.024535307523	0.033753512706	0.027538420456	0.040306402197	0.037222421961	0.042313911328	0.030241565288	0.034900571509	0.018510751669	0.031400475905	0.041861659320	0.027194862752	0.027259027344	0.021441194046	0.022855846541	0.029406407391	0.031658605566	0.026891030313	0.040768620595	0.034061997317	0.014634650644	0.023957825132	0.036871995015	0.035914945553	0.026682971769	0.055962601491	0.031353608010	0.019768211833	0.031960750851	0.032902806874	0.041374475678	0.022082582966	0.042673350414	0.030917311071	0.023836719434	0.029716518234	0.032888757500	0.039574701913	0.037999800004	0.029912712602	0.020200273455	0.031004428437	0.032067201117	0.033119743438	0.031938662599	0.028356263798	0.034690986804	0.024592758158	0.025864581678	0.023228068118	0.019741188305	0.029843172426	0.023960309491	0.035914945553	0.031104594196	0.025893566340	0.026345272952	0.034842683712
Bassariscus astutus	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136	0.039500289136
Bassariscus sumichrasti	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005	0.026432673005
Bdeogale crassicauda	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364	0.044660933364
